Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,133321.000000,0.732425,117.279671
Aaron_Sorkin_,127420.666667,0.763709,134.498827
Abdel_Nasser_Assidi_,101521.000000,0.605356,158.803232
Abdoulaye_Wade_,120663.000000,0.977978,177.814026
Abdullah_,131772.000000,0.829426,101.814663
Abdullah_Gul_,136007.500000,0.964127,106.021627
Abdullah_al-Attiyah_,145151.000000,1.200340,139.400173
Abdullatif_Sener_,105636.000000,0.967639,131.027409
Abel_Pacheco_,117013.666667,0.648960,135.923733
Abid_Hamid_Mahmud_Al-Tikriti_,113538.000000,0.842217,177.239384
Adam_Sandler_,120204.500000,0.519962,115.314810
Adam_Scott_,150142.000000,0.667281,160.235479
Adel_Al-Jubeir_,116674.000000,0.771651,148.604712
Adolfo_Aguilar_Zinser_,132137.000000,0.698963,135.521137
Adolfo_Rodriguez_Saa_,121193.500000,0.685762,139.613707
Adrian_McPherson_,134562.000000,0.901458,196.331659
Adrian_Nastase_,128465.000000,0.586527,136.946358
Adrien_Brody_,145967.000000,0.550207,124.411978
Ahmad_Masood_,128638.000000,0.782498,149.200132
Ahmed_Chalabi_,140776.000000,0.819020,111.090992
Ahmet_Necdet_Sezer_,139458.500000,0.633181,129.483181
Ai_Sugiyama_,101979.500000,0.536181,135.277479
Aicha_El_Ouafi_,114908.000000,0.814318,151.225567
Aitor_Gonzalez_,92926.000000,0.977583,174.413908
Akbar_Hashemi_Rafsanjani_,0.000000,0.793200,118.401802
Akhmed_Zakayev_,79515.000000,0.489663,128.850294
Al_Davis_,121765.000000,0.716880,149.339046
Al_Gore_,152648.500000,0.768757,139.249235
Al_Pacino_,101437.750000,0.463079,136.660532
Al_Sharpton_,142868.000000,0.624132,144.193970
Alan_Ball_,102816.000000,0.750400,123.339252
Alan_Greenspan_,149724.500000,0.686846,127.089321
Alan_Mulally_,146391.000000,0.729333,110.257710
Alastair_Campbell_,134770.500000,1.067944,129.306404
Albert_Costa_,134051.500000,0.819240,168.739498
Alberto_Fujimori_,131306.000000,0.700634,127.428522
Alberto_Ruiz_Gallardon_,107967.000000,0.753370,106.298342
Albrecht_Mentz_,113261.000000,0.698856,128.808958
Aldo_Paredes_,119969.000000,0.837912,148.934862
Alec_Baldwin_,140822.500000,0.727745,136.268875
Alejandro_Atchugarry_,113687.000000,0.686780,120.511473
Alejandro_Avila_,115100.000000,0.801556,160.749624
Alejandro_Toledo_,134345.500000,0.594155,94.086966
Aleksander_Kwasniewski_,105052.000000,0.670070,138.492163
Alex_Barros_,0.000000,0.794591,146.774832
Alex_Penelas_,130765.500000,0.593069,106.850763
Alex_Sink_,135893.000000,0.873224,118.591118
Alexander_Downer_,109064.000000,0.569818,98.387869
Alexander_Losyukov_,141997.000000,0.810465,112.946997
Alexander_Rumyantsev_,109419.000000,0.824801,112.068670
Alexandra_Stevenson_,137227.000000,0.644164,160.327356
Alexandra_Vodjanikova_,140883.333333,0.560811,154.615917
Ali_Abbas_,70158.000000,0.744902,109.480526
Ali_Khamenei_,101771.000000,1.144798,122.167198
Ali_Naimi_,121813.000000,0.753917,112.330284
Alice_Fisher_,0.000000,0.620671,139.598867
