Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,116390.000000,0.997099,117.281384
Aaron_Sorkin_,128118.000000,1.044795,134.499866
Abdel_Nasser_Assidi_,153960.000000,0.735864,158.803963
Abdoulaye_Wade_,119950.000000,0.775391,186.112375
Abdullah_,108353.000000,1.087395,139.140247
Abdullah_Gul_,136524.000000,1.073463,128.526957
Abdullah_al-Attiyah_,84199.500000,0.481630,145.208805
Abdullatif_Sener_,93691.000000,1.225810,131.030600
Abel_Pacheco_,128586.500000,0.351332,135.925131
Abid_Hamid_Mahmud_Al-Tikriti_,83191.000000,1.084386,177.239481
Adam_Sandler_,75680.000000,0.351301,115.315075
Adam_Scott_,114319.666667,0.505595,160.235781
Adel_Al-Jubeir_,107120.000000,0.882186,148.604897
Adolfo_Aguilar_Zinser_,110132.666667,0.847276,135.522987
Adolfo_Rodriguez_Saa_,126485.000000,1.018610,139.617601
Adrian_McPherson_,143057.000000,0.727486,196.332291
Adrian_Nastase_,119229.333333,1.283903,141.570005
Adrien_Brody_,108731.000000,0.829434,110.827969
Ahmad_Masood_,125006.000000,1.211569,149.200832
Ahmed_Chalabi_,148256.000000,0.979281,110.736677
Ahmet_Necdet_Sezer_,85514.000000,0.966594,135.100990
Ai_Sugiyama_,83156.333333,0.435284,135.277969
Aicha_El_Ouafi_,108159.000000,0.750591,130.814169
Aitor_Gonzalez_,114840.000000,1.276537,170.287367
Akbar_Hashemi_Rafsanjani_,118289.333333,0.911222,103.613237
Akhmed_Zakayev_,119987.500000,0.698645,128.852621
Al_Davis_,109760.000000,1.073994,149.339378
Al_Gore_,109859.000000,0.718450,139.249599
Al_Pacino_,108566.333333,0.435571,136.660723
Al_Sharpton_,79022.000000,0.918554,144.195463
Alan_Ball_,115452.500000,1.031054,123.343702
Alan_Greenspan_,107253.333333,1.004967,139.924749
Alan_Mulally_,130901.000000,0.822967,128.876881
Alastair_Campbell_,124493.000000,1.272116,129.309841
Albert_Costa_,136891.000000,0.651844,168.741440
Alberto_Fujimori_,118537.500000,0.726859,127.430143
Alberto_Ruiz_Gallardon_,68376.000000,0.318657,129.842415
Albrecht_Mentz_,0.000000,1.184034,117.694803
Aldo_Paredes_,0.000000,1.205654,148.935970
Alec_Baldwin_,116833.500000,0.978960,116.784439
Alejandro_Atchugarry_,118408.000000,0.697455,120.345381
Alejandro_Avila_,170320.000000,0.841871,148.378866
Alejandro_Toledo_,137922.000000,0.676718,130.828951
Aleksander_Kwasniewski_,120697.000000,0.598648,138.493456
Alex_Barros_,81331.000000,0.831808,146.776285
Alex_Penelas_,143025.000000,0.735891,93.911772
Alex_Sink_,132234.750000,1.006305,118.593939
Alexander_Downer_,102772.000000,0.582830,105.976940
Alexander_Losyukov_,117495.500000,1.277701,112.949810
Alexander_Rumyantsev_,113888.000000,0.810554,112.071161
Alexandra_Stevenson_,119828.000000,0.657583,160.328196
Alexandra_Vodjanikova_,91792.000000,0.879559,154.616667
Ali_Abbas_,0.000000,1.066324,91.198509
Ali_Khamenei_,142619.500000,1.224892,122.173990
Ali_Naimi_,139062.333333,0.665315,112.333622
Alice_Fisher_,111196.000000,0.904107,141.144789
