Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,143259.666667,0.695892,131.944471
Aaron_Sorkin_,126518.000000,0.890571,134.506777
Abdel_Nasser_Assidi_,100427.000000,0.476963,158.808659
Abdoulaye_Wade_,182013.000000,1.134349,177.822256
Abdullah_,149836.000000,0.664111,101.836340
Abdullah_Gul_,138997.000000,0.806744,128.544558
Abdullah_al-Attiyah_,120761.000000,1.348058,139.413307
Abdullatif_Sener_,129747.000000,1.005934,131.047665
Abel_Pacheco_,93183.000000,0.423508,135.933975
Abid_Hamid_Mahmud_Al-Tikriti_,51567.000000,0.792075,177.241085
Adam_Sandler_,94157.500000,0.240397,115.316708
Adam_Scott_,122909.000000,0.545518,160.238031
Adel_Al-Jubeir_,155478.000000,0.575142,168.612389
Adolfo_Aguilar_Zinser_,107817.500000,0.662268,135.536247
Adolfo_Rodriguez_Saa_,165314.000000,0.740111,90.638079
Adrian_McPherson_,125384.000000,1.157409,155.089108
Adrian_Nastase_,135830.500000,0.627755,136.949028
Adrien_Brody_,87120.000000,0.518059,110.850407
Ahmad_Masood_,136173.000000,0.933964,149.204370
Ahmed_Chalabi_,168884.000000,1.080282,111.117718
Ahmet_Necdet_Sezer_,130359.000000,0.746556,135.113901
Ai_Sugiyama_,141969.000000,0.587956,118.341125
Aicha_El_Ouafi_,161687.000000,0.685637,151.239994
Aitor_Gonzalez_,0.000000,1.087921,170.293362
Akbar_Hashemi_Rafsanjani_,0.000000,0.817921,118.418106
Akhmed_Zakayev_,145300.000000,0.474656,128.866314
Al_Davis_,112675.000000,0.962628,149.348326
Al_Gore_,140506.666667,0.626113,139.253050
Al_Pacino_,93680.000000,0.294067,136.663570
Al_Sharpton_,128702.000000,0.643444,144.206188
Alan_Ball_,0.000000,0.655730,123.630053
Alan_Greenspan_,113782.000000,0.763576,139.930582
Alan_Mulally_,150172.000000,0.630673,128.891428
Alastair_Campbell_,118491.000000,0.908516,103.868067
Albert_Costa_,98918.000000,0.335211,159.912060
Alberto_Fujimori_,150409.000000,0.756442,136.582674
Alberto_Ruiz_Gallardon_,120593.500000,0.766432,106.342258
Albrecht_Mentz_,141190.000000,0.369610,128.811758
Aldo_Paredes_,114394.000000,1.103557,148.942963
Alec_Baldwin_,118803.333333,0.660699,136.308735
Alejandro_Atchugarry_,0.000000,0.586666,120.359066
Alejandro_Avila_,166833.000000,0.854451,160.756512
Alejandro_Toledo_,110067.500000,0.475139,130.856947
Aleksander_Kwasniewski_,113040.000000,0.614214,117.054260
Alex_Barros_,166594.000000,0.664982,109.329466
Alex_Penelas_,136938.000000,0.290027,106.864061
Alex_Sink_,163052.000000,0.617357,149.210981
Alexander_Downer_,117202.500000,0.520165,98.395218
Alexander_Losyukov_,152276.000000,0.399003,118.368202
Alexander_Rumyantsev_,104631.000000,0.738142,112.088116
Alexandra_Stevenson_,127822.000000,0.666692,160.336407
Alexandra_Vodjanikova_,119728.250000,0.575379,154.623224
Ali_Abbas_,115396.000000,0.603406,109.493319
Ali_Khamenei_,138824.000000,1.279833,122.200830
Ali_Naimi_,134113.000000,0.587077,112.349077
Alice_Fisher_,122032.500000,0.559195,141.155138
