Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,88651.800000,0.622687,117.276857
Aaron_Sorkin_,130800.000000,0.861933,134.497135
Abdel_Nasser_Assidi_,120030.333333,0.693010,158.802038
Abdoulaye_Wade_,124149.250000,0.900340,177.811800
Abdullah_,157973.500000,0.846504,139.139038
Abdullah_Gul_,171069.000000,1.034171,106.017570
Abdullah_al-Attiyah_,105960.000000,0.551579,163.377855
Abdullatif_Sener_,131077.000000,0.852440,131.023232
Abel_Pacheco_,123590.500000,0.528984,135.922354
Abid_Hamid_Mahmud_Al-Tikriti_,114769.000000,0.808199,177.239069
Adam_Sandler_,129344.000000,0.737288,133.493917
Adam_Scott_,131110.500000,0.487329,160.235086
Adel_Al-Jubeir_,100068.000000,0.732067,148.604338
Adolfo_Aguilar_Zinser_,137892.333333,0.784061,135.517534
Adolfo_Rodriguez_Saa_,142155.000000,0.846954,139.608616
Adrian_McPherson_,121986.500000,0.630662,196.330708
Adrian_Nastase_,130099.000000,0.600358,136.945879
Adrien_Brody_,92685.000000,0.677671,110.818623
Ahmad_Masood_,149240.000000,0.844780,126.408480
Ahmed_Chalabi_,134561.500000,1.052154,111.085878
Ahmet_Necdet_Sezer_,116037.000000,0.520808,129.481186
Ai_Sugiyama_,94502.000000,0.633875,135.276558
Aicha_El_Ouafi_,92751.600000,0.558969,151.222450
Aitor_Gonzalez_,117764.000000,0.965659,170.284296
Akbar_Hashemi_Rafsanjani_,120438.666667,0.613149,103.610413
Akhmed_Zakayev_,95203.000000,0.467899,128.847061
Al_Davis_,90786.500000,0.723985,149.336800
Al_Gore_,120930.000000,0.718182,139.248556
Al_Pacino_,93758.333333,0.401455,136.660318
Al_Sharpton_,127161.000000,0.816700,144.191219
Alan_Ball_,100550.500000,0.625910,123.333767
Alan_Greenspan_,113347.000000,0.493871,147.618792
Alan_Mulally_,92491.666667,0.537847,128.870255
Alastair_Campbell_,86633.500000,1.043979,129.301077
Albert_Costa_,116052.500000,0.575439,168.736967
Alberto_Fujimori_,98411.666667,0.546408,127.425560
Alberto_Ruiz_Gallardon_,84132.000000,0.848900,106.289253
Albrecht_Mentz_,100037.000000,0.551983,128.808420
Aldo_Paredes_,144428.500000,0.846599,113.548668
Alec_Baldwin_,143045.500000,0.755436,136.261576
Alejandro_Atchugarry_,161159.000000,0.861211,120.510019
Alejandro_Avila_,94379.333333,0.599104,160.748249
Alejandro_Toledo_,93634.666667,0.465613,130.816586
Aleksander_Kwasniewski_,90566.833333,0.433484,138.490200
Alex_Barros_,122802.000000,0.726918,146.772865
Alex_Penelas_,112329.000000,0.503834,106.847559
Alex_Sink_,141785.000000,0.717055,118.586624
Alexander_Downer_,145401.000000,0.682100,98.386509
Alexander_Losyukov_,126001.500000,0.411193,118.358543
Alexander_Rumyantsev_,123281.000000,0.832192,112.064243
Alexandra_Stevenson_,94640.500000,0.566138,160.324883
Alexandra_Vodjanikova_,102770.000000,0.833956,154.614916
Ali_Abbas_,113230.000000,0.524418,109.478012
Ali_Khamenei_,121722.000000,0.909160,138.252972
Ali_Naimi_,117597.142857,0.516497,112.325060
