Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,108603.000000,0.661264,94.631859
Aaron_Sorkin_,126471.666667,0.627523,117.399714
Abdel_Nasser_Assidi_,115304.857143,0.586052,158.809729
Abdoulaye_Wade_,131308.000000,0.749811,196.952873
Abdullah_,106317.000000,0.549731,160.615318
Abdullah_Gul_,138714.000000,0.963945,106.043289
Abdullah_al-Attiyah_,130027.500000,1.209977,139.415983
Abdullatif_Sener_,141653.000000,0.906111,131.050287
Abel_Pacheco_,140941.500000,0.754452,138.141972
Abid_Hamid_Mahmud_Al-Tikriti_,0.000000,0.533800,156.627872
Adam_Sandler_,107072.000000,0.450289,115.317074
Adam_Scott_,136293.000000,0.875548,160.238245
Adel_Al-Jubeir_,143228.000000,0.891804,168.612799
Adolfo_Aguilar_Zinser_,108734.333333,0.616283,135.540119
Adolfo_Rodriguez_Saa_,134420.000000,0.661857,139.637985
Adrian_McPherson_,0.000000,1.081427,155.091354
Adrian_Nastase_,0.000000,0.881155,141.585295
Adrien_Brody_,96071.000000,0.541344,110.854954
Ahmad_Masood_,137122.000000,0.720320,149.205292
Ahmed_Chalabi_,131955.000000,0.886306,111.120281
Ahmet_Necdet_Sezer_,126114.500000,0.707342,129.495541
Ai_Sugiyama_,141602.000000,0.668861,135.283121
Aicha_El_Ouafi_,115000.000000,0.500264,130.818604
Aitor_Gonzalez_,134660.000000,1.078290,174.419069
Akbar_Hashemi_Rafsanjani_,132789.000000,0.826973,118.608149
Akhmed_Zakayev_,102087.500000,0.450410,115.166416
Al_Davis_,93896.000000,0.833743,149.352066
Al_Gore_,157860.000000,0.957611,121.435232
Al_Pacino_,163630.000000,1.113212,122.305109
Al_Sharpton_,104523.000000,0.543394,144.209091
Alan_Ball_,144673.500000,0.878773,123.370623
Alan_Greenspan_,137625.000000,0.614245,147.625940
Alan_Mulally_,0.000000,0.759961,110.280197
Alastair_Campbell_,0.000000,0.787241,86.087797
Albert_Costa_,130689.000000,0.891970,168.753098
Alberto_Fujimori_,97894.000000,0.611591,127.449940
Alberto_Ruiz_Gallardon_,142205.000000,0.674343,129.843403
Albrecht_Mentz_,0.000000,0.941163,117.714834
Aldo_Paredes_,0.000000,0.881856,148.944723
Alec_Baldwin_,109751.000000,0.730564,136.311842
Alejandro_Atchugarry_,124055.000000,0.786559,120.520664
Alejandro_Avila_,0.000000,0.606607,148.386713
Alejandro_Toledo_,77432.000000,0.577392,130.861820
Aleksander_Kwasniewski_,138760.000000,0.790486,138.502022
Alex_Barros_,121015.000000,0.579174,109.337675
Alex_Penelas_,128048.666667,0.516385,93.936558
Alex_Sink_,155002.000000,0.832339,149.212992
Alexander_Downer_,118100.000000,0.611544,106.018862
Alexander_Losyukov_,129302.000000,0.581414,118.369884
Alexander_Rumyantsev_,118903.333333,0.593306,105.985865
Alexandra_Stevenson_,0.000000,0.748370,124.376745
Alexandra_Vodjanikova_,118911.333333,0.695551,154.623873
Ali_Abbas_,135458.500000,0.737464,109.495798
Ali_Khamenei_,138335.000000,1.034788,131.955318
Ali_Naimi_,124974.000000,0.668359,112.353189
Alice_Fisher_,125976.000000,0.591270,139.630838
