Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,130886.000000,0.867822,117.292574
Aaron_Sorkin_,89928.500000,0.915620,134.506121
Abdel_Nasser_Assidi_,104585.333333,0.574943,158.808418
Abdoulaye_Wade_,106245.000000,0.926067,177.823298
Abdullah_,92850.000000,0.562752,139.144758
Abdullah_Gul_,101970.000000,0.893707,106.039902
Abdullah_al-Attiyah_,158827.000000,1.263843,139.412464
Abdullatif_Sener_,0.000000,0.548537,124.887426
Abel_Pacheco_,115165.000000,0.623589,135.929070
Abid_Hamid_Mahmud_Al-Tikriti_,125240.000000,0.944314,177.241175
Adam_Sandler_,95256.000000,0.465999,115.316669
Adam_Scott_,110037.000000,0.624940,160.237185
Adel_Al-Jubeir_,111273.500000,0.840005,148.606379
Adolfo_Aguilar_Zinser_,116201.500000,0.655316,135.537668
Adolfo_Rodriguez_Saa_,0.000000,0.848963,90.633051
Adrian_McPherson_,122524.000000,0.921718,196.335789
Adrian_Nastase_,133726.000000,0.449930,136.948484
Adrien_Brody_,122877.000000,0.658050,110.847029
Ahmad_Masood_,111445.500000,0.679827,149.204424
Ahmed_Chalabi_,110462.666667,0.724814,111.109249
Ahmet_Necdet_Sezer_,103628.500000,0.699506,135.111565
Ai_Sugiyama_,126414.000000,0.644405,135.281866
Aicha_El_Ouafi_,109565.000000,0.858752,151.238018
Aitor_Gonzalez_,124894.000000,1.097068,174.417955
Akbar_Hashemi_Rafsanjani_,96249.000000,0.703747,103.618656
Akhmed_Zakayev_,89528.666667,0.465286,128.863188
Al_Davis_,88077.500000,0.924444,140.238506
Al_Gore_,135031.000000,0.694335,83.012529
Al_Pacino_,73318.000000,0.450137,136.661997
Al_Sharpton_,123088.000000,0.534917,144.206678
Alan_Ball_,0.000000,0.844424,123.628494
Alan_Greenspan_,157300.000000,0.613064,139.929005
Alan_Mulally_,132027.000000,0.389829,128.890512
Alastair_Campbell_,126207.750000,0.704387,103.870031
Albert_Costa_,139584.000000,1.121030,162.323627
Alberto_Fujimori_,107186.200000,0.620808,127.443867
Alberto_Ruiz_Gallardon_,105626.000000,0.622929,129.843260
Albrecht_Mentz_,139022.000000,0.434721,128.811426
Aldo_Paredes_,126175.000000,0.764280,113.561697
Alec_Baldwin_,85014.000000,0.662808,136.293852
Alejandro_Atchugarry_,151908.000000,0.623520,120.517784
Alejandro_Avila_,148316.000000,0.841385,160.755442
Alejandro_Toledo_,108570.000000,0.477720,130.850504
Aleksander_Kwasniewski_,110375.000000,0.687027,138.499744
Alex_Barros_,121398.000000,0.626227,109.332806
Alex_Penelas_,130378.000000,0.581542,106.865660
Alex_Sink_,117232.000000,0.798662,118.610971
Alexander_Downer_,107370.000000,0.505765,98.393764
Alexander_Losyukov_,63564.000000,0.756956,112.963043
Alexander_Rumyantsev_,103329.000000,1.010177,112.088169
Alexandra_Stevenson_,111935.333333,0.616322,160.339342
Alexandra_Vodjanikova_,148618.500000,0.575139,154.620890
Ali_Abbas_,111680.666667,0.718981,109.492470
Ali_Khamenei_,61651.000000,1.049918,138.277666
Ali_Naimi_,84163.000000,0.748934,112.349829
Alice_Fisher_,97253.000000,0.438352,141.155380
