Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,144256.500000,0.886237,131.942936
Aaron_Sorkin_,138926.666667,0.642489,134.506182
Abdel_Nasser_Assidi_,0.000000,1.111221,173.093134
Abdoulaye_Wade_,124221.000000,0.943109,177.823212
Abdullah_,130522.000000,0.902505,139.144999
Abdullah_Gul_,131383.666667,0.856592,106.039869
Abdullah_al-Attiyah_,152131.000000,0.996152,145.212532
Abdullatif_Sener_,119273.000000,0.774057,131.043381
Abel_Pacheco_,93750.500000,0.925134,135.929178
Abid_Hamid_Mahmud_Al-Tikriti_,128421.000000,0.553304,177.241190
Adam_Sandler_,121238.500000,1.005925,115.316660
Adam_Scott_,120905.750000,0.483056,145.656088
Adel_Al-Jubeir_,127940.000000,0.760076,148.606503
Adolfo_Aguilar_Zinser_,138504.250000,0.843917,135.537561
Adolfo_Rodriguez_Saa_,146922.000000,0.872128,90.633263
Adrian_McPherson_,96046.000000,0.646058,155.088020
Adrian_Nastase_,126722.500000,0.963577,136.948559
Adrien_Brody_,156906.000000,0.749298,110.847326
Ahmad_Masood_,151329.000000,0.835925,149.204432
Ahmed_Chalabi_,137627.500000,0.954304,111.109482
Ahmet_Necdet_Sezer_,140648.000000,0.885481,129.491755
Ai_Sugiyama_,130960.000000,0.853120,135.282026
Aicha_El_Ouafi_,149916.000000,0.829051,151.238018
Aitor_Gonzalez_,100592.000000,0.362186,174.418022
Akbar_Hashemi_Rafsanjani_,114692.000000,0.868500,103.618940
Akhmed_Zakayev_,107440.666667,1.030107,128.863102
Al_Davis_,88064.000000,1.129228,149.352282
Al_Gore_,140269.000000,0.891590,121.429874
Al_Pacino_,130346.000000,1.019486,136.662035
Al_Sharpton_,131479.000000,0.885829,132.568159
Alan_Ball_,131373.000000,0.712798,123.360224
Alan_Greenspan_,168147.000000,1.016608,139.929060
Alan_Mulally_,160057.000000,1.133802,110.275585
Alastair_Campbell_,123100.000000,0.733588,129.330141
Albert_Costa_,114719.000000,0.716710,168.749540
Alberto_Fujimori_,118086.500000,1.047355,127.444286
Alberto_Ruiz_Gallardon_,143155.000000,1.106667,129.843245
Albrecht_Mentz_,127144.000000,1.028971,128.811419
Aldo_Paredes_,118873.500000,0.713785,113.561943
Alec_Baldwin_,107930.000000,1.151127,136.293941
Alejandro_Atchugarry_,137281.333333,1.044104,120.518002
Alejandro_Avila_,134544.500000,0.928512,144.162798
Alejandro_Toledo_,148892.500000,0.992812,130.850307
Aleksander_Kwasniewski_,111918.500000,0.900843,138.499718
Alex_Barros_,153329.000000,0.669338,109.331203
Alex_Penelas_,118293.000000,0.796591,106.866095
Alex_Sink_,121734.000000,0.892614,118.611544
Alexander_Downer_,149798.000000,1.067966,106.000006
Alexander_Losyukov_,127666.000000,0.899481,112.962919
Alexander_Rumyantsev_,116906.500000,0.858980,112.088516
Alexandra_Stevenson_,149936.000000,0.857436,103.059364
Alexandra_Vodjanikova_,112626.000000,0.880699,155.280169
Ali_Abbas_,127399.500000,0.836846,109.492977
Ali_Khamenei_,156226.000000,0.582131,138.278225
Ali_Naimi_,125165.000000,0.874736,112.349447
