Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,109148.000000,0.959220,117.291006
Aaron_Sorkin_,141560.000000,0.862823,134.505177
Abdel_Nasser_Assidi_,0.000000,0.777489,173.092844
Abdoulaye_Wade_,154835.500000,0.790309,195.734131
Abdullah_,161857.000000,0.874156,139.144390
Abdullah_Gul_,132289.500000,0.980575,128.541250
Abdullah_al-Attiyah_,164761.000000,0.781974,145.214495
Abdullatif_Sener_,150773.500000,1.123127,131.043056
Abel_Pacheco_,93488.000000,1.080776,137.039219
Abid_Hamid_Mahmud_Al-Tikriti_,118005.000000,0.876975,116.790836
Adam_Sandler_,152879.500000,0.496662,115.316385
Adam_Scott_,109277.000000,0.577513,160.237316
Adel_Al-Jubeir_,102065.500000,1.029895,148.606100
Adolfo_Aguilar_Zinser_,135161.000000,0.672620,135.533495
Adolfo_Rodriguez_Saa_,134545.000000,0.938060,139.630379
Adrian_McPherson_,119805.000000,1.202351,155.087067
Adrian_Nastase_,129354.500000,0.919791,136.948545
Adrien_Brody_,148569.000000,0.814178,110.845697
Ahmad_Masood_,166495.000000,0.929371,126.423269
Ahmed_Chalabi_,146224.000000,1.027320,111.112282
Ahmet_Necdet_Sezer_,129546.500000,0.639476,129.491682
Ai_Sugiyama_,124017.000000,1.009107,130.577923
Aicha_El_Ouafi_,178507.000000,0.603642,130.816809
Aitor_Gonzalez_,122536.333333,0.793291,170.291988
Akbar_Hashemi_Rafsanjani_,146369.500000,0.907210,103.621439
Akhmed_Zakayev_,142901.000000,0.689403,128.862251
Al_Davis_,130562.000000,0.969862,149.347214
Al_Gore_,82612.000000,0.849287,139.252613
Al_Pacino_,170786.000000,0.572329,136.662161
Al_Sharpton_,113391.000000,0.940926,132.562407
Alan_Ball_,107341.000000,0.965067,123.627029
Alan_Greenspan_,141258.000000,0.910288,139.928205
Alan_Mulally_,107383.500000,0.792598,128.888208
Alastair_Campbell_,112787.000000,0.865459,110.608210
Albert_Costa_,146156.000000,0.789253,168.749006
Alberto_Fujimori_,101228.666667,0.784856,127.442837
Alberto_Ruiz_Gallardon_,151545.000000,0.558308,129.843084
Albrecht_Mentz_,154535.000000,0.605502,128.811152
Aldo_Paredes_,99844.000000,1.062853,113.560362
Alec_Baldwin_,138403.000000,1.068582,136.299446
Alejandro_Atchugarry_,200416.000000,0.970082,120.517809
Alejandro_Avila_,92216.000000,0.933226,144.161570
Alejandro_Toledo_,148332.000000,0.778731,130.849566
Aleksander_Kwasniewski_,138853.000000,0.937014,117.053576
Alex_Barros_,110557.000000,0.913573,146.781881
Alex_Penelas_,152719.000000,0.647421,106.862347
Alex_Sink_,143021.000000,0.802217,149.208181
Alexander_Downer_,108595.666667,0.872878,106.005388
Alexander_Losyukov_,142785.333333,0.933120,112.959923
Alexander_Rumyantsev_,96677.000000,0.881261,105.980835
Alexandra_Stevenson_,143040.000000,0.680958,160.334963
Alexandra_Vodjanikova_,178722.000000,0.855812,154.621126
Ali_Abbas_,86198.333333,0.675222,109.491104
Ali_Khamenei_,139903.333333,0.949328,138.272074
Ali_Naimi_,132423.000000,0.800261,112.345568
