Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,137444.000000,0.737684,131.933128
Aaron_Sorkin_,116092.000000,0.786309,134.499989
Abdel_Nasser_Assidi_,108327.000000,0.542776,158.804016
Abdoulaye_Wade_,148742.000000,0.600970,196.950222
Abdullah_,100326.000000,0.897434,139.140522
Abdullah_Gul_,129953.666667,0.815638,128.525928
Abdullah_al-Attiyah_,133751.666667,0.685323,163.379520
Abdullatif_Sener_,147096.333333,1.059710,131.031639
Abel_Pacheco_,96038.000000,0.439666,135.926189
Abid_Hamid_Mahmud_Al-Tikriti_,127121.500000,0.765592,177.239418
Adam_Sandler_,105130.571429,0.334860,115.315107
Adam_Scott_,93756.000000,0.563630,160.235886
Adel_Al-Jubeir_,109374.000000,0.861219,148.604820
Adolfo_Aguilar_Zinser_,140986.250000,0.709361,135.522377
Adolfo_Rodriguez_Saa_,149474.000000,0.816564,139.618364
Adrian_McPherson_,152134.000000,0.883270,196.332376
Adrian_Nastase_,131054.000000,0.792611,136.946894
Adrien_Brody_,136402.750000,0.573676,110.828976
Ahmad_Masood_,145689.500000,0.814506,126.413284
Ahmed_Chalabi_,147957.000000,1.127974,111.098055
Ahmet_Necdet_Sezer_,109542.750000,0.392459,129.485289
Ai_Sugiyama_,131519.000000,1.053522,130.563681
Aicha_El_Ouafi_,98383.000000,0.607941,130.814230
Aitor_Gonzalez_,147925.000000,0.868311,170.287592
Akbar_Hashemi_Rafsanjani_,140729.000000,0.687738,103.615259
Akhmed_Zakayev_,0.000000,0.640320,115.149887
Al_Davis_,119623.000000,1.075002,149.338156
Al_Gore_,108657.000000,0.800770,139.249561
Al_Pacino_,103722.500000,0.463989,136.660898
Al_Sharpton_,114325.500000,0.765740,164.898058
Alan_Ball_,138375.000000,0.790973,123.614767
Alan_Greenspan_,129221.000000,0.883471,139.924849
Alan_Mulally_,153253.500000,0.670352,110.260429
Alastair_Campbell_,149096.000000,1.146226,129.310122
Albert_Costa_,86451.000000,0.721094,168.741796
Alberto_Fujimori_,109089.000000,0.836583,127.430950
Alberto_Ruiz_Gallardon_,124097.000000,0.820903,106.308405
Albrecht_Mentz_,97276.666667,0.538556,128.809381
Aldo_Paredes_,141260.000000,0.956259,113.552519
Alec_Baldwin_,133844.000000,0.874945,136.279873
Alejandro_Atchugarry_,71343.000000,0.814731,120.512951
Alejandro_Avila_,0.000000,0.699904,148.379242
Alejandro_Toledo_,140337.000000,0.673442,130.830498
Aleksander_Kwasniewski_,149970.500000,0.765883,117.052141
Alex_Barros_,140133.000000,0.722243,109.302267
Alex_Penelas_,120718.666667,0.469971,106.851702
Alex_Sink_,134192.000000,0.485267,138.293673
Alexander_Downer_,125369.000000,0.689548,98.389154
Alexander_Losyukov_,129068.000000,0.548093,140.568399
Alexander_Rumyantsev_,82093.800000,0.537039,112.071331
Alexandra_Stevenson_,0.000000,0.881073,124.353149
Alexandra_Vodjanikova_,142488.666667,0.616649,154.617077
Ali_Abbas_,128867.250000,0.664861,109.482033
Ali_Khamenei_,128920.000000,0.789333,138.257069
Ali_Naimi_,159465.000000,0.702567,112.333181
Alice_Fisher_,131904.000000,0.633990,141.144382
