Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,88735.250000,0.484249,117.276161
Aaron_Sorkin_,89507.000000,1.011850,134.496784
Abdel_Nasser_Assidi_,0.000000,0.820757,173.087757
Abdoulaye_Wade_,110766.500000,0.730669,177.810951
Abdullah_,139748.500000,0.807968,139.138622
Abdullah_Gul_,86476.000000,1.051486,128.516994
Abdullah_al-Attiyah_,137651.000000,0.681561,163.376202
Abdullatif_Sener_,128792.000000,0.805612,131.023670
Abel_Pacheco_,113884.000000,0.705958,135.923313
Abid_Hamid_Mahmud_Al-Tikriti_,146775.000000,0.939696,177.238747
Adam_Sandler_,118888.000000,0.653411,115.314236
Adam_Scott_,121244.500000,0.530892,160.235128
Adel_Al-Jubeir_,112191.166667,0.596913,148.604197
Adolfo_Aguilar_Zinser_,120436.500000,0.906798,135.515621
Adolfo_Rodriguez_Saa_,170787.000000,1.013697,139.609259
Adrian_McPherson_,109807.250000,0.453977,196.330568
Adrian_Nastase_,120500.500000,0.455497,136.945990
Adrien_Brody_,128621.000000,0.844752,110.818586
Ahmad_Masood_,165411.500000,0.973329,149.198925
Ahmed_Chalabi_,119603.000000,0.936941,111.088781
Ahmet_Necdet_Sezer_,109988.000000,0.650789,129.481337
Ai_Sugiyama_,106344.500000,0.898937,135.276182
Aicha_El_Ouafi_,119392.600000,0.477785,151.222754
Aitor_Gonzalez_,0.000000,1.008955,170.284412
Akbar_Hashemi_Rafsanjani_,139389.000000,0.551122,103.611160
Akhmed_Zakayev_,123792.000000,0.540609,128.847012
Al_Davis_,89622.000000,0.532794,149.333771
Al_Gore_,122408.250000,0.794674,139.248270
Al_Pacino_,131618.500000,0.525006,136.660328
Al_Sharpton_,84963.000000,0.949191,144.190212
Alan_Ball_,110845.000000,0.603578,123.609177
Alan_Greenspan_,143522.000000,0.959597,139.922897
Alan_Mulally_,94262.600000,0.442476,128.869608
Alastair_Campbell_,117896.500000,0.808960,129.300108
Albert_Costa_,135533.000000,0.644422,168.737244
Alberto_Fujimori_,100533.166667,0.633988,127.424587
Alberto_Ruiz_Gallardon_,0.000000,0.672359,129.841837
Albrecht_Mentz_,124369.750000,0.656745,128.808315
Aldo_Paredes_,124409.000000,0.895477,113.548067
Alec_Baldwin_,129040.666667,0.685588,136.266294
Alejandro_Atchugarry_,109419.666667,0.534376,120.338400
Alejandro_Avila_,121305.250000,0.558881,160.748037
Alejandro_Toledo_,114393.333333,0.553172,130.817173
Aleksander_Kwasniewski_,101170.666667,0.374841,138.490042
Alex_Barros_,136132.000000,0.921173,109.285383
Alex_Penelas_,137165.000000,0.631780,106.845909
Alex_Sink_,134104.666667,0.621109,149.195684
Alexander_Downer_,109021.333333,0.513797,105.964695
Alexander_Losyukov_,149922.000000,0.929523,112.942062
Alexander_Rumyantsev_,132713.000000,0.846967,112.062952
Alexandra_Stevenson_,119868.333333,0.512601,160.322401
Alexandra_Vodjanikova_,136089.000000,0.836125,154.614960
Ali_Abbas_,111843.500000,0.674523,109.477337
Ali_Khamenei_,62227.000000,1.034312,138.249805
Ali_Naimi_,93490.000000,0.476484,112.323912
Alice_Fisher_,125690.000000,0.928579,141.139624
