Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,132096.000000,0.661790,131.925991
Aaron_Sorkin_,102539.500000,0.702284,134.496471
Abdel_Nasser_Assidi_,0.000000,0.915744,173.087477
Abdoulaye_Wade_,80990.500000,0.923502,186.108900
Abdullah_,128296.333333,0.666269,139.138397
Abdullah_Gul_,124422.333333,0.594612,128.516594
Abdullah_al-Attiyah_,111359.000000,0.938794,139.396152
Abdullatif_Sener_,161378.000000,0.789185,124.876026
Abel_Pacheco_,111490.000000,0.881140,137.021952
Abid_Hamid_Mahmud_Al-Tikriti_,116251.500000,0.543350,116.787392
Adam_Sandler_,118665.000000,0.850026,133.493347
Adam_Scott_,130639.000000,0.727289,145.647867
Adel_Al-Jubeir_,124461.000000,0.835557,148.604067
Adolfo_Aguilar_Zinser_,86349.000000,0.556096,135.515249
Adolfo_Rodriguez_Saa_,135802.000000,0.786463,139.608353
Adrian_McPherson_,138232.000000,1.065116,196.330347
Adrian_Nastase_,115869.500000,0.810614,136.945807
Adrien_Brody_,151153.000000,0.629028,116.094587
Ahmad_Masood_,119356.000000,0.695058,149.198740
Ahmed_Chalabi_,118229.333333,0.545689,110.724998
Ahmet_Necdet_Sezer_,139593.000000,0.823757,129.480675
Ai_Sugiyama_,137148.000000,0.972518,136.837313
Aicha_El_Ouafi_,103228.000000,0.851305,151.221840
Aitor_Gonzalez_,144992.000000,0.802825,174.412632
Akbar_Hashemi_Rafsanjani_,117406.333333,0.749069,118.587795
Akhmed_Zakayev_,117693.500000,0.789655,128.846256
Al_Davis_,0.000000,0.888279,140.217358
Al_Gore_,80270.000000,0.833656,139.247992
Al_Pacino_,139187.000000,0.926787,121.661730
Al_Sharpton_,91674.000000,1.033759,168.746119
Alan_Ball_,0.000000,0.821391,123.608164
Alan_Greenspan_,119288.500000,0.846654,144.897064
Alan_Mulally_,0.000000,0.913402,110.251793
Alastair_Campbell_,136657.000000,0.715164,110.588827
Albert_Costa_,156474.000000,0.895745,168.736414
Alberto_Fujimori_,120080.000000,0.925606,136.562523
Alberto_Ruiz_Gallardon_,0.000000,0.898345,129.841854
Albrecht_Mentz_,0.000000,0.860603,117.686644
Aldo_Paredes_,101206.000000,0.553844,148.932003
Alec_Baldwin_,138610.000000,1.033905,103.854954
Alejandro_Atchugarry_,145219.000000,0.912100,120.509586
Alejandro_Avila_,130647.000000,0.852361,144.151182
Alejandro_Toledo_,120079.500000,0.721668,145.854200
Aleksander_Kwasniewski_,125375.000000,0.747938,117.051218
Alex_Barros_,0.000000,0.787841,146.772518
Alex_Penelas_,97705.000000,0.531705,93.900230
Alex_Sink_,132062.500000,0.842392,118.584980
Alexander_Downer_,125091.000000,0.747935,98.386087
Alexander_Losyukov_,0.000000,0.567731,122.951508
Alexander_Rumyantsev_,118875.000000,0.914095,105.969477
Alexandra_Stevenson_,122467.000000,0.796846,160.322527
Alexandra_Vodjanikova_,144229.000000,0.721229,155.265697
Ali_Abbas_,91234.000000,0.680363,91.194483
Ali_Khamenei_,88355.000000,0.733355,138.249218
Ali_Naimi_,131984.000000,0.820368,112.323706
Alice_Fisher_,0.000000,0.657388,139.590612
