Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,82388.750000,0.556018,117.283018
Aaron_Sorkin_,125190.000000,0.998247,134.500576
Abdel_Nasser_Assidi_,0.000000,0.811200,173.089745
Abdoulaye_Wade_,99663.000000,0.793985,177.816225
Abdullah_,186906.000000,1.046053,139.141457
Abdullah_Gul_,142666.666667,1.003572,106.026424
Abdullah_al-Attiyah_,90461.000000,0.480138,145.208752
Abdullatif_Sener_,131176.000000,0.829583,131.030201
Abel_Pacheco_,139864.000000,0.646256,137.030313
Abid_Hamid_Mahmud_Al-Tikriti_,133850.000000,1.085551,116.789625
Adam_Sandler_,135092.000000,0.743867,115.315237
Adam_Scott_,0.000000,0.949462,145.650913
Adel_Al-Jubeir_,97770.000000,0.852959,148.605232
Adolfo_Aguilar_Zinser_,150148.000000,0.968478,135.525532
Adolfo_Rodriguez_Saa_,114299.000000,1.110375,90.624243
Adrian_McPherson_,131649.666667,0.435641,196.332623
Adrian_Nastase_,118178.000000,0.860845,136.946878
Adrien_Brody_,118510.333333,0.756199,116.097393
Ahmad_Masood_,123552.000000,1.173503,149.201086
Ahmed_Chalabi_,134973.000000,1.119114,111.093584
Ahmet_Necdet_Sezer_,128747.000000,0.586631,129.484980
Ai_Sugiyama_,133076.333333,0.714850,135.278732
Aicha_El_Ouafi_,97718.000000,0.470807,151.228083
Aitor_Gonzalez_,135963.000000,1.155666,174.414902
Akbar_Hashemi_Rafsanjani_,108814.000000,0.871113,103.613121
Akhmed_Zakayev_,118000.000000,0.692999,125.158447
Al_Davis_,109191.200000,0.709203,149.343674
Al_Gore_,94349.000000,0.665892,139.250542
Al_Pacino_,100557.000000,0.497929,136.660950
Al_Sharpton_,179966.000000,0.682252,171.511223
Alan_Ball_,80478.666667,0.647650,123.342911
Alan_Greenspan_,120853.000000,0.600103,147.621788
Alan_Mulally_,120212.600000,0.570580,110.261692
Alastair_Campbell_,83551.000000,0.781743,129.312260
Albert_Costa_,132830.500000,0.457237,168.741503
Alberto_Fujimori_,105551.000000,0.647292,127.432674
Alberto_Ruiz_Gallardon_,119620.333333,1.195087,106.304174
Albrecht_Mentz_,125328.000000,0.636020,128.809593
Aldo_Paredes_,138662.000000,0.969869,113.553783
Alec_Baldwin_,89178.000000,0.273331,103.864326
Alejandro_Atchugarry_,74920.000000,0.533095,120.348551
Alejandro_Avila_,90783.000000,0.501503,160.751036
Alejandro_Toledo_,104926.000000,0.656081,130.828341
Aleksander_Kwasniewski_,80260.142857,0.309564,138.493708
Alex_Barros_,144391.000000,0.695776,146.776270
Alex_Penelas_,103244.000000,0.590839,106.855083
Alex_Sink_,99625.000000,0.868807,118.596020
Alexander_Downer_,85286.500000,0.675237,105.972111
Alexander_Losyukov_,84144.000000,0.996557,112.950388
Alexander_Rumyantsev_,138523.000000,0.906057,112.073648
Alexandra_Stevenson_,112574.000000,0.598412,103.040466
Alexandra_Vodjanikova_,144737.000000,1.151788,154.617153
Ali_Abbas_,115178.000000,0.418336,109.483959
Ali_Khamenei_,105220.000000,1.047048,138.263565
Ali_Naimi_,79621.000000,0.390801,112.334227
Alice_Fisher_,155713.000000,1.052387,139.604454
