Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,124528.000000,0.738236,131.951044
Aaron_Sorkin_,126271.000000,0.747380,134.510799
Abdel_Nasser_Assidi_,106676.000000,0.522855,158.811548
Abdoulaye_Wade_,106092.000000,0.647231,195.737303
Abdullah_,114052.000000,0.791770,101.851357
Abdullah_Gul_,116013.000000,0.661398,128.557470
Abdullah_al-Attiyah_,86027.000000,1.120519,139.420200
Abdullatif_Sener_,0.000000,0.696230,124.897995
Abel_Pacheco_,0.000000,0.878535,138.142668
Abid_Hamid_Mahmud_Al-Tikriti_,165476.000000,0.708393,177.242186
Adam_Sandler_,96834.000000,0.747173,102.142904
Adam_Scott_,99578.000000,0.720722,160.238993
Adel_Al-Jubeir_,142143.500000,0.785885,135.191717
Adolfo_Aguilar_Zinser_,134768.500000,0.633491,135.545637
Adolfo_Rodriguez_Saa_,139549.666667,0.610909,139.643845
Adrian_McPherson_,125324.000000,1.038485,196.338533
Adrian_Nastase_,82340.000000,0.670356,136.950163
Adrien_Brody_,126185.000000,0.529285,124.431028
Ahmad_Masood_,152642.000000,0.712854,126.433567
Ahmed_Chalabi_,129302.000000,0.784851,110.773335
Ahmet_Necdet_Sezer_,139644.000000,0.753891,135.120800
Ai_Sugiyama_,126638.333333,0.506622,135.284826
Aicha_El_Ouafi_,160824.000000,0.848135,151.246525
Aitor_Gonzalez_,131962.000000,0.917327,174.420616
Akbar_Hashemi_Rafsanjani_,93742.000000,0.642909,103.634729
Akhmed_Zakayev_,136127.000000,0.776644,125.173353
Al_Davis_,112130.000000,0.905962,149.356459
Al_Gore_,134484.333333,0.860496,139.255358
Al_Pacino_,0.000000,1.130156,122.309044
Al_Sharpton_,123000.500000,0.686780,144.213419
Alan_Ball_,0.000000,0.755043,123.639437
Alan_Greenspan_,117094.000000,0.660388,147.628248
Alan_Mulally_,110784.000000,0.662247,110.286425
Alastair_Campbell_,98308.000000,0.758996,131.571196
Albert_Costa_,157094.000000,0.951308,162.327333
Alberto_Fujimori_,125936.000000,0.724270,127.455845
Alberto_Ruiz_Gallardon_,141105.000000,0.721576,106.359749
Albrecht_Mentz_,159329.000000,0.601088,128.813087
Aldo_Paredes_,111710.000000,0.823562,113.568424
Alec_Baldwin_,140788.000000,0.728724,136.320614
Alejandro_Atchugarry_,0.000000,0.693160,120.368618
Alejandro_Avila_,142373.000000,0.864613,160.759785
Alejandro_Toledo_,132159.333333,0.609015,130.870882
Aleksander_Kwasniewski_,126156.000000,0.690278,138.504578
Alex_Barros_,109950.000000,0.547325,109.347872
Alex_Penelas_,112119.000000,0.512140,106.872673
Alex_Sink_,132619.000000,0.843158,118.625225
Alexander_Downer_,104748.000000,0.511572,98.398405
Alexander_Losyukov_,125464.000000,0.969782,112.970636
Alexander_Rumyantsev_,122991.500000,0.766946,112.099169
Alexandra_Stevenson_,125151.000000,0.946894,103.075287
Alexandra_Vodjanikova_,133814.666667,0.585463,154.626030
Ali_Abbas_,0.000000,0.836273,91.211618
Ali_Khamenei_,97464.000000,1.044815,131.961063
Ali_Naimi_,114059.000000,0.693175,112.359287
Alice_Fisher_,82742.000000,0.669437,141.161980
