Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
,,,
Aaron_Sorkin_,142491.000000,0.758090,134.499092
Abdel_Nasser_Assidi_,104970.000000,0.943683,158.803398
Abdoulaye_Wade_,90315.500000,0.626577,177.814386
Abdullah_,141297.333333,0.853291,139.140003
Abdullah_Gul_,121399.000000,0.701388,106.022152
Abdullah_al-Attiyah_,122827.000000,0.784665,163.379789
Abdullatif_Sener_,156175.666667,0.905216,124.878878
Abel_Pacheco_,136167.500000,0.841341,135.924026
Abid_Hamid_Mahmud_Al-Tikriti_,125958.666667,1.020633,116.788599
Adam_Sandler_,156919.000000,0.906787,115.314814
Adam_Scott_,138665.000000,0.773929,160.235491
Adel_Al-Jubeir_,70856.000000,0.679390,148.604683
Adolfo_Aguilar_Zinser_,143380.000000,0.863458,135.521658
Adolfo_Rodriguez_Saa_,160018.000000,1.172669,139.614481
Adrian_McPherson_,120406.500000,0.424619,196.331806
Adrian_Nastase_,70539.000000,0.668424,136.946489
Adrien_Brody_,133300.000000,0.828493,124.412273
Ahmad_Masood_,164919.000000,1.056550,126.412060
Ahmed_Chalabi_,135461.000000,0.912961,111.091839
Ahmet_Necdet_Sezer_,122022.000000,0.618436,129.483528
Ai_Sugiyama_,160525.000000,0.989350,136.164211
Aicha_El_Ouafi_,82723.000000,0.452554,151.226099
Aitor_Gonzalez_,139268.000000,0.860556,174.414051
Akbar_Hashemi_Rafsanjani_,146385.000000,0.854303,103.612223
Akhmed_Zakayev_,95905.500000,0.669176,128.850832
Al_Davis_,103690.750000,0.588502,149.339157
Al_Gore_,120770.666667,0.790771,139.249334
Al_Pacino_,142404.000000,0.782780,121.665194
Al_Sharpton_,151275.000000,0.941787,132.547054
Alan_Ball_,101695.800000,0.455371,123.340219
Alan_Greenspan_,137894.000000,1.117045,139.924459
Alan_Mulally_,74933.666667,0.630525,128.874804
Alastair_Campbell_,96977.000000,0.480829,129.307215
Albert_Costa_,134219.500000,0.635227,168.739868
Alberto_Fujimori_,122818.500000,0.779740,127.428986
Alberto_Ruiz_Gallardon_,139406.000000,1.010054,106.300016
Albrecht_Mentz_,159106.000000,0.875016,128.809090
Aldo_Paredes_,164365.000000,0.804307,113.551353
Alec_Baldwin_,123668.250000,0.522374,103.859966
Alejandro_Atchugarry_,151213.666667,1.008794,120.511692
Alejandro_Avila_,103092.857143,0.363164,160.749763
Alejandro_Toledo_,103962.500000,0.808628,130.824663
Aleksander_Kwasniewski_,99055.200000,0.367818,138.492413
Alex_Barros_,110628.000000,0.791222,146.775101
Alex_Penelas_,113993.000000,0.762808,106.851082
Alex_Sink_,126661.333333,0.697219,118.591717
Alexander_Downer_,102280.000000,0.783941,105.969687
Alexander_Losyukov_,118283.250000,0.669680,112.947573
Alexander_Rumyantsev_,120271.000000,0.856759,112.069242
Alexandra_Stevenson_,121592.000000,0.611526,160.327522
Alexandra_Vodjanikova_,93764.000000,1.014007,154.616116
Ali_Abbas_,53812.000000,0.749462,109.480825
Ali_Khamenei_,97765.000000,0.733490,122.168552
Ali_Naimi_,118933.000000,0.553678,112.331099
Alice_Fisher_,79803.000000,0.966974,141.143793
