Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,112148.000000,0.757005,117.284452
Aaron_Sorkin_,147759.500000,0.859107,134.501406
Abdel_Nasser_Assidi_,0.000000,0.914217,173.090630
Abdoulaye_Wade_,116911.000000,0.964714,177.816298
Abdullah_,135191.666667,1.050194,101.820208
Abdullah_Gul_,144859.333333,0.757366,116.042856
Abdullah_al-Attiyah_,120836.500000,0.689717,163.382341
Abdullatif_Sener_,160652.000000,1.055331,131.034109
Abel_Pacheco_,106086.500000,0.561253,135.927666
Abid_Hamid_Mahmud_Al-Tikriti_,123041.333333,1.135522,116.789364
Adam_Sandler_,112909.500000,0.714031,115.315418
Adam_Scott_,121437.000000,0.658567,160.236349
Adel_Al-Jubeir_,125525.400000,0.716599,148.605165
Adolfo_Aguilar_Zinser_,88713.000000,0.981129,135.525738
Adolfo_Rodriguez_Saa_,110866.000000,1.020998,139.620234
Adrian_McPherson_,119183.000000,0.665902,196.333221
Adrian_Nastase_,0.000000,1.255170,141.571369
Adrien_Brody_,137347.000000,0.760336,124.416758
Ahmad_Masood_,146751.000000,1.295200,149.201431
Ahmed_Chalabi_,125342.000000,1.356835,111.100937
Ahmet_Necdet_Sezer_,126742.000000,0.692404,135.103954
Ai_Sugiyama_,138104.000000,1.181560,130.566442
Aicha_El_Ouafi_,119655.500000,0.491971,151.230600
Aitor_Gonzalez_,143929.000000,1.235272,170.288374
Akbar_Hashemi_Rafsanjani_,148472.000000,0.837776,103.618879
Akhmed_Zakayev_,144105.000000,0.833230,128.855509
Al_Davis_,130447.000000,1.105637,149.341671
Al_Gore_,113667.000000,0.602373,139.250656
Al_Pacino_,133960.000000,0.650361,136.661615
Al_Sharpton_,148173.500000,1.067653,144.197895
Alan_Ball_,144931.000000,0.668494,123.349192
Alan_Greenspan_,160826.000000,1.267083,139.926254
Alan_Mulally_,130423.000000,0.600504,110.263390
Alastair_Campbell_,104156.000000,0.831442,129.315022
Albert_Costa_,170436.000000,0.530115,168.743496
Alberto_Fujimori_,130640.500000,0.855788,127.435247
Alberto_Ruiz_Gallardon_,116702.000000,1.048331,106.313829
Albrecht_Mentz_,147123.500000,0.715602,128.809883
Aldo_Paredes_,120311.000000,1.208792,113.554855
Alec_Baldwin_,132788.500000,0.959845,136.283937
Alejandro_Atchugarry_,150674.000000,1.005948,120.514380
Alejandro_Avila_,122546.000000,0.724019,144.156889
Alejandro_Toledo_,108648.500000,0.777700,94.090839
Aleksander_Kwasniewski_,134470.000000,0.488958,138.494749
Alex_Barros_,162228.000000,1.014877,109.305912
Alex_Penelas_,112773.500000,0.584607,106.854794
Alex_Sink_,149188.000000,0.897959,118.599199
Alexander_Downer_,138781.000000,0.645742,105.985655
Alexander_Losyukov_,120577.250000,1.233111,112.951262
Alexander_Rumyantsev_,107006.666667,0.759833,112.074894
Alexandra_Stevenson_,121246.000000,0.777007,160.329687
Alexandra_Vodjanikova_,130249.000000,0.978597,154.618673
Ali_Abbas_,122136.000000,0.640777,109.484886
Ali_Khamenei_,155873.000000,1.072370,131.937990
Ali_Naimi_,130584.000000,0.586228,112.335222
Alice_Fisher_,104623.666667,1.078464,141.147034
