Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,118892.000000,0.827184,117.313095
Aaron_Sorkin_,132995.666667,0.864249,134.517965
Abdel_Nasser_Assidi_,149666.000000,0.730227,173.102016
Abdoulaye_Wade_,127698.000000,0.872111,177.833469
Abdullah_,157033.000000,0.511624,160.622177
Abdullah_Gul_,114709.000000,0.872392,106.063143
Abdullah_al-Attiyah_,119450.500000,1.011196,139.430122
Abdullatif_Sener_,103555.000000,0.863689,131.073362
Abel_Pacheco_,115566.000000,0.773760,135.948326
Abid_Hamid_Mahmud_Al-Tikriti_,143648.500000,0.691727,177.243645
Adam_Sandler_,99943.600000,0.484271,115.320507
Adam_Scott_,131172.000000,0.639923,160.241982
Adel_Al-Jubeir_,119937.500000,0.647501,148.608398
Adolfo_Aguilar_Zinser_,120982.375000,0.676290,135.558184
Adolfo_Rodriguez_Saa_,164996.500000,0.670686,139.662094
Adrian_McPherson_,99981.000000,0.858830,155.103523
Adrian_Nastase_,143147.000000,0.801270,141.599331
Adrien_Brody_,144691.000000,0.511531,110.883333
Ahmad_Masood_,125314.000000,0.837217,126.445431
Ahmed_Chalabi_,129608.000000,0.791496,111.148552
Ahmet_Necdet_Sezer_,127545.000000,0.628093,129.508089
Ai_Sugiyama_,123948.000000,0.825709,135.289984
Aicha_El_Ouafi_,113472.000000,0.589344,130.825405
Aitor_Gonzalez_,141081.500000,0.890797,174.424963
Akbar_Hashemi_Rafsanjani_,106633.857143,0.409392,103.667126
Akhmed_Zakayev_,143580.000000,0.499896,128.889704
Al_Davis_,87347.666667,0.812770,149.363642
Al_Gore_,144741.500000,0.810778,121.457287
Al_Pacino_,83040.000000,0.877452,121.700552
Al_Sharpton_,138095.333333,0.750495,144.223255
Alan_Ball_,117030.000000,0.706557,123.654524
Alan_Greenspan_,132848.200000,0.740423,147.634113
Alan_Mulally_,136705.333333,0.657507,128.913864
Alastair_Campbell_,95920.666667,1.105545,129.364521
Albert_Costa_,133500.500000,0.864953,168.765652
Alberto_Fujimori_,91911.500000,0.773068,127.471828
Alberto_Ruiz_Gallardon_,102155.000000,0.689004,129.844931
Albrecht_Mentz_,0.000000,0.931601,117.736839
Aldo_Paredes_,131378.000000,0.723192,113.577766
Alec_Baldwin_,94578.000000,0.596425,136.352571
Alejandro_Atchugarry_,146779.500000,0.684329,120.531889
Alejandro_Avila_,122637.000000,0.724837,144.174356
Alejandro_Toledo_,127840.000000,0.596081,130.898031
Aleksander_Kwasniewski_,102631.000000,0.802529,138.511648
Alex_Barros_,111557.000000,0.497400,109.370754
Alex_Penelas_,104368.000000,0.594572,106.882534
Alex_Sink_,109173.000000,0.825097,118.644936
Alexander_Downer_,98867.750000,0.475209,98.406075
Alexander_Losyukov_,107226.000000,0.826880,112.981653
Alexander_Rumyantsev_,105449.333333,0.769667,112.113741
Alexandra_Stevenson_,75232.000000,0.802111,160.350563
Alexandra_Vodjanikova_,108262.333333,0.603775,154.634037
Ali_Abbas_,158171.500000,0.813538,109.511513
Ali_Khamenei_,121346.000000,0.888305,138.301374
Ali_Naimi_,115816.200000,0.686919,112.374613
