Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,84845.500000,1.028524,117.275583
Aaron_Sorkin_,109423.500000,0.973006,134.496391
Abdel_Nasser_Assidi_,142187.000000,0.608051,158.801497
Abdoulaye_Wade_,135249.000000,0.843474,177.810707
Abdullah_,144285.000000,0.331747,139.138474
Abdullah_Gul_,93803.000000,0.603652,106.015709
Abdullah_al-Attiyah_,99269.000000,1.062810,163.376425
Abdullatif_Sener_,111583.000000,0.785407,131.021929
Abel_Pacheco_,129848.000000,1.076349,135.922251
Abid_Hamid_Mahmud_Al-Tikriti_,113909.333333,0.531760,116.787514
Adam_Sandler_,110989.750000,0.781279,115.314180
Adam_Scott_,111911.000000,0.978240,160.234922
Adel_Al-Jubeir_,131992.333333,0.925335,148.604137
Adolfo_Aguilar_Zinser_,132282.000000,0.616174,135.515631
Adolfo_Rodriguez_Saa_,137361.000000,0.699076,139.607216
Adrian_McPherson_,101259.000000,1.017881,155.073807
Adrian_Nastase_,96843.000000,0.461002,136.945730
Adrien_Brody_,116207.000000,0.705528,110.816685
Ahmad_Masood_,129830.000000,0.466057,149.198612
Ahmed_Chalabi_,89337.666667,0.383618,111.085360
Ahmet_Necdet_Sezer_,109397.000000,1.030785,129.480518
Ai_Sugiyama_,111506.500000,0.551159,130.550938
Aicha_El_Ouafi_,133566.000000,1.220545,151.221561
Aitor_Gonzalez_,127192.000000,0.751358,170.283787
Akbar_Hashemi_Rafsanjani_,137140.000000,0.640990,103.610168
Akhmed_Zakayev_,149545.000000,0.604703,128.845982
Al_Davis_,106352.000000,0.579734,149.334814
Al_Gore_,112917.000000,1.033253,139.248110
Al_Pacino_,120302.750000,0.707006,136.660234
Al_Sharpton_,144055.000000,0.466611,144.189816
Alan_Ball_,142880.000000,1.037750,123.332466
Alan_Greenspan_,145516.000000,0.798570,147.617962
Alan_Mulally_,111841.000000,0.591254,128.868736
Alastair_Campbell_,87459.000000,0.607846,103.839237
Albert_Costa_,123013.666667,0.862514,159.906017
Alberto_Fujimori_,161323.000000,0.771820,127.423986
Alberto_Ruiz_Gallardon_,115075.000000,0.577179,106.287180
Albrecht_Mentz_,115939.666667,0.879214,128.808178
Aldo_Paredes_,132248.500000,0.611632,113.547571
Alec_Baldwin_,122098.000000,0.605864,136.261198
Alejandro_Atchugarry_,144744.000000,0.487712,120.509506
Alejandro_Avila_,150679.000000,1.054705,160.747665
Alejandro_Toledo_,120851.750000,0.600394,130.814487
Aleksander_Kwasniewski_,134022.000000,0.535592,117.051348
Alex_Barros_,99630.200000,0.532591,109.284292
Alex_Penelas_,149894.333333,0.864969,106.845734
Alex_Sink_,136566.000000,0.815710,118.584763
Alexander_Downer_,145933.000000,0.727649,105.958523
Alexander_Losyukov_,65102.000000,0.567776,112.941139
Alexander_Rumyantsev_,100011.500000,1.000935,112.062073
Alexandra_Stevenson_,140924.500000,0.890811,160.323168
Alexandra_Vodjanikova_,114488.000000,0.488410,154.614557
Ali_Abbas_,144110.000000,1.096113,109.476742
Ali_Khamenei_,111214.500000,1.052865,138.250296
Ali_Naimi_,130673.800000,0.998318,112.322855
