Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,110447.666667,0.910855,117.279770
Aaron_Sorkin_,114668.333333,0.757504,134.498789
Abdel_Nasser_Assidi_,144431.000000,0.751956,158.803209
Abdoulaye_Wade_,127698.500000,0.965568,177.813576
Abdullah_,148456.000000,0.815656,139.140078
Abdullah_Gul_,143320.000000,0.619373,128.523844
Abdullah_al-Attiyah_,94139.000000,0.611753,163.379416
Abdullatif_Sener_,136971.000000,0.786111,124.879122
Abel_Pacheco_,102358.000000,0.779074,135.924339
Abid_Hamid_Mahmud_Al-Tikriti_,152329.333333,0.677284,116.788427
Adam_Sandler_,105027.600000,0.529491,115.314770
Adam_Scott_,75507.500000,0.558901,145.650023
Adel_Al-Jubeir_,127348.000000,0.733015,148.604702
Adolfo_Aguilar_Zinser_,140149.600000,0.545311,135.520569
Adolfo_Rodriguez_Saa_,0.000000,0.728381,90.622469
Adrian_McPherson_,127877.000000,1.055874,196.331665
Adrian_Nastase_,78569.000000,0.874066,136.946497
Adrien_Brody_,127810.333333,0.601593,110.824474
Ahmad_Masood_,129900.500000,0.720930,149.200069
Ahmed_Chalabi_,138640.000000,0.966342,111.092342
Ahmet_Necdet_Sezer_,122096.000000,0.625590,129.483452
Ai_Sugiyama_,107368.333333,0.634707,135.277473
Aicha_El_Ouafi_,122290.000000,0.580737,122.065947
Aitor_Gonzalez_,141933.000000,0.840952,170.285982
Akbar_Hashemi_Rafsanjani_,109287.000000,0.931881,118.592268
Akhmed_Zakayev_,83828.000000,0.803934,128.850286
Al_Davis_,75835.000000,1.197390,149.338333
Al_Gore_,125653.250000,0.585984,139.249386
Al_Pacino_,136999.000000,0.602336,136.660719
Al_Sharpton_,139787.000000,0.641420,144.193874
Alan_Ball_,137145.000000,0.874723,123.339933
Alan_Greenspan_,147991.500000,0.897139,139.924345
Alan_Mulally_,139325.000000,0.915663,110.257133
Alastair_Campbell_,120222.000000,0.867732,103.846287
Albert_Costa_,134210.000000,0.734570,168.739674
Alberto_Fujimori_,103380.000000,0.719023,127.428925
Alberto_Ruiz_Gallardon_,134674.000000,0.688952,106.299314
Albrecht_Mentz_,134176.500000,0.703857,128.808981
Aldo_Paredes_,117842.500000,1.032951,148.934519
Alec_Baldwin_,137455.333333,1.034753,103.859312
Alejandro_Atchugarry_,153708.500000,0.892021,120.511723
Alejandro_Avila_,80608.000000,0.607321,148.378063
Alejandro_Toledo_,122195.000000,0.673867,130.823734
Aleksander_Kwasniewski_,147224.000000,0.944186,138.492035
Alex_Barros_,104420.750000,0.546802,109.295128
Alex_Penelas_,120713.000000,0.506948,106.850409
Alex_Sink_,103052.000000,0.777158,149.198606
Alexander_Downer_,127087.000000,0.827918,105.970682
Alexander_Losyukov_,72113.000000,0.852141,112.946333
Alexander_Rumyantsev_,120453.000000,0.753214,112.068497
Alexandra_Stevenson_,125003.500000,0.921753,160.326424
Alexandra_Vodjanikova_,109248.555556,0.743407,154.616253
Ali_Abbas_,147849.000000,0.706340,109.480745
Ali_Khamenei_,148029.000000,0.843861,131.929266
Ali_Naimi_,121966.000000,0.548934,133.633692
