Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,95237.000000,0.665684,131.944736
Aaron_Sorkin_,139331.000000,0.881901,134.506849
Abdel_Nasser_Assidi_,117865.000000,0.684009,158.808813
Abdoulaye_Wade_,110562.500000,1.053393,177.823019
Abdullah_,124396.000000,1.001049,139.145357
Abdullah_Gul_,115973.000000,1.221105,106.040339
Abdullah_al-Attiyah_,91845.000000,1.465988,139.413845
Abdullatif_Sener_,139755.000000,0.906208,124.891537
Abel_Pacheco_,86065.750000,0.283868,135.932310
Abid_Hamid_Mahmud_Al-Tikriti_,144369.000000,0.957352,177.241184
Adam_Sandler_,94578.666667,0.309376,115.316780
Adam_Scott_,132245.000000,0.536069,160.237801
Adel_Al-Jubeir_,129613.000000,0.895599,148.606396
Adolfo_Aguilar_Zinser_,135247.000000,0.749372,135.537424
Adolfo_Rodriguez_Saa_,126903.000000,0.963380,139.634550
Adrian_McPherson_,161590.000000,0.714484,196.336359
Adrian_Nastase_,124787.000000,0.856460,136.948917
Adrien_Brody_,130578.500000,0.780759,110.850607
Ahmad_Masood_,129434.000000,0.864479,126.426331
Ahmed_Chalabi_,127924.000000,1.307193,111.116182
Ahmet_Necdet_Sezer_,118271.666667,0.447366,129.493677
Ai_Sugiyama_,88131.000000,0.478007,135.282259
Aicha_El_Ouafi_,99759.000000,0.714446,151.240112
Aitor_Gonzalez_,124878.000000,1.206268,170.293449
Akbar_Hashemi_Rafsanjani_,108251.000000,0.960397,118.419495
Akhmed_Zakayev_,0.000000,0.720707,115.163015
Al_Davis_,0.000000,1.136381,140.239895
Al_Gore_,150431.000000,0.841468,139.253345
Al_Pacino_,125657.333333,0.370378,136.662800
Al_Sharpton_,115510.000000,0.851471,144.207054
Alan_Ball_,92517.000000,0.918391,123.365898
Alan_Greenspan_,106398.000000,0.775942,127.108101
Alan_Mulally_,0.000000,0.529220,110.276947
Alastair_Campbell_,139381.000000,1.007796,131.562647
Albert_Costa_,94527.000000,0.636213,168.751219
Alberto_Fujimori_,132264.000000,0.847501,136.583517
Alberto_Ruiz_Gallardon_,0.000000,0.338916,129.843279
Albrecht_Mentz_,0.000000,0.987063,117.711641
Aldo_Paredes_,123283.000000,1.049348,113.562729
Alec_Baldwin_,120867.000000,0.953584,136.305429
Alejandro_Atchugarry_,118540.500000,0.957992,120.519323
Alejandro_Avila_,83140.000000,0.794911,144.163242
Alejandro_Toledo_,113175.000000,0.621945,94.097910
Aleksander_Kwasniewski_,146192.000000,0.531246,138.500610
Alex_Barros_,113827.000000,0.889814,109.332140
Alex_Penelas_,149789.500000,0.629615,93.932524
Alex_Sink_,114229.000000,0.533044,138.302645
Alexander_Downer_,121540.500000,0.507894,106.011929
Alexander_Losyukov_,166927.000000,1.077449,112.963373
Alexander_Rumyantsev_,121196.000000,0.731552,112.089237
Alexandra_Stevenson_,115236.000000,0.618408,160.337965
Alexandra_Vodjanikova_,147437.000000,0.880227,154.622532
Ali_Abbas_,117300.000000,1.055252,91.206690
Ali_Khamenei_,141371.000000,0.962519,138.276867
Ali_Naimi_,123684.666667,0.544902,112.350054
Alice_Fisher_,132528.000000,0.823183,139.626440
