Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,80398.000000,0.674663,117.287588
Aaron_Sorkin_,112840.500000,1.016518,134.503277
Abdel_Nasser_Assidi_,145465.000000,0.634038,173.091579
Abdoulaye_Wade_,102349.333333,0.798813,177.819210
Abdullah_,138898.000000,0.550025,139.142992
Abdullah_Gul_,97143.000000,0.857469,106.032223
Abdullah_al-Attiyah_,130520.000000,0.770569,163.385029
Abdullatif_Sener_,104962.500000,0.695776,131.038033
Abel_Pacheco_,132449.333333,0.770390,135.928038
Abid_Hamid_Mahmud_Al-Tikriti_,126623.000000,0.893121,177.240364
Adam_Sandler_,88879.000000,0.563013,115.315947
Adam_Scott_,130839.000000,0.968035,145.654064
Adel_Al-Jubeir_,106807.500000,0.708706,148.605700
Adolfo_Aguilar_Zinser_,130660.000000,0.748453,135.530373
Adolfo_Rodriguez_Saa_,136194.000000,0.771859,139.625118
Adrian_McPherson_,136158.000000,0.754680,196.334255
Adrian_Nastase_,88133.333333,0.399195,136.947784
Adrien_Brody_,133408.000000,0.668711,110.838911
Ahmad_Masood_,134825.500000,0.663531,126.419983
Ahmed_Chalabi_,160492.000000,0.755411,111.104633
Ahmet_Necdet_Sezer_,81406.750000,0.582091,135.106943
Ai_Sugiyama_,138778.000000,0.770978,135.280123
Aicha_El_Ouafi_,93073.000000,0.462176,130.815882
Aitor_Gonzalez_,0.000000,1.064062,170.290178
Akbar_Hashemi_Rafsanjani_,155686.000000,0.455265,103.617701
Akhmed_Zakayev_,66973.000000,0.377347,128.858541
Al_Davis_,103054.500000,0.566769,149.345524
Al_Gore_,97837.000000,0.803981,139.251600
Al_Pacino_,96435.666667,0.403719,136.661589
Al_Sharpton_,119521.500000,0.570870,144.201441
Alan_Ball_,132234.000000,0.716916,123.353571
Alan_Greenspan_,141611.500000,0.681914,139.927143
Alan_Mulally_,61497.000000,0.493111,128.884094
Alastair_Campbell_,118873.000000,1.066411,129.320900
Albert_Costa_,84844.000000,0.712038,168.745991
Alberto_Fujimori_,109391.000000,0.623033,127.438425
Alberto_Ruiz_Gallardon_,124278.333333,0.710827,106.321827
Albrecht_Mentz_,106779.000000,0.651957,128.810446
Aldo_Paredes_,129002.000000,0.746944,113.557568
Alec_Baldwin_,123989.666667,0.747979,136.713631
Alejandro_Atchugarry_,140443.000000,0.497153,120.515732
Alejandro_Avila_,148416.000000,0.712178,160.753302
Alejandro_Toledo_,83700.500000,0.433538,130.841373
Aleksander_Kwasniewski_,91921.000000,0.582919,138.496843
Alex_Barros_,126108.000000,0.703597,146.779638
Alex_Penelas_,127964.500000,0.561717,106.859215
Alex_Sink_,133982.500000,0.682672,118.604004
Alexander_Downer_,105699.333333,0.801081,123.860060
Alexander_Losyukov_,89322.000000,0.664046,112.956322
Alexander_Rumyantsev_,0.000000,0.393481,105.978186
Alexandra_Stevenson_,130295.500000,0.647838,124.365269
Alexandra_Vodjanikova_,130697.000000,0.528286,154.619347
Ali_Abbas_,144428.000000,0.948217,91.202488
Ali_Khamenei_,137285.000000,0.968091,131.939770
Ali_Naimi_,71536.000000,0.626339,112.341440
Alice_Fisher_,132588.000000,0.681178,141.150282
