Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,96816.000000,0.743751,117.282295
Aaron_Sorkin_,114567.600000,0.549727,134.500294
Abdel_Nasser_Assidi_,131585.000000,0.798168,158.804190
Abdoulaye_Wade_,135597.500000,0.914425,177.815201
Abdullah_,126455.000000,0.619846,139.140707
Abdullah_Gul_,115028.500000,0.855025,106.024488
Abdullah_al-Attiyah_,135066.500000,0.884974,163.380104
Abdullatif_Sener_,0.000000,0.828191,124.882614
Abel_Pacheco_,108162.000000,0.896217,135.926762
Abid_Hamid_Mahmud_Al-Tikriti_,136383.333333,0.943164,177.239555
Adam_Sandler_,101094.666667,0.838539,115.315132
Adam_Scott_,80217.000000,0.811130,145.651758
Adel_Al-Jubeir_,110897.000000,0.840784,148.604856
Adolfo_Aguilar_Zinser_,109812.800000,0.606749,135.523216
Adolfo_Rodriguez_Saa_,126110.000000,0.852622,90.625757
Adrian_McPherson_,104303.000000,0.937363,196.332615
Adrian_Nastase_,121006.500000,0.836143,136.946932
Adrien_Brody_,136025.500000,0.860855,110.829962
Ahmad_Masood_,124533.500000,0.753296,149.200884
Ahmed_Chalabi_,122327.000000,0.869645,111.099232
Ahmet_Necdet_Sezer_,107783.500000,0.712555,129.485792
Ai_Sugiyama_,163860.000000,0.749594,135.278173
Aicha_El_Ouafi_,113313.333333,0.632897,130.814373
Aitor_Gonzalez_,113364.000000,0.931264,174.414640
Akbar_Hashemi_Rafsanjani_,97034.000000,0.968195,103.616371
Akhmed_Zakayev_,112905.000000,0.836415,128.853924
Al_Davis_,88006.000000,0.908103,149.339010
Al_Gore_,114544.000000,0.787537,139.249695
Al_Pacino_,131636.000000,0.664231,136.661175
Al_Sharpton_,163715.000000,0.660788,144.195744
Alan_Ball_,117283.500000,0.838238,123.346472
Alan_Greenspan_,91204.000000,0.875275,127.091263
Alan_Mulally_,103100.000000,0.751240,128.877768
Alastair_Campbell_,157811.000000,0.760752,129.311443
Albert_Costa_,151642.500000,0.884907,168.742290
Alberto_Fujimori_,161003.000000,0.813310,136.569971
Alberto_Ruiz_Gallardon_,132615.500000,0.865945,129.842333
Albrecht_Mentz_,126688.000000,0.857830,128.809475
Aldo_Paredes_,106762.000000,0.737770,148.936260
Alec_Baldwin_,103479.000000,0.805153,136.281820
Alejandro_Atchugarry_,144217.000000,0.808004,120.513292
Alejandro_Avila_,115695.000000,0.676949,144.155476
Alejandro_Toledo_,103693.000000,0.753287,130.832092
Aleksander_Kwasniewski_,114140.600000,0.890069,117.052309
Alex_Barros_,138251.666667,0.779119,109.303480
Alex_Penelas_,113912.500000,0.675771,106.852259
Alex_Sink_,119722.000000,0.509533,118.595722
Alexander_Downer_,121808.000000,0.834491,98.389507
Alexander_Losyukov_,89616.000000,0.709764,112.949808
Alexander_Rumyantsev_,119010.000000,0.864810,112.071861
Alexandra_Stevenson_,109415.000000,0.750325,160.328033
Alexandra_Vodjanikova_,85159.000000,0.829990,154.617649
Ali_Abbas_,136614.000000,0.705863,91.198879
Ali_Khamenei_,118879.000000,0.716033,138.258577
Ali_Naimi_,121560.500000,0.769430,112.333546
