Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,111631.000000,0.955804,117.296047
Aaron_Sorkin_,117324.000000,1.139206,134.507912
Abdel_Nasser_Assidi_,118782.666667,0.640358,158.809504
Abdoulaye_Wade_,118468.000000,0.968481,177.823320
Abdullah_,114688.500000,0.752167,139.146463
Abdullah_Gul_,124072.000000,1.044143,106.042131
Abdullah_al-Attiyah_,127897.000000,0.851509,163.390759
Abdullatif_Sener_,82628.000000,0.884493,131.049294
Abel_Pacheco_,127574.000000,0.851405,138.141970
Abid_Hamid_Mahmud_Al-Tikriti_,116422.250000,1.020573,177.241453
Adam_Sandler_,130482.500000,0.842466,133.500532
Adam_Scott_,145722.666667,0.700870,160.238382
Adel_Al-Jubeir_,125696.000000,0.955749,148.606546
Adolfo_Aguilar_Zinser_,137893.166667,0.909352,135.538977
Adolfo_Rodriguez_Saa_,114884.000000,1.014774,90.639738
Adrian_McPherson_,127198.500000,0.941688,196.336866
Adrian_Nastase_,0.000000,0.857083,141.583174
Adrien_Brody_,148772.500000,0.768912,124.427168
Ahmad_Masood_,175146.000000,0.825789,126.427988
Ahmed_Chalabi_,131206.000000,0.893432,111.119417
Ahmet_Necdet_Sezer_,102775.000000,0.888899,129.495405
Ai_Sugiyama_,133434.000000,0.812476,135.283192
Aicha_El_Ouafi_,105967.000000,0.968795,151.241449
Aitor_Gonzalez_,145624.000000,1.133780,170.293921
Akbar_Hashemi_Rafsanjani_,76098.000000,0.686693,103.633717
Akhmed_Zakayev_,119346.500000,0.591786,128.868046
Al_Davis_,128650.000000,0.670324,149.351456
Al_Gore_,136565.000000,0.779339,83.019630
Al_Pacino_,126601.000000,0.602850,136.664181
Al_Sharpton_,128018.000000,0.731589,144.208408
Alan_Ball_,132024.000000,0.937580,123.370329
Alan_Greenspan_,133457.500000,0.695703,147.626232
Alan_Mulally_,93186.000000,0.718019,128.893578
Alastair_Campbell_,162313.000000,1.278813,129.335300
Albert_Costa_,121676.000000,0.792995,168.752419
Alberto_Fujimori_,164400.000000,0.877395,127.450096
Alberto_Ruiz_Gallardon_,124785.000000,0.841527,106.345615
Albrecht_Mentz_,116029.000000,0.715391,128.812176
Aldo_Paredes_,136372.000000,0.968358,113.564217
Alec_Baldwin_,142962.000000,0.737294,136.310873
Alejandro_Atchugarry_,156052.000000,0.584129,120.520859
Alejandro_Avila_,125461.000000,0.924073,160.757542
Alejandro_Toledo_,133671.333333,0.624956,130.859798
Aleksander_Kwasniewski_,114481.000000,0.763752,138.501434
Alex_Barros_,110588.000000,0.850821,109.332212
Alex_Penelas_,141674.600000,0.767737,93.934618
Alex_Sink_,101415.000000,0.838744,118.617537
Alexander_Downer_,149322.000000,0.697082,98.396124
Alexander_Losyukov_,127643.000000,0.736710,140.578035
Alexander_Rumyantsev_,127629.000000,0.689213,105.987827
Alexandra_Stevenson_,133063.000000,0.692500,124.375528
Alexandra_Vodjanikova_,118665.500000,0.639096,154.624378
Ali_Abbas_,0.000000,1.131303,91.208321
Ali_Khamenei_,139675.000000,1.157942,138.279295
Ali_Naimi_,100605.000000,0.811712,112.350735
Alice_Fisher_,80363.000000,0.878673,141.157310
