Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,132539.500000,0.603330,131.913797
Aaron_Sorkin_,98565.500000,0.697343,134.489946
Abdel_Nasser_Assidi_,122831.000000,0.519582,158.796993
Abdoulaye_Wade_,168852.000000,0.591479,195.725361
Abdullah_,168231.000000,0.769398,101.778650
Abdullah_Gul_,156310.000000,0.992910,106.000004
Abdullah_al-Attiyah_,130451.000000,1.146677,139.386755
Abdullatif_Sener_,127419.500000,0.966416,131.008141
Abel_Pacheco_,106853.000000,0.530430,135.919241
Abid_Hamid_Mahmud_Al-Tikriti_,147308.000000,0.663030,177.236868
Adam_Sandler_,147444.000000,0.392303,115.312668
Adam_Scott_,150238.000000,0.651997,160.233809
Adel_Al-Jubeir_,121283.666667,0.519520,148.602940
Adolfo_Aguilar_Zinser_,130550.000000,0.631902,135.500204
Adolfo_Rodriguez_Saa_,98864.000000,0.737650,139.590969
Adrian_McPherson_,113854.000000,0.766069,196.326777
Adrian_Nastase_,122872.000000,0.442449,136.944118
Adrien_Brody_,151948.000000,0.500884,110.798100
Ahmad_Masood_,126713.000000,0.838118,149.194679
Ahmed_Chalabi_,146449.000000,0.982016,111.073986
Ahmet_Necdet_Sezer_,112489.000000,0.543716,129.473936
Ai_Sugiyama_,85754.000000,0.637485,135.272327
Aicha_El_Ouafi_,93403.000000,0.643263,122.046978
Aitor_Gonzalez_,149804.500000,0.874015,170.278143
Akbar_Hashemi_Rafsanjani_,136258.000000,0.600412,103.606386
Akhmed_Zakayev_,136101.500000,0.513587,128.834881
Al_Davis_,118392.000000,0.965069,140.201736
Al_Gore_,121033.000000,0.816127,139.245178
Al_Pacino_,117244.000000,0.417607,136.659594
Al_Sharpton_,113976.000000,0.593070,164.883503
Alan_Ball_,132536.666667,0.752007,123.315962
Alan_Greenspan_,128599.000000,0.701937,127.060877
Alan_Mulally_,87859.000000,0.592869,110.234238
Alastair_Campbell_,127669.000000,1.044366,129.280252
Albert_Costa_,126363.000000,0.733654,168.728401
Alberto_Fujimori_,142217.333333,0.653282,127.411930
Alberto_Ruiz_Gallardon_,139096.000000,0.695453,106.260548
Albrecht_Mentz_,138551.000000,0.448995,128.806108
Aldo_Paredes_,0.000000,1.074102,148.924500
Alec_Baldwin_,169150.000000,0.691909,136.246143
Alejandro_Atchugarry_,145449.000000,0.642061,120.504816
Alejandro_Avila_,0.000000,0.682505,148.371248
Alejandro_Toledo_,104830.000000,0.539088,130.791859
Aleksander_Kwasniewski_,134444.000000,0.566323,138.482674
Alex_Barros_,132676.500000,0.684037,109.247280
Alex_Penelas_,115172.333333,0.431656,106.832209
Alex_Sink_,128537.000000,0.747896,118.568827
Alexander_Downer_,135796.000000,0.468740,98.380983
Alexander_Losyukov_,172527.000000,0.623609,140.554581
Alexander_Rumyantsev_,137804.000000,0.750502,112.044395
Alexandra_Stevenson_,130519.500000,0.496195,160.311781
Alexandra_Vodjanikova_,114979.000000,0.573995,154.611313
Ali_Abbas_,126032.500000,0.632152,109.467024
Ali_Khamenei_,146568.000000,1.141942,131.915428
Ali_Naimi_,117863.500000,0.586388,112.302570
Alice_Fisher_,118162.000000,0.687571,139.568844
