Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,140297.000000,1.022373,131.945940
Aaron_Sorkin_,0.000000,0.713636,117.400120
Abdel_Nasser_Assidi_,0.000000,0.941881,173.095230
Abdoulaye_Wade_,164082.000000,0.901593,177.822666
Abdullah_,159749.000000,0.419699,139.145910
Abdullah_Gul_,96841.000000,0.785395,106.040878
Abdullah_al-Attiyah_,150426.000000,0.848711,139.414549
Abdullatif_Sener_,133761.000000,0.309004,124.896042
Abel_Pacheco_,117143.500000,1.251802,135.936604
Abid_Hamid_Mahmud_Al-Tikriti_,0.000000,0.724292,156.627945
Adam_Sandler_,137630.000000,1.103273,133.500496
Adam_Scott_,127660.000000,1.059212,160.238651
Adel_Al-Jubeir_,148548.000000,0.686216,148.606346
Adolfo_Aguilar_Zinser_,153611.000000,0.780522,135.537806
Adolfo_Rodriguez_Saa_,138573.000000,0.487315,139.637720
Adrian_McPherson_,83551.000000,0.871684,155.090366
Adrian_Nastase_,87015.666667,0.365507,141.581400
Adrien_Brody_,96498.000000,0.534442,110.853289
Ahmad_Masood_,157208.000000,0.602380,126.427086
Ahmed_Chalabi_,176332.000000,0.500330,111.121969
Ahmet_Necdet_Sezer_,77967.000000,0.848696,135.116249
Ai_Sugiyama_,53718.000000,1.034271,135.283110
Aicha_El_Ouafi_,171462.500000,0.636514,130.818937
Aitor_Gonzalez_,118016.000000,0.914925,174.418966
Akbar_Hashemi_Rafsanjani_,121079.000000,0.616567,103.638756
Akhmed_Zakayev_,114352.000000,0.657296,128.869350
Al_Davis_,0.000000,0.994733,140.241295
Al_Gore_,144678.000000,0.997216,104.291452
Al_Pacino_,140135.500000,1.302650,121.682869
Al_Sharpton_,131810.000000,0.535052,144.207321
Alan_Ball_,146580.000000,1.052767,123.372471
Alan_Greenspan_,113538.000000,0.363876,144.905247
Alan_Mulally_,154114.000000,1.088405,110.278856
Alastair_Campbell_,112369.500000,1.291030,129.334482
Albert_Costa_,147819.000000,1.059496,159.912432
Alberto_Fujimori_,131693.000000,0.801520,136.584379
Alberto_Ruiz_Gallardon_,118889.000000,0.461523,106.347589
Albrecht_Mentz_,0.000000,1.044547,117.713411
Aldo_Paredes_,145440.000000,0.706100,113.563602
Alec_Baldwin_,83798.500000,1.024490,136.714499
Alejandro_Atchugarry_,72778.000000,0.326528,120.521420
Alejandro_Avila_,0.000000,0.764872,148.386738
Alejandro_Toledo_,136306.000000,0.588423,130.861300
Aleksander_Kwasniewski_,158223.000000,1.186117,138.501520
Alex_Barros_,0.000000,1.009207,146.785204
Alex_Penelas_,0.000000,0.704972,93.934414
Alex_Sink_,142664.000000,0.875401,118.616993
Alexander_Downer_,0.000000,0.954148,117.557100
Alexander_Losyukov_,73536.000000,0.736510,112.963173
Alexander_Rumyantsev_,104549.000000,0.537481,105.990084
Alexandra_Stevenson_,69971.000000,0.934152,160.337215
Alexandra_Vodjanikova_,99927.000000,0.317541,154.624956
Ali_Abbas_,0.000000,0.548727,91.208450
Ali_Khamenei_,172240.000000,1.042402,138.276468
Ali_Naimi_,127159.000000,1.168376,112.350475
Alice_Fisher_,103128.000000,0.658435,141.156609
