Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,162691.000000,0.710266,117.289396
Aaron_Sorkin_,0.000000,0.540898,117.392454
Abdel_Nasser_Assidi_,0.000000,0.654208,173.092236
Abdoulaye_Wade_,121528.000000,1.025758,177.819908
Abdullah_,175086.000000,0.870305,139.143877
Abdullah_Gul_,145429.000000,0.885311,142.072863
Abdullah_al-Attiyah_,141011.000000,1.348116,139.409618
Abdullatif_Sener_,119314.500000,1.015861,131.040087
Abel_Pacheco_,131379.250000,0.395508,135.929276
Abid_Hamid_Mahmud_Al-Tikriti_,125772.000000,0.844189,177.240660
Adam_Sandler_,70461.000000,0.340066,115.316072
Adam_Scott_,101988.000000,0.762274,145.655024
Adel_Al-Jubeir_,166369.000000,0.840451,148.605913
Adolfo_Aguilar_Zinser_,140448.000000,0.604249,135.532028
Adolfo_Rodriguez_Saa_,124782.500000,0.836172,139.626860
Adrian_McPherson_,144580.000000,0.739399,196.334824
Adrian_Nastase_,143431.500000,0.767026,136.948105
Adrien_Brody_,118918.666667,0.666241,110.841904
Ahmad_Masood_,160416.000000,0.950876,149.203079
Ahmed_Chalabi_,154863.500000,1.086842,111.107452
Ahmet_Necdet_Sezer_,104492.000000,0.358663,129.490223
Ai_Sugiyama_,79626.500000,0.381386,135.280758
Aicha_El_Ouafi_,125670.000000,0.622831,151.235243
Aitor_Gonzalez_,142208.000000,1.041548,174.416883
Akbar_Hashemi_Rafsanjani_,145274.000000,0.736935,103.620195
Akhmed_Zakayev_,129535.000000,0.598198,115.156950
Al_Davis_,126501.000000,0.990210,140.233690
Al_Gore_,107744.000000,0.631857,139.252234
Al_Pacino_,126764.500000,0.375952,136.662035
Al_Sharpton_,126785.500000,0.719069,144.202984
Alan_Ball_,140716.000000,0.805990,123.356474
Alan_Greenspan_,160695.000000,1.044247,144.900927
Alan_Mulally_,138252.000000,0.685089,128.885889
Alastair_Campbell_,155491.500000,0.907261,110.606344
Albert_Costa_,138420.000000,0.625723,168.747208
Alberto_Fujimori_,0.000000,0.753285,136.578518
Alberto_Ruiz_Gallardon_,118264.000000,0.349370,129.842825
Albrecht_Mentz_,138026.000000,0.426710,128.810776
Aldo_Paredes_,117145.000000,0.916045,113.559086
Alec_Baldwin_,143090.000000,0.817377,136.292416
Alejandro_Atchugarry_,148030.000000,0.651029,120.355228
Alejandro_Avila_,110452.000000,0.688802,160.754160
Alejandro_Toledo_,124857.000000,0.664604,130.844778
Aleksander_Kwasniewski_,129697.000000,0.586104,138.497667
Alex_Barros_,0.000000,0.724321,146.780571
Alex_Penelas_,95199.400000,0.328058,106.860966
Alex_Sink_,174528.000000,0.794011,118.606958
Alexander_Downer_,157506.000000,0.466336,117.521860
Alexander_Losyukov_,54534.000000,1.022248,112.957514
Alexander_Rumyantsev_,106257.500000,0.723294,112.082758
Alexandra_Stevenson_,135562.000000,0.731276,103.053450
Alexandra_Vodjanikova_,141262.000000,0.751962,154.620453
Ali_Abbas_,116798.000000,0.511876,109.489717
Ali_Khamenei_,134153.000000,0.814346,138.270964
Ali_Naimi_,125897.250000,0.527193,112.342793
Alice_Fisher_,106500.000000,0.688880,141.151804
