Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,112982.000000,0.493972,117.273422
Aaron_Sorkin_,115176.000000,0.729139,134.495121
Abdel_Nasser_Assidi_,0.000000,0.702643,173.086828
Abdoulaye_Wade_,55655.000000,0.741884,177.808582
Abdullah_,149891.000000,0.964559,101.798174
Abdullah_Gul_,125541.000000,0.780138,106.012081
Abdullah_al-Attiyah_,132933.000000,0.819580,163.374203
Abdullatif_Sener_,185372.000000,0.831531,124.875284
Abel_Pacheco_,121483.500000,0.788857,135.922293
Abid_Hamid_Mahmud_Al-Tikriti_,129804.000000,0.524153,156.622980
Adam_Sandler_,148155.500000,0.654126,154.722271
Adam_Scott_,107975.000000,0.771010,160.234816
Adel_Al-Jubeir_,138927.500000,0.767198,148.603933
Adolfo_Aguilar_Zinser_,146007.500000,0.789028,135.511782
Adolfo_Rodriguez_Saa_,0.000000,0.799470,90.617449
Adrian_McPherson_,121566.500000,0.598726,196.329626
Adrian_Nastase_,91529.000000,0.650312,136.945536
Adrien_Brody_,190538.000000,0.861417,110.813595
Ahmad_Masood_,84801.000000,0.973979,149.197897
Ahmed_Chalabi_,157064.000000,0.973217,111.085178
Ahmet_Necdet_Sezer_,108374.285714,0.636178,135.093016
Ai_Sugiyama_,132682.000000,0.816420,135.275263
Aicha_El_Ouafi_,117178.000000,0.573246,151.219988
Aitor_Gonzalez_,0.000000,0.961629,170.282866
Akbar_Hashemi_Rafsanjani_,138589.500000,0.922429,103.609854
Akhmed_Zakayev_,85034.500000,0.635597,128.843983
Al_Davis_,93099.666667,0.574511,149.331038
Al_Gore_,115441.500000,0.803236,139.247557
Al_Pacino_,83561.333333,0.608304,136.660116
Al_Sharpton_,145427.000000,0.902086,164.891159
Alan_Ball_,44292.000000,0.531976,123.330412
Alan_Greenspan_,155402.000000,0.997467,139.921900
Alan_Mulally_,89956.000000,0.663703,128.865900
Alastair_Campbell_,135547.500000,0.622108,129.295229
Albert_Costa_,169747.000000,0.777545,168.735119
Alberto_Fujimori_,93346.000000,0.645680,127.421375
Alberto_Ruiz_Gallardon_,0.000000,0.703511,129.841475
Albrecht_Mentz_,128098.000000,0.847066,128.807760
Aldo_Paredes_,0.000000,0.855658,148.930258
Alec_Baldwin_,126551.000000,0.849978,136.712427
Alejandro_Atchugarry_,76056.400000,0.538062,120.334866
Alejandro_Avila_,155687.000000,0.460997,160.746765
Alejandro_Toledo_,93168.000000,0.700134,130.810881
Aleksander_Kwasniewski_,92932.666667,0.465034,138.488234
Alex_Barros_,109849.666667,0.672728,146.771284
Alex_Penelas_,131565.000000,0.650549,93.895882
Alex_Sink_,103197.666667,0.668834,118.582094
Alexander_Downer_,169755.000000,0.736815,105.958605
Alexander_Losyukov_,156920.000000,0.768255,112.938091
Alexander_Rumyantsev_,144273.000000,0.827100,105.967754
Alexandra_Stevenson_,83745.000000,0.528707,160.319639
Alexandra_Vodjanikova_,140541.000000,0.936321,154.614010
Ali_Abbas_,132276.000000,0.809318,109.474899
Ali_Khamenei_,0.000000,0.836552,122.151960
Ali_Naimi_,94279.000000,0.581094,112.318642
Alice_Fisher_,0.000000,1.114285,139.586273
