Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,93752.000000,0.764730,117.293594
Aaron_Sorkin_,133687.000000,0.551905,134.506489
Abdel_Nasser_Assidi_,149525.000000,1.035745,158.808548
Abdoulaye_Wade_,120905.500000,0.870490,177.821997
Abdullah_,144191.500000,1.035863,139.145693
Abdullah_Gul_,132611.750000,0.927888,106.039352
Abdullah_al-Attiyah_,143648.000000,0.895265,139.413164
Abdullatif_Sener_,182250.000000,1.094565,124.891712
Abel_Pacheco_,148291.000000,0.879018,135.932518
Abid_Hamid_Mahmud_Al-Tikriti_,141053.333333,0.696842,177.241272
Adam_Sandler_,140719.666667,0.947792,115.316656
Adam_Scott_,132799.000000,1.036231,160.237835
Adel_Al-Jubeir_,125938.000000,0.997450,168.612206
Adolfo_Aguilar_Zinser_,79867.500000,0.695874,135.536688
Adolfo_Rodriguez_Saa_,135348.000000,1.022266,139.631680
Adrian_McPherson_,125135.500000,0.758523,196.336052
Adrian_Nastase_,155383.666667,1.080217,141.581417
Adrien_Brody_,177929.000000,0.863654,110.848734
Ahmad_Masood_,106772.333333,0.993047,149.204094
Ahmed_Chalabi_,104816.000000,1.017957,110.758074
Ahmet_Necdet_Sezer_,141543.000000,0.697685,129.493334
Ai_Sugiyama_,149989.000000,1.092889,135.282339
Aicha_El_Ouafi_,118174.000000,0.705907,151.238743
Aitor_Gonzalez_,115505.333333,0.569759,174.418175
Akbar_Hashemi_Rafsanjani_,100843.000000,0.949392,103.628803
Akhmed_Zakayev_,138081.000000,1.071757,128.864689
Al_Davis_,146516.000000,1.211357,149.350746
Al_Gore_,133638.000000,0.950065,139.253355
Al_Pacino_,106878.333333,0.811259,121.678032
Al_Sharpton_,144177.000000,1.157093,144.206429
Alan_Ball_,123576.000000,0.814666,123.364233
Alan_Greenspan_,98637.000000,1.156482,139.930382
Alan_Mulally_,151373.000000,1.131190,110.275545
Alastair_Campbell_,128897.000000,1.186114,103.868145
Albert_Costa_,101104.000000,0.577389,162.323904
Alberto_Fujimori_,117275.000000,0.801565,136.583263
Alberto_Ruiz_Gallardon_,0.000000,1.056896,129.842991
Albrecht_Mentz_,137633.000000,1.064178,128.811636
Aldo_Paredes_,158981.500000,0.992268,148.942751
Alec_Baldwin_,108702.000000,1.177143,136.301830
Alejandro_Atchugarry_,146318.000000,1.019093,120.359921
Alejandro_Avila_,117322.000000,0.718224,160.756237
Alejandro_Toledo_,164445.333333,1.175998,145.863110
Aleksander_Kwasniewski_,166930.000000,0.960849,138.499817
Alex_Barros_,0.000000,0.621824,146.782875
Alex_Penelas_,145861.000000,0.699722,106.864693
Alex_Sink_,127910.500000,0.775113,118.613352
Alexander_Downer_,131998.000000,1.190765,98.394697
Alexander_Losyukov_,123187.500000,0.898057,112.960873
Alexander_Rumyantsev_,120107.000000,0.781763,112.088053
Alexandra_Stevenson_,116387.000000,0.708230,103.059855
Alexandra_Vodjanikova_,0.000000,1.066364,155.282185
Ali_Abbas_,168799.000000,0.844017,91.206533
Ali_Khamenei_,116375.000000,0.480196,138.276995
Ali_Naimi_,147564.000000,0.832945,133.645117
Alice_Fisher_,58228.000000,1.142698,139.623867
