Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,90079.000000,0.491885,131.929752
Aaron_Sorkin_,107951.000000,0.649622,134.498531
Abdel_Nasser_Assidi_,120702.000000,0.518771,158.802994
Abdoulaye_Wade_,89254.000000,0.865341,177.813662
Abdullah_,98040.000000,0.384890,160.612417
Abdullah_Gul_,172774.000000,0.874830,106.020828
Abdullah_al-Attiyah_,144509.000000,1.134639,139.399860
Abdullatif_Sener_,129621.500000,0.783291,131.026802
Abel_Pacheco_,127239.000000,0.528285,135.923634
Abid_Hamid_Mahmud_Al-Tikriti_,99009.666667,0.409067,156.624109
Adam_Sandler_,102865.000000,0.454792,115.314718
Adam_Scott_,165851.000000,0.617135,160.235466
Adel_Al-Jubeir_,128124.333333,0.806152,148.604683
Adolfo_Aguilar_Zinser_,131296.000000,0.572989,135.520363
Adolfo_Rodriguez_Saa_,0.000000,0.756167,90.622097
Adrian_McPherson_,121126.000000,0.954923,155.077057
Adrian_Nastase_,132348.000000,0.676508,136.946299
Adrien_Brody_,83201.000000,0.636554,110.823406
Ahmad_Masood_,135939.000000,0.972604,149.199974
Ahmed_Chalabi_,119291.500000,0.502144,115.818399
Ahmet_Necdet_Sezer_,119211.000000,0.364775,129.482851
Ai_Sugiyama_,108320.500000,0.772600,118.312305
Aicha_El_Ouafi_,134766.000000,0.692877,151.225136
Aitor_Gonzalez_,111573.000000,0.933664,174.413742
Akbar_Hashemi_Rafsanjani_,0.000000,0.927506,118.401119
Akhmed_Zakayev_,150641.000000,0.486298,128.849833
Al_Davis_,99659.000000,0.802567,149.338316
Al_Gore_,124290.000000,0.904529,139.249132
Al_Pacino_,120869.000000,0.418755,136.660475
Al_Sharpton_,145736.000000,0.769304,144.193491
Alan_Ball_,62474.000000,0.595336,123.338659
Alan_Greenspan_,104770.000000,0.876163,139.924110
Alan_Mulally_,142594.000000,0.648267,110.256927
Alastair_Campbell_,135293.000000,0.879691,129.305490
Albert_Costa_,148370.000000,0.733363,168.739248
Alberto_Fujimori_,125237.000000,0.608039,127.427763
Alberto_Ruiz_Gallardon_,0.000000,0.551001,129.842125
Albrecht_Mentz_,72503.000000,0.625705,128.808842
Aldo_Paredes_,81856.000000,0.766035,113.550560
Alec_Baldwin_,106114.333333,0.682850,136.268467
Alejandro_Atchugarry_,135467.666667,0.772761,120.511307
Alejandro_Avila_,181091.000000,0.568971,144.153616
Alejandro_Toledo_,147355.000000,0.563964,130.822660
Aleksander_Kwasniewski_,126663.000000,0.525391,138.491890
Alex_Barros_,115589.000000,0.589483,146.774614
Alex_Penelas_,102783.000000,0.401964,106.850218
Alex_Sink_,141590.500000,0.399505,138.292049
Alexander_Downer_,135530.000000,0.678618,98.387604
Alexander_Losyukov_,149984.666667,0.502443,140.567356
Alexander_Rumyantsev_,132987.000000,0.631595,112.067760
Alexandra_Stevenson_,0.000000,0.791700,124.352604
Alexandra_Vodjanikova_,131630.000000,0.685410,154.615709
Ali_Abbas_,108518.000000,0.757966,109.480097
Ali_Khamenei_,128174.500000,0.940939,122.166273
Ali_Naimi_,117391.800000,0.568504,112.329576
Alice_Fisher_,86283.000000,0.818887,139.597889
