Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,0.000000,0.730227,136.700829
Aaron_Sorkin_,0.000000,0.662737,117.381956
Abdel_Nasser_Assidi_,119003.000000,0.550970,158.802774
Abdoulaye_Wade_,116850.000000,0.795441,195.730103
Abdullah_,133029.500000,0.531175,139.139257
Abdullah_Gul_,138312.000000,0.957455,106.019800
Abdullah_al-Attiyah_,120166.000000,0.871838,163.378212
Abdullatif_Sener_,130155.500000,1.002494,131.027035
Abel_Pacheco_,132122.600000,0.960689,135.924238
Abid_Hamid_Mahmud_Al-Tikriti_,117610.000000,0.554701,116.788067
Adam_Sandler_,121583.000000,0.580549,115.314615
Adam_Scott_,96964.000000,0.962455,160.235500
Adel_Al-Jubeir_,121997.333333,0.829229,148.604528
Adolfo_Aguilar_Zinser_,145033.000000,0.791840,135.519270
Adolfo_Rodriguez_Saa_,68921.000000,0.503320,139.613264
Adrian_McPherson_,103939.000000,1.312586,196.331404
Adrian_Nastase_,129070.000000,0.516166,141.565847
Adrien_Brody_,110989.500000,0.464978,110.822895
Ahmad_Masood_,156448.000000,0.678149,126.410246
Ahmed_Chalabi_,118257.500000,0.682234,111.092300
Ahmet_Necdet_Sezer_,108928.333333,0.957188,129.482908
Ai_Sugiyama_,159057.000000,0.822781,135.277012
Aicha_El_Ouafi_,130742.000000,0.694599,122.064108
Aitor_Gonzalez_,136824.000000,0.862077,170.285824
Akbar_Hashemi_Rafsanjani_,125096.000000,0.612416,103.612309
Akhmed_Zakayev_,117339.000000,0.666894,128.849798
Al_Davis_,129790.000000,0.840008,149.336695
Al_Gore_,152987.000000,1.183115,121.410812
Al_Pacino_,142024.000000,0.689014,136.660624
Al_Sharpton_,142333.000000,0.656385,171.510632
Alan_Ball_,112314.000000,0.993511,123.339125
Alan_Greenspan_,137909.000000,0.478589,139.923805
Alan_Mulally_,124670.000000,1.010821,110.256109
Alastair_Campbell_,199733.000000,1.337573,129.305019
Albert_Costa_,153860.000000,1.054292,168.739273
Alberto_Fujimori_,145614.000000,0.901890,127.427288
Alberto_Ruiz_Gallardon_,91964.000000,0.481716,106.298666
Albrecht_Mentz_,115674.000000,0.743703,128.808823
Aldo_Paredes_,132909.500000,0.796666,148.934134
Alec_Baldwin_,103506.000000,0.658180,136.271296
Alejandro_Atchugarry_,132824.500000,0.538606,120.511309
Alejandro_Avila_,86558.000000,1.002148,144.153103
Alejandro_Toledo_,56466.000000,0.639817,130.823029
Aleksander_Kwasniewski_,135878.000000,0.513569,117.051737
Alex_Barros_,106713.500000,0.390237,109.294127
Alex_Penelas_,140610.333333,0.555421,93.906567
Alex_Sink_,138905.000000,1.007082,149.197954
Alexander_Downer_,119828.000000,0.410206,98.387571
Alexander_Losyukov_,111695.000000,0.752730,112.945789
Alexander_Rumyantsev_,127008.000000,0.998078,112.066481
Alexandra_Stevenson_,121388.000000,0.972041,160.325710
Alexandra_Vodjanikova_,83854.500000,0.469253,154.615927
Ali_Abbas_,115555.500000,0.950602,109.479368
Ali_Khamenei_,0.000000,1.286570,122.166393
Ali_Naimi_,90994.000000,1.002483,112.328457
Alice_Fisher_,98964.000000,0.564357,141.142250
