Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,108351.000000,0.677963,94.601355
Aaron_Sorkin_,110834.000000,0.998521,134.494856
Abdel_Nasser_Assidi_,132822.000000,0.859760,158.800385
Abdoulaye_Wade_,160454.000000,0.988867,177.808678
Abdullah_,112369.500000,1.016973,139.137518
Abdullah_Gul_,103369.000000,1.308617,106.011909
Abdullah_al-Attiyah_,105654.000000,0.561780,163.374369
Abdullatif_Sener_,113835.000000,1.075252,131.018557
Abel_Pacheco_,118316.500000,0.519582,135.921213
Abid_Hamid_Mahmud_Al-Tikriti_,140777.000000,0.626874,156.622822
Adam_Sandler_,104281.000000,1.004741,154.722603
Adam_Scott_,139966.333333,0.569362,160.234512
Adel_Al-Jubeir_,0.000000,0.792474,135.182333
Adolfo_Aguilar_Zinser_,0.000000,0.828142,150.091188
Adolfo_Rodriguez_Saa_,0.000000,0.923894,90.615984
Adrian_McPherson_,133509.000000,0.729363,196.329449
Adrian_Nastase_,115135.000000,0.923946,136.945314
Adrien_Brody_,137223.000000,0.783990,124.406469
Ahmad_Masood_,105761.000000,0.864101,126.403816
Ahmed_Chalabi_,122977.000000,1.226939,111.081440
Ahmet_Necdet_Sezer_,130556.000000,0.587703,129.478815
Ai_Sugiyama_,83788.000000,0.583443,135.275120
Aicha_El_Ouafi_,136506.000000,0.559149,151.218946
Aitor_Gonzalez_,122011.000000,1.076472,174.411634
Akbar_Hashemi_Rafsanjani_,124390.500000,0.828509,103.609001
Akhmed_Zakayev_,0.000000,0.816048,115.139193
Al_Davis_,141841.000000,1.001442,149.332165
Al_Gore_,94000.000000,0.491574,139.247311
Al_Pacino_,0.000000,1.131790,122.287529
Al_Sharpton_,149560.000000,0.905728,144.187120
Alan_Ball_,143616.000000,0.922427,123.327967
Alan_Greenspan_,135656.000000,1.051307,139.921993
Alan_Mulally_,128424.000000,0.822381,128.865248
Alastair_Campbell_,146942.000000,1.074211,129.294157
Albert_Costa_,143421.000000,0.604918,168.734049
Alberto_Fujimori_,0.000000,0.952978,136.559605
Alberto_Ruiz_Gallardon_,143045.000000,0.573785,129.841425
Albrecht_Mentz_,115146.000000,0.578510,128.807728
Aldo_Paredes_,123629.000000,1.189604,113.545330
Alec_Baldwin_,151820.000000,0.931515,136.255766
Alejandro_Atchugarry_,75654.000000,0.899514,120.508148
Alejandro_Avila_,86079.000000,0.716918,144.149176
Alejandro_Toledo_,124249.000000,0.657670,130.808680
Aleksander_Kwasniewski_,121012.000000,0.670446,138.487774
Alex_Barros_,108650.500000,1.012416,109.276775
Alex_Penelas_,124119.000000,0.547313,106.842413
Alex_Sink_,109463.000000,0.932280,118.580519
Alexander_Downer_,118850.000000,0.698216,105.951754
Alexander_Losyukov_,87909.000000,0.691525,140.562283
Alexander_Rumyantsev_,77752.000000,0.764705,105.967201
Alexandra_Stevenson_,126401.000000,0.745368,103.022930
Alexandra_Vodjanikova_,141997.000000,0.940158,154.613665
Ali_Abbas_,114370.000000,0.550729,109.474205
Ali_Khamenei_,91555.000000,0.989919,138.246052
Ali_Naimi_,107430.000000,0.644028,112.318480
Alice_Fisher_,135041.000000,0.895584,139.585051
