Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,132231.666667,0.867368,117.281376
Aaron_Sorkin_,136255.333333,0.830600,134.499601
Abdel_Nasser_Assidi_,136880.000000,0.783064,173.089346
Abdoulaye_Wade_,153295.666667,0.873806,177.814667
Abdullah_,102943.666667,0.390396,139.140766
Abdullah_Gul_,123298.333333,0.793789,106.023838
Abdullah_al-Attiyah_,123188.000000,0.803043,163.380970
Abdullatif_Sener_,130874.000000,0.870813,131.028969
Abel_Pacheco_,119502.000000,0.778995,135.924654
Abid_Hamid_Mahmud_Al-Tikriti_,138193.000000,0.972251,177.239635
Adam_Sandler_,100264.500000,0.595166,115.314993
Adam_Scott_,141251.500000,0.809361,145.650436
Adel_Al-Jubeir_,105303.000000,0.725618,148.604864
Adolfo_Aguilar_Zinser_,145124.000000,0.565054,135.522964
Adolfo_Rodriguez_Saa_,128487.000000,0.752347,139.614687
Adrian_McPherson_,129368.000000,0.887857,196.332148
Adrian_Nastase_,111276.875000,0.451784,136.946636
Adrien_Brody_,122716.000000,0.652832,110.826742
Ahmad_Masood_,119398.666667,0.515540,149.200443
Ahmed_Chalabi_,154950.500000,0.558124,111.093204
Ahmet_Necdet_Sezer_,94518.333333,0.737733,135.100445
Ai_Sugiyama_,103171.000000,0.788810,135.278027
Aicha_El_Ouafi_,139033.500000,0.888354,151.226978
Aitor_Gonzalez_,102303.000000,1.032190,174.414305
Akbar_Hashemi_Rafsanjani_,90190.000000,0.659629,118.593904
Akhmed_Zakayev_,98165.000000,0.458972,128.851660
Al_Davis_,89362.000000,0.617508,149.340864
Al_Gore_,129995.500000,0.822776,139.249847
Al_Pacino_,105230.800000,0.533173,136.660973
Al_Sharpton_,130192.500000,0.591721,164.897390
Alan_Ball_,134090.000000,1.037814,123.341473
Alan_Greenspan_,132674.000000,0.673079,127.090914
Alan_Mulally_,88195.250000,0.517797,128.875875
Alastair_Campbell_,129559.000000,0.699709,103.849411
Albert_Costa_,129210.000000,0.786991,168.740509
Alberto_Fujimori_,120694.000000,0.791187,127.431204
Alberto_Ruiz_Gallardon_,116869.000000,0.677659,106.302279
Albrecht_Mentz_,0.000000,0.714422,117.694185
Aldo_Paredes_,0.000000,0.799238,148.935604
Alec_Baldwin_,135782.500000,0.828532,136.712831
Alejandro_Atchugarry_,166908.500000,0.582729,120.512289
Alejandro_Avila_,95817.000000,0.660626,144.154844
Alejandro_Toledo_,121749.500000,0.535210,130.826309
Aleksander_Kwasniewski_,153090.333333,0.953642,138.492783
Alex_Barros_,118987.000000,0.645037,109.299496
Alex_Penelas_,131793.000000,0.635065,106.852304
Alex_Sink_,105523.000000,0.822327,118.593609
Alexander_Downer_,135751.500000,0.519777,98.388643
Alexander_Losyukov_,121207.000000,0.650416,112.947901
Alexander_Rumyantsev_,147125.000000,0.929552,112.070723
Alexandra_Stevenson_,107047.500000,0.755986,160.328751
Alexandra_Vodjanikova_,178551.500000,0.456279,154.616920
Ali_Abbas_,170263.666667,0.689866,91.198246
Ali_Khamenei_,0.000000,1.084126,122.168526
Ali_Naimi_,130991.333333,0.763545,112.331139
Alice_Fisher_,99813.000000,0.571367,141.144773
