Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,106723.500000,0.476227,117.273886
Aaron_Sorkin_,117700.500000,0.675321,134.495539
Abdel_Nasser_Assidi_,0.000000,0.773489,173.087103
Abdoulaye_Wade_,143934.000000,0.766054,177.809244
Abdullah_,97585.000000,0.871854,139.137688
Abdullah_Gul_,123018.333333,0.788278,106.012711
Abdullah_al-Attiyah_,145331.000000,1.052492,139.394590
Abdullatif_Sener_,123517.000000,0.665488,131.021385
Abel_Pacheco_,166026.000000,0.768950,135.922773
Abid_Hamid_Mahmud_Al-Tikriti_,113359.000000,1.079129,116.786730
Adam_Sandler_,140610.000000,0.692200,133.492811
Adam_Scott_,123983.500000,0.795823,160.234844
Adel_Al-Jubeir_,99625.600000,0.964490,148.603804
Adolfo_Aguilar_Zinser_,150798.333333,0.701759,135.512623
Adolfo_Rodriguez_Saa_,110192.000000,1.219499,139.606672
Adrian_McPherson_,0.000000,0.838720,155.072918
Adrian_Nastase_,90750.000000,0.875969,136.945597
Adrien_Brody_,123577.000000,0.933337,124.408146
Ahmad_Masood_,144089.333333,0.956505,149.198128
Ahmed_Chalabi_,105078.000000,0.967315,111.086224
Ahmet_Necdet_Sezer_,99140.000000,0.668528,135.093616
Ai_Sugiyama_,166198.000000,1.073717,130.551088
Aicha_El_Ouafi_,142625.500000,0.547456,151.220718
Aitor_Gonzalez_,122193.000000,0.937057,174.412020
Akbar_Hashemi_Rafsanjani_,109002.600000,0.687313,118.586088
Akhmed_Zakayev_,133813.000000,0.775629,128.845087
Al_Davis_,134488.000000,0.792792,149.331079
Al_Gore_,177077.000000,0.712237,82.980009
Al_Pacino_,120447.333333,0.703828,122.287552
Al_Sharpton_,120104.000000,0.981175,132.535089
Alan_Ball_,0.000000,0.650594,123.606178
Alan_Greenspan_,145362.000000,1.121071,139.922150
Alan_Mulally_,90013.333333,0.692185,128.866859
Alastair_Campbell_,167029.000000,0.501240,129.296001
Albert_Costa_,132797.000000,0.642515,168.735577
Alberto_Fujimori_,135623.000000,0.716299,136.560032
Alberto_Ruiz_Gallardon_,118818.000000,1.034197,106.286530
Albrecht_Mentz_,133250.000000,0.567594,117.684301
Aldo_Paredes_,117009.000000,0.828062,113.546083
Alec_Baldwin_,95921.500000,0.882780,136.263319
Alejandro_Atchugarry_,0.000000,0.723038,120.335278
Alejandro_Avila_,76973.000000,0.399119,160.747025
Alejandro_Toledo_,112452.000000,0.888401,130.813343
Aleksander_Kwasniewski_,118583.000000,0.637929,138.488800
Alex_Barros_,126956.500000,0.672313,146.771811
Alex_Penelas_,81627.000000,0.667483,106.842854
Alex_Sink_,140694.000000,0.734387,118.582693
Alexander_Downer_,121579.500000,0.700884,123.853090
Alexander_Losyukov_,133706.500000,0.657212,140.562439
Alexander_Rumyantsev_,94090.000000,0.887270,112.059361
Alexandra_Stevenson_,159325.000000,0.565263,103.026812
Alexandra_Vodjanikova_,102813.500000,1.127901,154.614239
Ali_Abbas_,0.000000,1.058944,91.193249
Ali_Khamenei_,120561.000000,0.747112,138.245592
Ali_Naimi_,90253.250000,0.516494,112.320610
Alice_Fisher_,166920.000000,1.082047,139.587656
