Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,130650.500000,0.611526,117.275879
Aaron_Sorkin_,115854.000000,0.692091,134.496475
Abdel_Nasser_Assidi_,145028.000000,0.760244,158.801577
Abdoulaye_Wade_,129347.000000,0.836229,177.810822
Abdullah_,141921.500000,0.812963,139.138670
Abdullah_Gul_,98662.250000,0.793400,106.016275
Abdullah_al-Attiyah_,134145.333333,1.195983,139.396538
Abdullatif_Sener_,127565.500000,0.850361,131.021591
Abel_Pacheco_,123801.500000,0.617239,135.921988
Abid_Hamid_Mahmud_Al-Tikriti_,158295.000000,0.884106,177.238882
Adam_Sandler_,127434.000000,0.719869,133.493578
Adam_Scott_,134713.800000,0.656942,160.234915
Adel_Al-Jubeir_,127026.250000,0.575139,148.604202
Adolfo_Aguilar_Zinser_,151581.250000,0.698654,135.516222
Adolfo_Rodriguez_Saa_,194166.000000,1.019520,139.606636
Adrian_McPherson_,135562.000000,0.544381,196.330343
Adrian_Nastase_,122236.500000,0.598615,136.945698
Adrien_Brody_,119646.000000,0.716034,124.408604
Ahmad_Masood_,140537.000000,0.911740,149.198561
Ahmed_Chalabi_,135572.000000,0.992358,111.084431
Ahmet_Necdet_Sezer_,131016.800000,0.701238,135.095036
Ai_Sugiyama_,106492.000000,0.739156,135.276209
Aicha_El_Ouafi_,126038.333333,0.604868,130.812298
Aitor_Gonzalez_,156303.000000,0.881271,170.283607
Akbar_Hashemi_Rafsanjani_,130992.000000,0.953461,103.610113
Akhmed_Zakayev_,124702.666667,0.649797,128.845917
Al_Davis_,152891.000000,0.760793,149.336023
Al_Gore_,121681.000000,0.957330,139.248291
Al_Pacino_,128647.500000,0.571342,136.660322
Al_Sharpton_,147208.000000,0.884687,144.190216
Alan_Ball_,157025.000000,0.678270,123.609810
Alan_Greenspan_,111744.000000,0.544773,147.618422
Alan_Mulally_,145658.500000,0.625603,110.251480
Alastair_Campbell_,161690.000000,0.829388,129.299509
Albert_Costa_,124535.200000,0.746735,168.736134
Alberto_Fujimori_,142423.500000,0.681674,127.424431
Alberto_Ruiz_Gallardon_,0.000000,0.680341,129.841614
Albrecht_Mentz_,141636.000000,0.791448,117.686682
Aldo_Paredes_,0.000000,0.801379,148.932213
Alec_Baldwin_,139236.500000,0.864214,136.259607
Alejandro_Atchugarry_,94284.000000,0.879155,120.509485
Alejandro_Avila_,0.000000,0.712149,148.375954
Alejandro_Toledo_,116798.000000,0.694041,130.813972
Aleksander_Kwasniewski_,134747.000000,0.534365,138.489431
Alex_Barros_,130443.500000,0.925588,109.284451
Alex_Penelas_,167338.333333,0.661048,93.900248
Alex_Sink_,132550.333333,0.651690,118.584862
Alexander_Downer_,130587.000000,0.832161,98.385986
Alexander_Losyukov_,87296.500000,0.876728,112.941166
Alexander_Rumyantsev_,122057.000000,0.883231,112.062330
Alexandra_Vodjanikova_,136039.000000,0.713061,155.265175
Ali_Abbas_,149265.750000,0.695600,109.477062
Ali_Khamenei_,143100.000000,0.910782,138.251703
Ali_Naimi_,115111.000000,0.663823,112.322800
Alice_Fisher_,125689.500000,0.856440,141.139946
Alicia_Silverstone_,125002.500000,0.728718,129.919268
