Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,122548.000000,0.698291,117.296392
Aaron_Sorkin_,115516.000000,0.909975,134.508263
Abdel_Nasser_Assidi_,87828.000000,0.767606,173.094631
Abdoulaye_Wade_,117186.500000,0.668146,195.736223
Abdullah_,99045.000000,0.582061,139.146454
Abdullah_Gul_,107952.333333,0.853389,106.044136
Abdullah_al-Attiyah_,129595.500000,0.925364,139.416092
Abdullatif_Sener_,123591.333333,0.552291,124.892117
Abel_Pacheco_,125787.750000,0.835342,135.932344
Abid_Hamid_Mahmud_Al-Tikriti_,118642.000000,0.808515,177.241676
Adam_Sandler_,170565.000000,0.728275,115.317141
Adam_Scott_,120301.666667,0.840402,160.238029
Adel_Al-Jubeir_,166218.000000,0.849188,168.612619
Adolfo_Aguilar_Zinser_,129910.500000,0.637623,135.541201
Adolfo_Rodriguez_Saa_,127255.000000,0.863439,90.637835
Adrian_McPherson_,104780.000000,0.708204,155.091061
Adrian_Nastase_,134887.500000,0.584621,136.949238
Adrien_Brody_,103237.000000,0.776221,110.854330
Ahmad_Masood_,137285.000000,0.641595,149.205473
Ahmed_Chalabi_,131251.000000,0.705670,111.117008
Ahmet_Necdet_Sezer_,97484.000000,0.759420,129.494839
Ai_Sugiyama_,150552.500000,0.898453,130.583725
Aicha_El_Ouafi_,99097.000000,0.585562,151.241877
Aitor_Gonzalez_,115847.000000,0.913288,174.419186
Akbar_Hashemi_Rafsanjani_,106704.500000,0.677489,103.625467
Akhmed_Zakayev_,114336.000000,0.602734,128.867590
Al_Davis_,108293.000000,0.750778,149.354132
Al_Gore_,102815.666667,0.629635,139.254185
Al_Pacino_,105269.000000,0.593752,136.662962
Al_Sharpton_,149419.500000,0.633126,144.209869
Alan_Ball_,112511.000000,0.809789,123.368275
Alan_Greenspan_,171587.000000,0.872277,139.930847
Alan_Mulally_,110238.500000,0.489255,128.894913
Alastair_Campbell_,105370.000000,0.860348,129.336424
Albert_Costa_,146256.666667,0.679419,168.752590
Alberto_Fujimori_,89311.000000,0.555470,127.449347
Alberto_Ruiz_Gallardon_,170893.000000,0.836650,129.843544
Albrecht_Mentz_,157673.000000,0.666923,128.812160
Aldo_Paredes_,110549.000000,0.665336,113.564859
Alec_Baldwin_,102201.000000,0.665987,136.305708
Alejandro_Atchugarry_,115663.666667,0.422485,120.364140
Alejandro_Avila_,109490.500000,0.723867,160.757450
Alejandro_Toledo_,93507.500000,0.481323,130.859760
Aleksander_Kwasniewski_,155096.500000,0.712726,138.501980
Alex_Barros_,147934.000000,0.755435,109.339563
Alex_Penelas_,120908.250000,0.617200,106.869081
Alex_Sink_,143158.500000,0.779625,118.617647
Alexander_Downer_,112004.500000,0.755030,123.864962
Alexander_Losyukov_,128586.000000,0.669918,112.966627
Alexander_Rumyantsev_,106561.666667,0.984587,112.093430
Alexandra_Stevenson_,117157.000000,0.766633,160.341236
Alexandra_Vodjanikova_,141789.000000,0.720993,154.623159
Ali_Abbas_,141415.000000,0.761887,109.496138
Ali_Khamenei_,192068.000000,0.877937,131.950672
Ali_Naimi_,113225.500000,0.628209,112.354298
