Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,96626.000000,0.650636,117.290854
Aaron_Sorkin_,162971.000000,0.429101,117.393787
Abdel_Nasser_Assidi_,0.000000,0.732352,173.092741
Abdoulaye_Wade_,79678.000000,0.863955,177.821138
Abdullah_,131731.000000,0.829138,139.144213
Abdullah_Gul_,130411.000000,0.999492,106.036526
Abdullah_al-Attiyah_,129969.000000,0.577553,163.387087
Abdullatif_Sener_,147835.000000,0.924609,131.042555
Abel_Pacheco_,118410.250000,0.405330,135.930054
Abid_Hamid_Mahmud_Al-Tikriti_,124440.500000,0.897829,177.240761
Adam_Sandler_,116616.666667,0.370146,115.316370
Adam_Scott_,118407.000000,0.466184,160.237209
Adel_Al-Jubeir_,107697.666667,0.834340,148.606052
Adolfo_Aguilar_Zinser_,132752.500000,0.715957,135.534052
Adolfo_Rodriguez_Saa_,0.000000,1.064209,90.632648
Adrian_McPherson_,90399.000000,1.110404,155.086876
Adrian_Nastase_,0.000000,1.159162,141.579973
Adrien_Brody_,126137.000000,0.679138,124.421936
Ahmad_Masood_,133440.666667,0.898951,126.423100
Ahmed_Chalabi_,206223.000000,1.079636,111.110565
Ahmet_Necdet_Sezer_,87884.000000,0.368453,129.491301
Ai_Sugiyama_,129260.333333,1.061715,130.576471
Aicha_El_Ouafi_,106867.666667,0.632812,151.237015
Aitor_Gonzalez_,127175.000000,0.998047,170.291843
Akbar_Hashemi_Rafsanjani_,116718.000000,0.600460,103.620720
Akhmed_Zakayev_,142361.500000,0.474654,128.862038
Al_Davis_,119068.000000,0.773907,149.348013
Al_Gore_,122917.000000,0.861776,139.252483
Al_Pacino_,116653.000000,0.322719,136.662155
Al_Sharpton_,109445.000000,0.902226,144.204315
Alan_Ball_,81987.000000,0.802839,123.359667
Alan_Greenspan_,116566.000000,0.535582,147.623890
Alan_Mulally_,81747.500000,0.588325,128.888159
Alastair_Campbell_,40903.000000,1.044039,129.326904
Albert_Costa_,95577.400000,0.582499,168.748625
Alberto_Fujimori_,141206.000000,0.725080,127.442633
Alberto_Ruiz_Gallardon_,0.000000,0.472985,129.843012
Albrecht_Mentz_,122127.000000,0.495381,128.811096
Aldo_Paredes_,79984.000000,1.043570,113.560163
Alec_Baldwin_,96462.333333,0.812580,136.296999
Alejandro_Atchugarry_,168251.000000,0.820893,120.517485
Alejandro_Avila_,97089.400000,0.550092,160.754761
Alejandro_Toledo_,99775.000000,0.648510,130.848909
Aleksander_Kwasniewski_,86119.333333,0.472722,138.498747
Alex_Barros_,98383.000000,0.832007,109.325102
Alex_Penelas_,95361.500000,0.646836,93.927149
Alex_Sink_,144376.000000,0.670477,149.208141
Alexander_Downer_,134597.000000,0.390706,106.002434
Alexander_Losyukov_,79998.000000,0.944950,112.959867
Alexander_Rumyantsev_,100037.500000,0.606846,105.980501
Alexandra_Stevenson_,108920.000000,0.706108,124.369574
Alexandra_Vodjanikova_,115346.500000,0.755576,154.620951
Ali_Abbas_,77418.000000,0.604062,109.490721
Ali_Khamenei_,98441.500000,1.105962,131.945694
Ali_Naimi_,81160.333333,0.538732,112.345682
Alice_Fisher_,113594.500000,0.814692,141.152958
