Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,109028.500000,0.635208,117.263119
Aaron_Sorkin_,140759.000000,0.840633,134.488911
Abdel_Nasser_Assidi_,138503.500000,0.732697,173.083500
Abdoulaye_Wade_,79008.000000,0.774166,177.799967
Abdullah_,107816.500000,0.386712,160.610550
Abdullah_Gul_,108434.500000,0.717314,105.997208
Abdullah_al-Attiyah_,156922.000000,1.010721,139.384657
Abdullatif_Sener_,81934.000000,0.701501,131.006699
Abel_Pacheco_,148993.000000,0.747284,135.918945
Abid_Hamid_Mahmud_Al-Tikriti_,136246.000000,0.843467,177.236542
Adam_Sandler_,144284.750000,0.887402,102.101761
Adam_Scott_,133022.000000,0.852285,145.642525
Adel_Al-Jubeir_,128033.500000,0.569232,135.178257
Adolfo_Aguilar_Zinser_,115061.000000,0.594690,135.497629
Adolfo_Rodriguez_Saa_,122867.333333,0.854271,139.589584
Adrian_McPherson_,169413.000000,0.706108,196.326187
Adrian_Nastase_,109999.500000,0.450560,136.943775
Adrien_Brody_,132715.500000,0.519164,124.400011
Ahmad_Masood_,157387.000000,0.697915,126.391958
Ahmed_Chalabi_,140723.000000,0.678330,111.072859
Ahmet_Necdet_Sezer_,102162.000000,0.504698,135.082924
Ai_Sugiyama_,140776.000000,0.751071,135.271544
Aicha_El_Ouafi_,88025.000000,0.493926,130.808281
Aitor_Gonzalez_,117776.500000,1.038842,174.408161
Akbar_Hashemi_Rafsanjani_,123572.000000,0.578946,103.605770
Akhmed_Zakayev_,114666.250000,0.469819,128.833519
Al_Davis_,91244.500000,0.632831,140.200060
Al_Gore_,109691.500000,0.761531,139.244268
Al_Pacino_,94929.333333,0.362402,136.659374
Al_Sharpton_,136938.000000,0.545610,144.176651
Alan_Ball_,60580.000000,0.673190,123.314131
Alan_Greenspan_,127833.000000,0.762930,139.918127
Alan_Mulally_,89133.000000,0.399532,128.852612
Alastair_Campbell_,168932.000000,0.893413,129.276899
Albert_Costa_,132378.000000,0.606596,168.727295
Alberto_Fujimori_,123711.000000,0.595072,136.546261
Alberto_Ruiz_Gallardon_,108873.000000,0.785234,106.257748
Albrecht_Mentz_,0.000000,0.715657,117.668682
Aldo_Paredes_,145870.000000,0.685065,113.536652
Alec_Baldwin_,132033.000000,0.760515,103.841145
Alejandro_Atchugarry_,124270.000000,0.521869,120.503969
Alejandro_Avila_,110305.666667,0.396258,144.142265
Alejandro_Toledo_,81913.000000,0.519621,130.789602
Aleksander_Kwasniewski_,109846.000000,0.619232,138.481800
Alex_Barros_,0.000000,0.739370,146.765129
Alex_Penelas_,98476.666667,0.449059,93.876715
Alex_Sink_,127069.000000,0.768298,118.565832
Alexander_Downer_,93982.000000,0.601653,98.380285
Alexander_Losyukov_,111230.000000,0.630648,112.923761
Alexander_Rumyantsev_,130154.000000,0.539304,105.959782
Alexandra_Stevenson_,154469.000000,0.654483,160.309593
Alexandra_Vodjanikova_,95014.000000,0.453926,155.256395
Ali_Abbas_,188366.000000,0.858622,91.185589
Ali_Khamenei_,128722.000000,0.945468,131.914953
Ali_Naimi_,91309.000000,0.528698,112.300280
Alice_Fisher_,0.000000,0.652403,139.565784
