Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,94117.000000,0.624519,136.702745
Aaron_Sorkin_,154164.000000,0.813389,134.499691
Abdel_Nasser_Assidi_,139563.000000,0.883043,173.089327
Abdoulaye_Wade_,120717.000000,0.911663,177.815136
Abdullah_,148117.000000,0.530493,139.140430
Abdullah_Gul_,147176.000000,0.776017,106.024002
Abdullah_al-Attiyah_,135794.500000,1.069723,145.208483
Abdullatif_Sener_,0.000000,0.740426,124.879545
Abel_Pacheco_,149072.000000,1.037993,135.924393
Abid_Hamid_Mahmud_Al-Tikriti_,136323.000000,0.810645,177.239592
Adam_Sandler_,141529.000000,0.855910,115.315018
Adam_Scott_,118452.666667,1.069752,160.235689
Adel_Al-Jubeir_,98054.000000,0.940678,148.604904
Adolfo_Aguilar_Zinser_,133892.000000,1.061036,150.101660
Adolfo_Rodriguez_Saa_,0.000000,0.736743,90.623343
Adrian_McPherson_,0.000000,0.932753,155.078642
Adrian_Nastase_,138397.000000,0.712149,136.946629
Adrien_Brody_,147692.000000,0.643532,110.826780
Ahmad_Masood_,0.000000,0.716128,126.413408
Ahmed_Chalabi_,98831.000000,0.548368,111.093039
Ahmet_Necdet_Sezer_,106218.000000,0.821546,135.100588
Ai_Sugiyama_,145654.000000,1.108878,136.840893
Aicha_El_Ouafi_,109303.000000,0.631195,130.814009
Aitor_Gonzalez_,122225.500000,0.702045,174.414343
Akbar_Hashemi_Rafsanjani_,72691.000000,0.786884,118.404112
Akhmed_Zakayev_,132305.000000,0.685877,125.157272
Al_Davis_,130816.000000,0.878540,149.340918
Al_Gore_,112887.000000,0.990176,139.249817
Al_Pacino_,104473.000000,0.847363,136.660805
Al_Sharpton_,109467.000000,0.584045,144.195574
Alan_Ball_,148282.000000,0.981778,123.341616
Alan_Greenspan_,147811.000000,0.877684,147.620493
Alan_Mulally_,122437.000000,0.872944,128.876303
Alastair_Campbell_,148425.000000,0.650787,86.077021
Albert_Costa_,140916.000000,0.858457,159.907919
Alberto_Fujimori_,153051.000000,0.772319,136.569910
Alberto_Ruiz_Gallardon_,138103.000000,0.992788,129.842218
Albrecht_Mentz_,132979.000000,0.964891,128.809261
Aldo_Paredes_,122570.000000,0.599800,113.552341
Alec_Baldwin_,133875.000000,0.754037,136.271599
Alejandro_Atchugarry_,129550.000000,0.730879,120.512247
Alejandro_Avila_,0.000000,0.638395,148.378586
Alejandro_Toledo_,127493.000000,0.774150,130.826469
Aleksander_Kwasniewski_,95805.000000,1.185224,138.492970
Alex_Barros_,81480.333333,0.383523,109.301323
Alex_Penelas_,147461.000000,0.855786,106.852690
Alex_Sink_,126472.000000,0.904067,118.593311
Alexander_Downer_,107834.000000,0.626474,98.388559
Alexander_Losyukov_,120913.000000,0.620754,112.948858
Alexander_Rumyantsev_,0.000000,0.878970,105.973328
Alexandra_Stevenson_,105038.000000,0.936624,103.038803
Alexandra_Vodjanikova_,0.000000,0.733733,155.270149
Ali_Abbas_,106265.333333,0.756479,91.198444
Ali_Khamenei_,112188.000000,0.710670,131.929213
Ali_Naimi_,128487.000000,1.022591,112.332331
Alice_Fisher_,80659.000000,0.481047,139.601984
