Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,121217.750000,0.539894,131.944820
Aaron_Sorkin_,115074.000000,0.423089,117.397064
Abdel_Nasser_Assidi_,125862.200000,0.409615,158.809124
Abdoulaye_Wade_,142620.000000,0.768969,195.735796
Abdullah_,115517.250000,0.467845,139.145756
Abdullah_Gul_,128462.000000,0.707089,106.042007
Abdullah_al-Attiyah_,62314.000000,0.842706,145.215242
Abdullatif_Sener_,183879.000000,0.445535,124.890200
Abel_Pacheco_,165054.000000,0.807254,135.930964
Abid_Hamid_Mahmud_Al-Tikriti_,127073.500000,0.658553,177.241491
Adam_Sandler_,93589.333333,0.613282,115.316839
Adam_Scott_,140219.000000,0.843517,160.237658
Adel_Al-Jubeir_,147862.000000,0.709106,135.190125
Adolfo_Aguilar_Zinser_,103023.000000,0.517547,135.539398
Adolfo_Rodriguez_Saa_,79640.000000,0.742179,90.635368
Adrian_McPherson_,128166.000000,0.937114,196.336519
Adrian_Nastase_,137332.500000,0.692897,141.585730
Adrien_Brody_,122670.000000,0.609350,110.850948
Ahmad_Masood_,155941.000000,0.608104,149.204897
Ahmed_Chalabi_,133613.333333,0.688453,111.113522
Ahmet_Necdet_Sezer_,0.000000,0.527991,135.113771
Ai_Sugiyama_,127847.000000,0.797938,135.282604
Aicha_El_Ouafi_,134738.666667,0.532647,130.817953
Aitor_Gonzalez_,113910.000000,0.827008,174.418575
Akbar_Hashemi_Rafsanjani_,125159.000000,0.579491,103.622499
Akhmed_Zakayev_,108547.000000,0.462634,115.162645
Al_Davis_,114663.000000,0.775603,149.353102
Al_Gore_,106420.000000,0.779598,139.253756
Al_Pacino_,118328.666667,0.493477,136.662510
Al_Sharpton_,113547.000000,0.713452,132.569963
Alan_Ball_,126243.000000,0.706164,123.364491
Alan_Greenspan_,131797.000000,0.722588,147.626095
Alan_Mulally_,102815.000000,0.574245,128.892780
Alastair_Campbell_,109412.666667,0.784256,103.872389
Albert_Costa_,139383.000000,0.832672,168.751093
Alberto_Fujimori_,159528.000000,0.587039,136.585281
Alberto_Ruiz_Gallardon_,129107.000000,0.506423,106.339590
Albrecht_Mentz_,114830.000000,0.791182,128.811817
Aldo_Paredes_,133352.000000,0.806712,148.943926
Alec_Baldwin_,118531.000000,0.503876,136.300482
Alejandro_Atchugarry_,111045.333333,0.598993,120.519138
Alejandro_Avila_,87170.500000,0.462890,148.385340
Alejandro_Toledo_,110588.000000,0.561558,130.855453
Aleksander_Kwasniewski_,137430.000000,0.765589,138.500862
Alex_Barros_,118572.750000,0.384306,109.335670
Alex_Penelas_,119072.000000,0.556312,106.867432
Alex_Sink_,163573.000000,0.749414,149.211035
Alexander_Downer_,138265.500000,0.549582,98.394915
Alexander_Losyukov_,142428.000000,0.529528,140.578703
Alexander_Rumyantsev_,124401.000000,0.643410,112.090933
Alexandra_Stevenson_,107068.000000,0.727915,103.063261
Alexandra_Vodjanikova_,148747.000000,0.475703,154.622257
Ali_Abbas_,91426.000000,0.680059,91.207291
Ali_Khamenei_,136600.000000,0.694207,138.280058
Ali_Naimi_,101738.000000,0.724299,112.351830
