Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,142824.000000,0.779465,117.272129
Aaron_Sorkin_,94804.000000,0.872974,134.494354
Abdel_Nasser_Assidi_,131125.000000,0.690951,173.086330
Abdoulaye_Wade_,143327.666667,0.854364,177.807936
Abdullah_,93281.666667,0.334199,139.137152
Abdullah_Gul_,136406.666667,0.688034,106.010696
Abdullah_al-Attiyah_,0.000000,0.882025,145.205959
Abdullatif_Sener_,147949.500000,0.754283,131.017658
Abel_Pacheco_,102878.000000,0.884925,135.921118
Abid_Hamid_Mahmud_Al-Tikriti_,105800.000000,1.154128,177.238255
Adam_Sandler_,133022.666667,0.679631,115.313677
Adam_Scott_,103214.000000,0.818824,160.234482
Adel_Al-Jubeir_,128097.500000,0.984484,168.608265
Adolfo_Aguilar_Zinser_,122779.000000,0.650215,135.510956
Adolfo_Rodriguez_Saa_,92843.250000,0.866795,139.602249
Adrian_McPherson_,120861.333333,0.935161,196.329176
Adrian_Nastase_,97713.333333,0.395536,136.945150
Adrien_Brody_,129809.666667,0.800155,110.810520
Ahmad_Masood_,86551.600000,0.450764,149.197346
Ahmed_Chalabi_,91348.500000,0.402385,111.081106
Ahmet_Necdet_Sezer_,121638.000000,0.923454,129.478340
Ai_Sugiyama_,144748.000000,0.839466,135.274830
Aicha_El_Ouafi_,71238.800000,0.348562,130.811190
Aitor_Gonzalez_,0.000000,0.802967,170.282021
Akbar_Hashemi_Rafsanjani_,123596.500000,0.815298,103.608786
Akhmed_Zakayev_,147229.500000,0.554837,128.842546
Al_Davis_,142556.000000,0.526549,149.331047
Al_Gore_,117039.000000,0.970510,139.247025
Al_Pacino_,112422.333333,0.561061,136.659969
Al_Sharpton_,138150.500000,0.580575,132.532854
Alan_Ball_,134086.000000,1.000146,123.327019
Alan_Greenspan_,145624.000000,0.543058,139.921679
Alan_Mulally_,110874.000000,0.316675,128.864277
Alastair_Campbell_,126992.500000,1.059221,129.292782
Albert_Costa_,128774.500000,0.866366,168.733618
Alberto_Fujimori_,106642.000000,0.761382,127.420029
Alberto_Ruiz_Gallardon_,138789.333333,0.745972,106.278460
Albrecht_Mentz_,167765.000000,0.666472,128.807499
Aldo_Paredes_,131675.000000,0.631580,113.544579
Alec_Baldwin_,124612.000000,0.903036,136.712105
Alejandro_Atchugarry_,147670.333333,0.563705,120.507862
Alejandro_Avila_,111266.500000,0.698054,144.148600
Alejandro_Toledo_,142542.000000,0.536620,130.807426
Aleksander_Kwasniewski_,119367.750000,0.497676,117.050920
Alex_Barros_,0.000000,0.845905,146.770214
Alex_Penelas_,124318.000000,0.759897,106.841339
Alex_Sink_,125257.000000,0.830435,118.579332
Alexander_Downer_,101104.000000,0.590809,123.851633
Alexander_Losyukov_,100224.500000,0.498127,112.936441
Alexander_Rumyantsev_,149927.000000,1.073258,112.056480
Alexandra_Stevenson_,153744.000000,0.800752,103.021469
Alexandra_Vodjanikova_,126896.000000,0.548975,154.613400
Ali_Abbas_,157481.000000,0.870263,109.473406
Ali_Khamenei_,0.000000,1.018664,122.147974
Ali_Naimi_,141923.000000,0.816945,112.316929
Alice_Fisher_,87310.000000,0.416623,141.136045
