Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,124314.500000,0.768002,117.274261
Aaron_Sorkin_,111422.500000,0.828099,134.495922
Abdel_Nasser_Assidi_,146946.000000,0.869557,173.087263
Abdoulaye_Wade_,141345.000000,0.781434,177.810011
Abdullah_,121751.000000,0.453083,139.137823
Abdullah_Gul_,143834.000000,0.695568,106.013411
Abdullah_al-Attiyah_,139513.666667,1.022027,163.374077
Abdullatif_Sener_,126240.000000,0.596682,124.876070
Abel_Pacheco_,128188.000000,1.116112,135.922756
Abid_Hamid_Mahmud_Al-Tikriti_,106480.000000,0.949103,177.238424
Adam_Sandler_,100625.000000,0.948127,115.314035
Adam_Scott_,80272.000000,0.916665,145.647892
Adel_Al-Jubeir_,94713.000000,0.733077,148.603876
Adolfo_Aguilar_Zinser_,137240.000000,0.739236,135.513220
Adolfo_Rodriguez_Saa_,130893.000000,0.841588,139.608452
Adrian_McPherson_,117618.000000,0.913738,196.330044
Adrian_Nastase_,84093.000000,0.495285,136.945730
Adrien_Brody_,144948.333333,0.889691,110.816116
Ahmad_Masood_,129424.000000,0.616263,149.198521
Ahmed_Chalabi_,120833.000000,0.616360,111.087269
Ahmet_Necdet_Sezer_,132027.000000,0.984080,129.480402
Ai_Sugiyama_,118187.000000,0.809494,130.552441
Aicha_El_Ouafi_,106199.500000,0.927292,151.221504
Aitor_Gonzalez_,0.000000,0.869950,170.283962
Akbar_Hashemi_Rafsanjani_,89598.000000,0.792803,103.610094
Akhmed_Zakayev_,132244.500000,0.693959,128.845747
Al_Davis_,153072.000000,0.627999,149.331108
Al_Gore_,121222.500000,0.980036,139.247454
Al_Pacino_,144062.833333,0.723877,136.659897
Al_Sharpton_,126406.000000,0.750553,144.188318
Alan_Ball_,0.000000,0.935869,123.606012
Alan_Greenspan_,141891.000000,0.729828,139.922098
Alan_Mulally_,76872.333333,0.624443,128.867704
Alastair_Campbell_,145736.000000,0.881249,129.296749
Albert_Costa_,78217.000000,0.926196,168.736139
Alberto_Fujimori_,112754.000000,0.830676,127.422209
Alberto_Ruiz_Gallardon_,124302.000000,0.771930,106.288511
Albrecht_Mentz_,134831.500000,0.906930,128.807978
Aldo_Paredes_,152669.000000,0.731522,113.546608
Alec_Baldwin_,147548.000000,1.047022,103.852268
Alejandro_Atchugarry_,80881.000000,0.877493,120.335707
Alejandro_Avila_,109638.000000,0.824506,160.747305
Alejandro_Toledo_,127185.500000,0.644077,130.815008
Aleksander_Kwasniewski_,141556.000000,0.945544,138.489355
Alex_Barros_,146491.500000,0.801267,109.282993
Alex_Penelas_,121851.500000,0.809223,106.843710
Alex_Sink_,122243.666667,0.837199,118.583897
Alexander_Downer_,110350.000000,0.672447,98.385765
Alexander_Losyukov_,80240.000000,0.621173,112.940613
Alexander_Rumyantsev_,104504.666667,0.741572,105.968931
Alexandra_Stevenson_,117438.000000,0.704073,160.320343
Alexandra_Vodjanikova_,151131.500000,0.585579,154.614054
Ali_Abbas_,126986.000000,1.072702,109.475389
Ali_Khamenei_,138671.000000,0.961132,138.245583
Ali_Naimi_,153414.500000,0.877769,112.322561
Alice_Fisher_,126515.000000,0.857781,141.137741
