Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,84482.500000,0.519696,117.280825
Aaron_Sorkin_,111207.000000,0.664335,134.499487
Abdel_Nasser_Assidi_,144297.000000,0.902209,158.803675
Abdoulaye_Wade_,78175.000000,0.777700,177.814800
Abdullah_,94574.500000,0.734443,139.140135
Abdullah_Gul_,75305.500000,0.757788,106.023064
Abdullah_al-Attiyah_,155355.000000,1.089152,139.401228
Abdullatif_Sener_,69700.000000,0.812424,131.029423
Abel_Pacheco_,87243.333333,0.671543,137.028160
Abid_Hamid_Mahmud_Al-Tikriti_,105617.000000,0.813017,116.788658
Adam_Sandler_,99782.000000,0.777466,115.314932
Adam_Scott_,149503.000000,0.795628,160.235680
Adel_Al-Jubeir_,105109.000000,0.620692,148.604763
Adolfo_Aguilar_Zinser_,147342.500000,0.688297,135.522430
Adolfo_Rodriguez_Saa_,124150.000000,1.014826,139.615900
Adrian_McPherson_,116053.000000,0.607850,196.332083
Adrian_Nastase_,78529.500000,0.685175,136.946609
Adrien_Brody_,141103.000000,0.932744,110.826439
Ahmad_Masood_,136079.000000,0.772735,149.200493
Ahmed_Chalabi_,128520.000000,0.828493,111.093983
Ahmet_Necdet_Sezer_,160603.000000,0.720470,129.484161
Ai_Sugiyama_,102653.000000,0.756905,135.277807
Aicha_El_Ouafi_,147610.500000,0.654615,130.813936
Aitor_Gonzalez_,150437.000000,0.863337,170.286804
Akbar_Hashemi_Rafsanjani_,75098.833333,0.575026,118.592922
Akhmed_Zakayev_,107013.500000,0.734795,128.851810
Al_Davis_,85117.400000,0.647163,149.339396
Al_Gore_,138624.000000,0.791653,139.249512
Al_Pacino_,110394.000000,0.643812,136.660767
Al_Sharpton_,132491.000000,0.744422,144.194906
Alan_Ball_,102464.333333,0.724101,123.342020
Alan_Greenspan_,154137.666667,0.942595,139.924692
Alan_Mulally_,72921.600000,0.503286,128.875866
Alastair_Campbell_,98872.000000,0.675507,129.308712
Albert_Costa_,59865.000000,0.761614,168.740709
Alberto_Fujimori_,0.000000,0.797741,136.568993
Alberto_Ruiz_Gallardon_,113560.000000,1.045724,106.303108
Albrecht_Mentz_,119542.000000,0.728642,117.693867
Aldo_Paredes_,151381.000000,0.746033,113.551886
Alec_Baldwin_,157032.000000,0.846936,136.712967
Alejandro_Atchugarry_,179186.000000,1.008559,120.512177
Alejandro_Avila_,101467.000000,0.509744,160.750128
Alejandro_Toledo_,89307.000000,0.703672,130.826950
Aleksander_Kwasniewski_,130661.666667,0.593590,138.492899
Alex_Barros_,174159.000000,0.831085,109.300913
Alex_Penelas_,0.000000,0.646861,93.910250
Alex_Sink_,89437.500000,0.641144,118.592735
Alexander_Downer_,145279.500000,0.907012,98.388548
Alexander_Losyukov_,96317.000000,0.605402,112.948545
Alexander_Rumyantsev_,138578.500000,0.879974,105.973122
Alexandra_Stevenson_,110669.000000,0.484806,160.327991
Alexandra_Vodjanikova_,64703.333333,0.660995,155.270226
Ali_Abbas_,105577.000000,0.758402,109.481430
Ali_Khamenei_,109473.000000,0.679254,122.170959
Ali_Naimi_,133982.666667,0.665392,112.332087
Alice_Fisher_,124847.000000,0.872740,141.144356
