Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,76312.000000,0.685142,131.949545
Aaron_Sorkin_,128943.500000,0.754586,117.401608
Abdel_Nasser_Assidi_,84058.666667,0.618556,158.810791
Abdoulaye_Wade_,146467.000000,0.939653,177.826666
Abdullah_,159394.000000,0.770651,139.147346
Abdullah_Gul_,151691.000000,0.874870,106.047457
Abdullah_al-Attiyah_,143035.000000,0.873332,139.418653
Abdullatif_Sener_,164997.333333,0.732057,124.894560
Abel_Pacheco_,144292.333333,0.741036,135.933933
Abid_Hamid_Mahmud_Al-Tikriti_,166756.000000,0.682056,177.241903
Adam_Sandler_,104095.000000,0.719429,115.317471
Adam_Scott_,120397.000000,0.734007,145.659996
Adel_Al-Jubeir_,142087.000000,0.871049,148.607067
Adolfo_Aguilar_Zinser_,128030.000000,0.659490,135.543859
Adolfo_Rodriguez_Saa_,116846.000000,0.803097,139.640978
Adrian_McPherson_,129609.666667,0.961157,196.337980
Adrian_Nastase_,0.000000,0.964805,141.589422
Adrien_Brody_,94610.500000,0.744104,110.859392
Ahmad_Masood_,139125.000000,0.822930,149.206295
Ahmed_Chalabi_,168931.000000,0.886929,135.708374
Ahmet_Necdet_Sezer_,124205.750000,0.585445,129.496824
Ai_Sugiyama_,102318.000000,0.897984,130.588785
Aicha_El_Ouafi_,131788.666667,0.771656,130.819159
Aitor_Gonzalez_,98022.500000,0.752398,174.419918
Akbar_Hashemi_Rafsanjani_,92403.000000,0.847766,118.610846
Akhmed_Zakayev_,0.000000,0.782305,115.167477
Al_Davis_,140622.000000,0.846535,140.245926
Al_Gore_,134573.000000,0.804805,139.254961
Al_Pacino_,152404.500000,0.678049,136.663147
Al_Sharpton_,167408.000000,0.828364,164.910820
Alan_Ball_,117612.500000,0.678119,123.373278
Alan_Greenspan_,152184.500000,0.943641,139.931274
Alan_Mulally_,0.000000,0.914266,110.283846
Alastair_Campbell_,134702.500000,0.840307,129.341248
Albert_Costa_,117236.000000,0.808619,168.754900
Alberto_Fujimori_,113662.000000,0.574021,136.589544
Alberto_Ruiz_Gallardon_,121502.666667,0.698733,106.354090
Albrecht_Mentz_,91376.666667,0.825133,128.812584
Aldo_Paredes_,82474.000000,0.687070,113.566996
Alec_Baldwin_,116018.000000,0.756314,136.313925
Alejandro_Atchugarry_,0.000000,0.761838,120.366837
Alejandro_Avila_,129863.000000,0.600005,148.387722
Alejandro_Toledo_,85775.500000,0.698032,94.101639
Aleksander_Kwasniewski_,154095.000000,0.804872,138.503475
Alex_Barros_,0.000000,0.643249,146.786358
Alex_Penelas_,93897.166667,0.570011,106.871490
Alex_Sink_,116581.000000,0.780755,118.621941
Alexander_Downer_,131622.000000,0.831134,98.397123
Alexander_Losyukov_,114726.000000,0.807426,112.969515
Alexander_Rumyantsev_,86557.666667,0.607407,112.097042
Alexandra_Stevenson_,137841.500000,0.787862,160.342739
Alexandra_Vodjanikova_,136887.000000,0.833702,154.624308
Ali_Abbas_,171171.000000,0.911712,109.498362
Ali_Khamenei_,102319.000000,0.659766,138.285185
Ali_Naimi_,88217.000000,0.736348,112.357473
Alice_Fisher_,110050.000000,0.701884,141.160316
