Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,148143.000000,1.015547,117.296593
Aaron_Sorkin_,108898.000000,0.756731,134.508343
Abdel_Nasser_Assidi_,141004.500000,0.635112,158.809715
Abdoulaye_Wade_,0.000000,0.587739,196.954264
Abdullah_,133859.000000,0.598340,139.146635
Abdullah_Gul_,135529.000000,0.494904,128.547836
Abdullah_al-Attiyah_,146334.000000,0.744478,139.415674
Abdullatif_Sener_,0.000000,0.561436,124.896654
Abel_Pacheco_,134278.000000,1.046407,135.936766
Abid_Hamid_Mahmud_Al-Tikriti_,0.000000,0.658165,156.628119
Adam_Sandler_,136071.000000,1.083461,133.500841
Adam_Scott_,166882.000000,0.751769,145.660074
Adel_Al-Jubeir_,139793.000000,0.715466,148.606493
Adolfo_Aguilar_Zinser_,86343.000000,0.913898,150.122807
Adolfo_Rodriguez_Saa_,148498.000000,0.520587,139.638210
Adrian_McPherson_,144963.000000,1.289357,196.337023
Adrian_Nastase_,0.000000,0.491139,141.582552
Adrien_Brody_,126195.500000,0.369038,110.854893
Ahmad_Masood_,143833.000000,0.602645,149.204979
Ahmed_Chalabi_,106362.000000,0.615657,110.764599
Ahmet_Necdet_Sezer_,101098.000000,0.918652,129.496283
Ai_Sugiyama_,147732.000000,0.865435,135.283506
Aicha_El_Ouafi_,0.000000,0.688151,122.086666
Aitor_Gonzalez_,135048.000000,0.597771,174.419334
Akbar_Hashemi_Rafsanjani_,0.000000,0.745100,118.420982
Akhmed_Zakayev_,0.000000,0.573927,115.169703
Al_Davis_,107498.500000,0.914375,149.350332
Al_Gore_,136671.500000,0.899646,139.253830
Al_Pacino_,101923.000000,1.095580,121.683260
Al_Sharpton_,95444.000000,0.606831,144.208452
Alan_Ball_,163904.000000,0.858669,123.634464
Alan_Greenspan_,160529.000000,0.855982,147.626289
Alan_Mulally_,85305.000000,0.884765,128.894131
Alastair_Campbell_,152088.000000,0.514002,86.086954
Albert_Costa_,143135.000000,1.071650,168.753084
Alberto_Fujimori_,125243.500000,0.895644,127.451033
Alberto_Ruiz_Gallardon_,144261.500000,0.993040,129.843435
Albrecht_Mentz_,0.000000,1.079769,117.714924
Aldo_Paredes_,161422.000000,0.772955,148.944366
Alec_Baldwin_,103122.000000,1.297049,103.871893
Alejandro_Atchugarry_,109902.000000,0.864165,120.361916
Alejandro_Avila_,133162.000000,1.086654,160.758005
Alejandro_Toledo_,122798.500000,0.742779,130.862274
Aleksander_Kwasniewski_,106287.000000,0.916405,116.661732
Alex_Barros_,128867.666667,0.362304,109.332289
Alex_Penelas_,112824.500000,0.623151,93.935404
Alex_Sink_,112519.000000,0.769954,118.618851
Alexander_Downer_,133096.000000,0.756405,106.020395
Alexander_Losyukov_,130864.000000,0.825774,112.963896
Alexander_Rumyantsev_,131598.000000,0.777843,112.091463
Alexandra_Stevenson_,117126.000000,0.933211,160.337925
Alexandra_Vodjanikova_,147322.000000,0.499642,154.625256
Ali_Abbas_,144412.000000,1.077387,109.496138
Ali_Khamenei_,146281.500000,0.732640,138.278389
Ali_Naimi_,142116.000000,1.012801,112.351419
Alice_Fisher_,135967.750000,0.618154,139.628752
