Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,141434.666667,0.629256,117.279171
Aaron_Sorkin_,145026.666667,0.723074,134.498493
Abdel_Nasser_Assidi_,143837.000000,0.724800,173.088608
Abdoulaye_Wade_,113079.500000,0.863948,177.813465
Abdullah_,122714.000000,0.302515,160.612394
Abdullah_Gul_,145090.000000,1.090392,106.020811
Abdullah_al-Attiyah_,117982.166667,0.429713,163.379257
Abdullatif_Sener_,127580.000000,0.936443,131.026535
Abel_Pacheco_,104668.750000,0.369496,135.923576
Abid_Hamid_Mahmud_Al-Tikriti_,147659.000000,0.774418,177.239319
Adam_Sandler_,99313.000000,0.303338,115.314695
Adam_Scott_,138685.000000,0.524222,160.235374
Adel_Al-Jubeir_,137597.666667,0.662085,148.604609
Adolfo_Aguilar_Zinser_,176242.000000,0.579728,135.520279
Adolfo_Rodriguez_Saa_,111870.000000,0.926780,139.612446
Adrian_McPherson_,134762.000000,0.576647,196.331476
Adrian_Nastase_,154643.000000,0.633142,136.946352
Adrien_Brody_,138790.000000,0.654796,110.823170
Ahmad_Masood_,176695.000000,0.991224,149.199898
Ahmed_Chalabi_,158903.000000,1.152393,111.090219
Ahmet_Necdet_Sezer_,108436.500000,0.410418,129.482876
Ai_Sugiyama_,149923.500000,1.007914,130.556114
Aicha_El_Ouafi_,114644.750000,0.536511,151.225042
Aitor_Gonzalez_,105573.500000,1.078552,174.413719
Akbar_Hashemi_Rafsanjani_,145156.500000,0.658860,118.591709
Akhmed_Zakayev_,130983.000000,0.504389,128.849613
Al_Davis_,104507.250000,0.864017,140.221529
Al_Gore_,151881.500000,0.709808,139.249184
Al_Pacino_,90164.857143,0.271518,136.660553
Al_Sharpton_,139408.333333,0.789633,144.193493
Alan_Ball_,107457.000000,0.699391,123.338264
Alan_Greenspan_,129755.000000,0.396791,147.619572
Alan_Mulally_,120608.666667,0.464635,110.256653
Alastair_Campbell_,122411.000000,0.975575,129.305468
Albert_Costa_,107675.000000,0.501377,168.738987
Alberto_Fujimori_,115713.600000,0.524824,127.428112
Alberto_Ruiz_Gallardon_,133460.000000,0.407560,129.842094
Albrecht_Mentz_,127533.000000,0.355431,128.808901
Aldo_Paredes_,137164.000000,0.958677,113.550589
Alec_Baldwin_,163488.000000,0.531753,103.859257
Alejandro_Atchugarry_,131952.500000,0.816241,120.511242
Alejandro_Avila_,127694.500000,0.592650,144.153568
Alejandro_Toledo_,103519.000000,0.487203,130.822044
Aleksander_Kwasniewski_,120409.000000,0.387817,138.491697
Alex_Barros_,79637.000000,0.799492,109.294847
Alex_Penelas_,109425.500000,0.298438,106.850052
Alex_Sink_,141730.000000,0.758518,118.590429
Alexander_Downer_,74883.000000,0.494757,105.966759
Alexander_Losyukov_,141036.666667,0.490710,140.567339
Alexander_Rumyantsev_,70015.000000,0.659197,105.971895
Alexandra_Stevenson_,136651.500000,0.496430,160.326551
Alexandra_Vodjanikova_,134362.500000,0.782040,154.615850
Ali_Abbas_,128711.500000,0.434354,109.480175
Ali_Khamenei_,57242.000000,0.851787,138.256010
Ali_Naimi_,87415.250000,0.387549,112.328880
