Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,136959.000000,0.785121,117.277918
Aaron_Sorkin_,133532.000000,0.850080,117.381153
Abdel_Nasser_Assidi_,149943.750000,0.939293,158.802534
Abdoulaye_Wade_,110651.000000,0.683823,177.812799
Abdullah_,129459.333333,0.561264,139.139124
Abdullah_Gul_,119424.857143,0.483731,106.018999
Abdullah_al-Attiyah_,126545.000000,0.609024,139.398458
Abdullatif_Sener_,124948.000000,0.594759,131.025898
Abel_Pacheco_,121816.000000,0.643432,137.024874
Abid_Hamid_Mahmud_Al-Tikriti_,144522.500000,0.681394,116.788012
Adam_Sandler_,133657.000000,1.234286,115.314541
Adam_Scott_,157110.000000,1.215609,160.235266
Adel_Al-Jubeir_,164308.000000,1.272201,168.609268
Adolfo_Aguilar_Zinser_,139769.000000,0.782120,135.518709
Adolfo_Rodriguez_Saa_,134964.000000,0.837808,139.612135
Adrian_McPherson_,73415.000000,0.607264,155.076221
Adrian_Nastase_,150107.000000,0.613495,141.565838
Adrien_Brody_,137597.000000,0.923615,110.821480
Ahmad_Masood_,171740.000000,0.938392,126.409719
Ahmed_Chalabi_,94297.000000,0.413070,111.089737
Ahmet_Necdet_Sezer_,152141.000000,1.126872,129.482262
Ai_Sugiyama_,139050.333333,1.218266,135.276810
Aicha_El_Ouafi_,128912.000000,0.700396,122.063570
Aitor_Gonzalez_,105525.000000,0.614400,174.413370
Akbar_Hashemi_Rafsanjani_,137501.000000,0.908200,103.611351
Akhmed_Zakayev_,112615.000000,0.644111,125.154900
Al_Davis_,126625.000000,0.710930,149.336487
Al_Gore_,116043.500000,0.990046,139.248600
Al_Pacino_,105476.333333,0.489111,122.291088
Al_Sharpton_,148779.666667,0.722304,164.895468
Alan_Ball_,139397.000000,0.713956,123.610626
Alan_Greenspan_,158695.500000,0.856346,139.923630
Alan_Mulally_,164456.000000,0.718823,128.872229
Alastair_Campbell_,147509.000000,0.746519,129.303324
Albert_Costa_,122849.500000,1.105182,168.738434
Alberto_Fujimori_,110367.000000,0.947735,127.426365
Alberto_Ruiz_Gallardon_,115511.250000,1.331102,129.842073
Albrecht_Mentz_,135960.666667,1.213515,128.808655
Aldo_Paredes_,68843.500000,0.377835,113.549530
Alec_Baldwin_,101864.000000,0.879671,136.267536
Alejandro_Atchugarry_,161031.666667,0.907664,120.510735
Alejandro_Avila_,140581.500000,0.894913,160.748835
Alejandro_Toledo_,103339.666667,0.874468,130.821001
Aleksander_Kwasniewski_,140430.000000,0.730925,117.051580
Alex_Barros_,136623.000000,0.593355,109.293428
Alex_Penelas_,122831.000000,0.845834,93.905155
Alex_Sink_,118232.000000,0.905201,118.588560
Alexander_Downer_,137315.000000,1.130994,105.966169
Alexander_Losyukov_,84561.000000,0.416182,112.945086
Alexander_Rumyantsev_,56261.000000,1.094982,112.065979
Alexandra_Stevenson_,130471.000000,0.952058,160.325239
Alexandra_Vodjanikova_,146519.333333,0.877351,154.615311
Ali_Abbas_,105749.000000,1.239907,109.478725
Ali_Khamenei_,110797.000000,0.792187,122.164709
Ali_Naimi_,107986.000000,0.994784,112.328020
