Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,94945.333333,0.744892,131.942354
Aaron_Sorkin_,105552.500000,0.896844,134.505632
Abdel_Nasser_Assidi_,125382.000000,0.531721,158.807974
Abdoulaye_Wade_,139232.000000,0.708368,177.821825
Abdullah_,95766.000000,0.496299,139.144550
Abdullah_Gul_,104663.500000,0.745714,106.037495
Abdullah_al-Attiyah_,0.000000,0.745412,145.215618
Abdullatif_Sener_,129562.750000,0.457220,124.889240
Abel_Pacheco_,132039.500000,0.793204,135.930714
Abid_Hamid_Mahmud_Al-Tikriti_,141128.000000,0.812272,177.240967
Adam_Sandler_,161684.000000,0.542023,115.316439
Adam_Scott_,129672.500000,0.786051,160.237411
Adel_Al-Jubeir_,104381.666667,0.662589,148.606127
Adolfo_Aguilar_Zinser_,87626.666667,0.606837,135.535166
Adolfo_Rodriguez_Saa_,140192.000000,0.793419,139.631161
Adrian_McPherson_,126670.000000,0.943426,155.087461
Adrian_Nastase_,113842.000000,0.509774,136.948509
Adrien_Brody_,128933.000000,0.641537,110.846327
Ahmad_Masood_,0.000000,0.723868,126.424265
Ahmed_Chalabi_,150029.500000,0.630905,111.111414
Ahmet_Necdet_Sezer_,93329.000000,0.746728,129.491961
Ai_Sugiyama_,134340.000000,0.944601,136.177912
Aicha_El_Ouafi_,162825.000000,0.833626,151.237719
Aitor_Gonzalez_,0.000000,0.944287,170.292210
Akbar_Hashemi_Rafsanjani_,122579.500000,0.563383,103.622856
Akhmed_Zakayev_,105036.666667,0.480466,128.863102
Al_Davis_,146598.000000,0.780115,140.237228
Al_Gore_,154958.000000,0.693254,83.011183
Al_Pacino_,109128.600000,0.431169,136.662344
Al_Sharpton_,115909.666667,0.593388,144.205154
Alan_Ball_,105017.000000,0.771587,123.361364
Alan_Greenspan_,172487.000000,0.667748,139.928837
Alan_Mulally_,142018.000000,0.577471,128.889233
Alastair_Campbell_,90193.000000,0.702895,103.866716
Albert_Costa_,95198.000000,0.708628,159.911491
Alberto_Fujimori_,126834.500000,0.640665,127.443850
Alberto_Ruiz_Gallardon_,74457.000000,0.595632,106.333929
Albrecht_Mentz_,85429.000000,0.831254,117.708723
Aldo_Paredes_,149205.000000,0.680840,113.560953
Alec_Baldwin_,108459.666667,0.593355,136.298409
Alejandro_Atchugarry_,87234.000000,0.579833,120.358044
Alejandro_Avila_,136165.000000,0.792858,160.755318
Alejandro_Toledo_,95725.750000,0.463040,130.850746
Aleksander_Kwasniewski_,112421.500000,0.515197,117.053698
Alex_Barros_,118027.000000,0.581571,109.327230
Alex_Penelas_,121920.333333,0.682904,106.863445
Alex_Sink_,113131.000000,0.833955,118.610519
Alexander_Downer_,101108.000000,0.457867,98.393778
Alexander_Losyukov_,138064.000000,0.462685,118.367266
Alexander_Rumyantsev_,102667.000000,0.887569,112.086224
Alexandra_Stevenson_,109506.500000,0.752757,160.336634
Alexandra_Vodjanikova_,136995.666667,0.615426,154.621431
Ali_Abbas_,145393.000000,0.853538,109.491684
Ali_Khamenei_,107143.000000,0.995103,122.195362
Ali_Naimi_,90546.000000,0.610727,112.347261
Alice_Fisher_,85635.000000,0.678983,141.154016
