Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,165812.000000,0.757367,117.273834
Aaron_Sorkin_,129405.750000,0.639160,134.495535
Abdel_Nasser_Assidi_,138190.000000,0.864238,158.800848
Abdoulaye_Wade_,120931.000000,0.877889,177.809593
Abdullah_,131644.000000,0.865878,139.137396
Abdullah_Gul_,106431.500000,0.928214,106.013109
Abdullah_al-Attiyah_,160446.000000,0.831025,163.374002
Abdullatif_Sener_,152783.500000,1.023919,124.875595
Abel_Pacheco_,148566.500000,0.819383,135.922386
Abid_Hamid_Mahmud_Al-Tikriti_,112250.000000,0.949483,177.238432
Adam_Sandler_,152435.000000,0.780990,115.313950
Adam_Scott_,83382.000000,0.905545,160.234741
Adel_Al-Jubeir_,117228.250000,0.885531,148.603796
Adolfo_Aguilar_Zinser_,132788.400000,0.731067,135.513168
Adolfo_Rodriguez_Saa_,120053.000000,1.049072,139.607018
Adrian_McPherson_,0.000000,0.888275,155.073151
Adrian_Nastase_,136119.800000,0.979145,136.945496
Adrien_Brody_,143577.000000,0.929547,110.814512
Ahmad_Masood_,122252.000000,0.905893,149.198187
Ahmed_Chalabi_,108596.000000,0.997845,111.085709
Ahmet_Necdet_Sezer_,112284.000000,0.681389,129.479868
Ai_Sugiyama_,153053.000000,0.820505,135.275291
Aicha_El_Ouafi_,132251.400000,0.724202,130.811914
Aitor_Gonzalez_,137458.500000,0.896888,174.411982
Akbar_Hashemi_Rafsanjani_,120522.333333,1.068752,103.609913
Akhmed_Zakayev_,118133.250000,0.949537,128.845205
Al_Davis_,113586.000000,0.951738,149.331488
Al_Gore_,158633.500000,0.831135,139.247225
Al_Pacino_,84765.666667,0.721177,136.660059
Al_Sharpton_,127585.000000,0.865739,144.187769
Alan_Ball_,127049.500000,0.704721,123.605484
Alan_Greenspan_,129402.000000,1.025664,139.922079
Alan_Mulally_,88801.000000,0.791219,128.867266
Alastair_Campbell_,157199.000000,0.647441,129.296286
Albert_Costa_,139249.666667,0.826546,168.735594
Alberto_Fujimori_,114329.666667,0.691105,127.421480
Alberto_Ruiz_Gallardon_,140572.666667,0.920701,106.286592
Albrecht_Mentz_,149964.000000,0.938722,128.807936
Aldo_Paredes_,125393.000000,0.865708,113.545944
Alec_Baldwin_,119593.000000,0.951897,136.712431
Alejandro_Atchugarry_,127517.000000,1.104157,120.508875
Alejandro_Avila_,133769.000000,0.583170,160.746908
Alejandro_Toledo_,116080.333333,0.800614,130.813519
Aleksander_Kwasniewski_,132196.750000,0.773857,138.488890
Alex_Barros_,119901.500000,0.878607,109.282299
Alex_Penelas_,112798.333333,0.694540,106.842937
Alex_Sink_,155524.000000,0.678152,118.582165
Alexander_Downer_,129799.500000,0.909715,105.959641
Alexander_Losyukov_,147600.500000,0.810111,112.939905
Alexander_Rumyantsev_,101793.000000,0.952774,112.059288
Alexandra_Stevenson_,96771.000000,0.711864,103.027195
Alexandra_Vodjanikova_,131596.666667,1.054480,154.614016
Ali_Abbas_,139542.750000,0.918370,109.474669
Ali_Khamenei_,72267.000000,0.769622,138.245951
Ali_Naimi_,93289.250000,0.665881,112.321556
