Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,99408.000000,0.528191,117.278709
Aaron_Sorkin_,144617.000000,0.907811,134.497936
Abdel_Nasser_Assidi_,0.000000,0.803230,173.088381
Abdoulaye_Wade_,122545.000000,1.018074,196.949665
Abdullah_,117246.000000,1.247715,139.139872
Abdullah_Gul_,166545.000000,0.967140,142.056427
Abdullah_al-Attiyah_,127019.000000,0.525680,163.379309
Abdullatif_Sener_,115832.333333,0.922991,131.024576
Abel_Pacheco_,117165.000000,0.441058,135.923410
Abid_Hamid_Mahmud_Al-Tikriti_,111833.000000,0.863530,177.239161
Adam_Sandler_,114887.250000,0.528390,115.314619
Adam_Scott_,109658.000000,0.565166,160.235374
Adel_Al-Jubeir_,135843.000000,0.805172,148.604666
Adolfo_Aguilar_Zinser_,152554.000000,0.867868,135.519312
Adolfo_Rodriguez_Saa_,0.000000,1.196544,90.620474
Adrian_McPherson_,125755.500000,0.347276,196.331171
Adrian_Nastase_,126648.000000,1.523284,141.565159
Adrien_Brody_,114314.500000,1.078465,110.821564
Ahmad_Masood_,134300.333333,1.135253,126.410042
Ahmed_Chalabi_,136027.500000,1.445803,111.088989
Ahmet_Necdet_Sezer_,92948.666667,0.307825,129.482325
Ai_Sugiyama_,149095.000000,1.213433,136.161455
Aicha_El_Ouafi_,81590.000000,0.270844,151.224060
Aitor_Gonzalez_,109925.000000,1.126265,174.413342
Akbar_Hashemi_Rafsanjani_,130086.000000,0.826091,103.611986
Akhmed_Zakayev_,128023.000000,0.797725,128.848372
Al_Davis_,92809.000000,0.795135,140.219408
Al_Gore_,92936.666667,0.377466,121.409416
Al_Pacino_,109458.500000,0.404191,121.663469
Al_Sharpton_,153690.000000,1.255721,144.192850
Alan_Ball_,80742.500000,0.671927,123.336420
Alan_Greenspan_,145164.000000,1.383376,139.924124
Alan_Mulally_,148720.500000,0.713879,128.872063
Alastair_Campbell_,111287.500000,0.691647,129.304588
Albert_Costa_,63663.000000,0.478448,168.738298
Alberto_Fujimori_,115427.000000,0.688487,127.427940
Alberto_Ruiz_Gallardon_,159230.000000,1.206056,106.293489
Albrecht_Mentz_,86479.000000,0.805123,117.690378
Aldo_Paredes_,98246.500000,1.298972,148.933638
Alec_Baldwin_,156877.250000,1.025778,136.265894
Alejandro_Atchugarry_,133489.000000,1.197621,120.511000
Alejandro_Avila_,91297.000000,0.433022,160.749018
Alejandro_Toledo_,129832.000000,0.806813,130.819283
Aleksander_Kwasniewski_,133119.000000,0.322058,138.490889
Alex_Barros_,139116.000000,1.207193,109.289286
Alex_Penelas_,151190.000000,0.710686,93.904522
Alex_Sink_,91230.000000,0.840570,118.589441
Alexander_Downer_,115263.000000,0.615137,105.964891
Alexander_Losyukov_,40010.000000,1.201917,112.943848
Alexander_Rumyantsev_,126036.500000,0.747626,112.066324
Alexandra_Stevenson_,103231.500000,0.612748,160.326050
Alexandra_Vodjanikova_,122543.333333,1.202444,154.615875
Ali_Abbas_,120782.000000,0.563724,109.479828
Ali_Khamenei_,116878.000000,0.842530,138.256058
Ali_Naimi_,107622.000000,0.348910,112.325645
Alice_Fisher_,157796.000000,1.250062,139.595781
