Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,88852.000000,0.645148,117.278465
Aaron_Sorkin_,106104.333333,0.700774,134.498161
Abdel_Nasser_Assidi_,0.000000,0.887227,173.088511
Abdoulaye_Wade_,108632.666667,0.774118,177.813011
Abdullah_,113710.000000,0.686568,139.139246
Abdullah_Gul_,135362.000000,0.713612,106.019594
Abdullah_al-Attiyah_,130775.000000,0.806409,163.378174
Abdullatif_Sener_,127197.000000,0.883942,131.026510
Abel_Pacheco_,131855.000000,0.846917,135.923906
Abid_Hamid_Mahmud_Al-Tikriti_,116798.000000,0.801536,177.239067
Adam_Sandler_,161367.000000,0.812094,115.314611
Adam_Scott_,106842.500000,0.780728,145.649475
Adel_Al-Jubeir_,89786.000000,0.706317,148.604534
Adolfo_Aguilar_Zinser_,118304.666667,0.691964,135.519131
Adolfo_Rodriguez_Saa_,145680.000000,0.780105,90.621895
Adrian_McPherson_,99762.000000,0.878848,155.076731
Adrian_Nastase_,106898.000000,0.621036,136.946289
Adrien_Brody_,87197.000000,0.660664,124.411413
Ahmad_Masood_,59896.000000,0.681045,149.199791
Ahmed_Chalabi_,122210.000000,0.767736,111.091398
Ahmet_Necdet_Sezer_,97986.000000,0.628232,135.098055
Ai_Sugiyama_,92995.000000,0.787543,135.276995
Aicha_El_Ouafi_,110061.000000,0.898806,151.224916
Aitor_Gonzalez_,122464.000000,0.747248,174.413509
Akbar_Hashemi_Rafsanjani_,108386.333333,0.888471,103.611780
Akhmed_Zakayev_,76023.000000,0.624929,128.849436
Al_Davis_,0.000000,0.875644,140.221283
Al_Gore_,122568.000000,0.916300,139.248873
Al_Pacino_,116923.500000,0.772298,136.660461
Al_Sharpton_,91667.000000,0.807184,164.895887
Alan_Ball_,127081.000000,0.840702,123.338631
Alan_Greenspan_,154393.000000,0.792833,139.923708
Alan_Mulally_,98291.333333,0.725320,128.872908
Alastair_Campbell_,83515.000000,0.751124,129.304426
Albert_Costa_,143343.000000,0.771548,168.739077
Alberto_Fujimori_,134516.666667,0.837971,127.426897
Alberto_Ruiz_Gallardon_,128666.000000,0.870897,129.842081
Albrecht_Mentz_,113937.666667,0.815804,128.808737
Aldo_Paredes_,139966.500000,0.828181,113.549957
Alec_Baldwin_,126036.000000,0.843587,136.269798
Alejandro_Atchugarry_,159272.000000,0.850041,120.511166
Alejandro_Avila_,105645.000000,0.755814,160.749132
Alejandro_Toledo_,125143.666667,0.698846,130.822149
Aleksander_Kwasniewski_,121819.333333,0.660326,117.051661
Alex_Barros_,102585.000000,0.880295,146.774424
Alex_Penelas_,133026.500000,0.804829,106.849001
Alex_Sink_,169696.000000,0.750722,118.589460
Alexander_Downer_,98465.800000,0.622581,123.855133
Alexander_Losyukov_,75577.000000,0.661224,112.945648
Alexander_Rumyantsev_,131514.000000,0.966940,112.066532
Alexandra_Stevenson_,122218.000000,0.649241,160.325281
Alexandra_Vodjanikova_,108965.800000,0.685273,155.268566
Ali_Abbas_,148349.500000,0.624175,91.196526
Ali_Khamenei_,78699.000000,0.734516,138.254013
Ali_Naimi_,99563.000000,0.827462,112.328434
Alice_Fisher_,130694.000000,0.667562,141.142092
