Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,132907.000000,0.761974,117.292368
Aaron_Sorkin_,146777.000000,0.664318,134.506012
Abdel_Nasser_Assidi_,143301.500000,0.704426,158.808372
Abdoulaye_Wade_,132428.500000,0.769758,196.951069
Abdullah_,162926.000000,0.626291,139.144968
Abdullah_Gul_,108977.000000,0.569153,106.039507
Abdullah_al-Attiyah_,0.000000,1.086814,145.212046
Abdullatif_Sener_,136927.333333,0.788462,131.042633
Abel_Pacheco_,110574.000000,0.907846,137.040794
Abid_Hamid_Mahmud_Al-Tikriti_,164857.000000,0.800389,177.241156
Adam_Sandler_,133242.500000,0.936865,102.133575
Adam_Scott_,144021.666667,0.780864,145.655865
Adel_Al-Jubeir_,170411.000000,1.043801,168.611816
Adolfo_Aguilar_Zinser_,0.000000,0.802558,150.114927
Adolfo_Rodriguez_Saa_,173890.000000,0.867915,139.630444
Adrian_McPherson_,115129.500000,1.016984,196.335697
Adrian_Nastase_,135747.000000,0.599838,136.948509
Adrien_Brody_,144548.000000,0.686190,124.422064
Ahmad_Masood_,143552.000000,0.760492,126.425798
Ahmed_Chalabi_,166559.000000,0.748965,115.832932
Ahmet_Necdet_Sezer_,153855.666667,0.914987,129.491402
Ai_Sugiyama_,142217.500000,0.643084,130.575422
Aicha_El_Ouafi_,134967.333333,1.042690,151.237579
Aitor_Gonzalez_,126042.000000,0.698462,174.417995
Akbar_Hashemi_Rafsanjani_,110315.000000,0.842333,103.618221
Akhmed_Zakayev_,138088.000000,0.552124,125.165680
Al_Davis_,117107.500000,0.611788,149.352175
Al_Gore_,147312.000000,1.122791,139.253338
Al_Pacino_,125175.000000,0.901331,136.661871
Al_Sharpton_,139018.000000,0.686660,144.206753
Alan_Ball_,100222.000000,0.823138,123.628931
Alan_Greenspan_,172640.000000,0.806823,147.625597
Alan_Mulally_,134165.000000,0.734962,128.889912
Alastair_Campbell_,121902.000000,0.686599,110.608732
Albert_Costa_,112480.666667,0.758877,159.911745
Alberto_Fujimori_,132045.500000,0.775768,127.443695
Alberto_Ruiz_Gallardon_,141452.000000,0.750665,106.330790
Albrecht_Mentz_,141982.000000,0.960719,128.811350
Aldo_Paredes_,77067.000000,0.651676,113.561686
Alec_Baldwin_,129197.000000,0.931979,103.872885
Alejandro_Atchugarry_,0.000000,0.853436,120.360077
Alejandro_Avila_,120311.000000,0.599301,148.383970
Alejandro_Toledo_,152116.000000,0.816791,130.849058
Aleksander_Kwasniewski_,131764.000000,0.883795,138.499506
Alex_Barros_,149032.500000,0.596067,109.330532
Alex_Penelas_,143985.000000,0.816054,106.865925
Alex_Sink_,124612.333333,0.605162,118.611134
Alexander_Downer_,106171.000000,0.898804,105.997736
Alexander_Losyukov_,143896.000000,0.716130,140.577690
Alexander_Rumyantsev_,141983.000000,0.985838,112.088299
Alexandra_Stevenson_,121393.666667,0.701553,160.338902
Alexandra_Vodjanikova_,176686.000000,0.713744,154.620680
Ali_Abbas_,135689.000000,1.013662,109.492754
Ali_Khamenei_,128719.000000,0.817126,131.941172
Ali_Naimi_,113749.000000,0.941978,112.349150
Alice_Fisher_,105001.333333,0.658471,141.155306
