Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,105418.333333,0.607372,131.945570
Aaron_Sorkin_,121020.000000,0.838263,134.507580
Abdel_Nasser_Assidi_,0.000000,0.635992,173.094299
Abdoulaye_Wade_,142041.000000,0.855393,177.824167
Abdullah_,155129.000000,0.586332,139.145899
Abdullah_Gul_,137685.666667,0.831235,106.042307
Abdullah_al-Attiyah_,131974.000000,0.821369,163.390736
Abdullatif_Sener_,139315.500000,0.862700,131.047941
Abel_Pacheco_,0.000000,0.843246,138.141840
Abid_Hamid_Mahmud_Al-Tikriti_,0.000000,0.533158,156.627520
Adam_Sandler_,116402.000000,0.616554,115.316942
Adam_Scott_,128745.000000,0.800209,160.237904
Adel_Al-Jubeir_,149461.750000,0.773895,135.190077
Adolfo_Aguilar_Zinser_,119531.000000,0.661010,135.539557
Adolfo_Rodriguez_Saa_,0.000000,0.746088,90.637009
Adrian_McPherson_,110514.500000,0.987993,155.090134
Adrian_Nastase_,80230.000000,0.511417,136.949059
Adrien_Brody_,149964.500000,0.561206,124.425442
Ahmad_Masood_,150592.000000,0.696341,149.205029
Ahmed_Chalabi_,124607.000000,0.720623,111.115976
Ahmet_Necdet_Sezer_,0.000000,0.683826,135.114691
Ai_Sugiyama_,107152.500000,0.625154,135.282782
Aicha_El_Ouafi_,84544.500000,0.597014,122.085089
Aitor_Gonzalez_,0.000000,0.855554,170.293839
Akbar_Hashemi_Rafsanjani_,124910.500000,0.753817,118.607197
Akhmed_Zakayev_,104133.333333,0.511354,115.164391
Al_Davis_,132973.000000,0.734465,149.352476
Al_Gore_,141597.000000,0.816784,139.253756
Al_Pacino_,116004.000000,0.529267,136.662924
Al_Sharpton_,140962.000000,0.956262,168.755014
Alan_Ball_,161085.000000,0.656074,123.632038
Alan_Greenspan_,146537.000000,0.745502,147.626005
Alan_Mulally_,120689.000000,0.759788,110.278910
Alastair_Campbell_,121277.000000,0.750504,103.872564
Albert_Costa_,155990.333333,0.866737,168.751791
Alberto_Fujimori_,0.000000,0.738002,136.585531
Alberto_Ruiz_Gallardon_,0.000000,0.670222,129.843390
Albrecht_Mentz_,0.000000,0.943605,117.713345
Aldo_Paredes_,0.000000,0.860381,148.944208
Alec_Baldwin_,138118.666667,0.669233,116.795498
Alejandro_Atchugarry_,141785.000000,0.596424,120.519735
Alejandro_Avila_,101465.500000,0.591940,148.385813
Alejandro_Toledo_,145573.000000,0.571260,156.076366
Aleksander_Kwasniewski_,129147.000000,0.529389,117.054241
Alex_Barros_,98745.000000,0.586060,109.336130
Alex_Penelas_,91900.500000,0.618090,93.934685
Alex_Sink_,0.000000,0.757412,138.303808
Alexander_Downer_,70593.000000,0.528496,98.395390
Alexander_Losyukov_,117421.000000,0.738709,112.964914
Alexander_Rumyantsev_,91983.000000,0.793869,112.091324
Alexandra_Stevenson_,135198.000000,0.687162,160.339861
Alexandra_Vodjanikova_,97610.000000,0.510143,154.622885
Ali_Abbas_,116735.000000,0.656014,91.207708
Ali_Khamenei_,149363.000000,0.941875,138.279741
Ali_Naimi_,114877.000000,0.807719,112.352234
Alice_Fisher_,117767.000000,0.586349,141.157206
