Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,151251.500000,0.799507,117.267395
Aaron_Sorkin_,131808.500000,0.943832,134.491570
Abdel_Nasser_Assidi_,149738.000000,1.054070,173.084818
Abdoulaye_Wade_,119565.000000,1.114786,186.103630
Abdullah_,117291.000000,0.591649,139.135307
Abdullah_Gul_,151509.000000,0.643086,106.003746
Abdullah_al-Attiyah_,139176.000000,0.986549,145.204887
Abdullatif_Sener_,143650.000000,0.667058,124.871212
Abel_Pacheco_,130256.500000,1.072762,135.919868
Abid_Hamid_Mahmud_Al-Tikriti_,124606.000000,0.997630,177.237450
Adam_Sandler_,111874.000000,1.041297,115.312984
Adam_Scott_,146757.000000,1.077217,160.233902
Adel_Al-Jubeir_,108749.000000,0.762061,135.180058
Adolfo_Aguilar_Zinser_,115331.000000,0.758692,135.504271
Adolfo_Rodriguez_Saa_,147598.000000,0.869937,139.595507
Adrian_McPherson_,119353.000000,0.693263,155.067080
Adrian_Nastase_,73884.333333,0.611256,136.944429
Adrien_Brody_,136857.000000,0.863238,110.802292
Ahmad_Masood_,119943.000000,0.507910,149.195646
Ahmed_Chalabi_,127172.000000,0.513484,111.076101
Ahmet_Necdet_Sezer_,167775.000000,0.652919,135.086906
Ai_Sugiyama_,149479.000000,1.113684,135.273094
Aicha_El_Ouafi_,0.000000,0.696601,122.049997
Aitor_Gonzalez_,128769.000000,0.731467,170.279640
Akbar_Hashemi_Rafsanjani_,108025.000000,0.836003,103.607147
Akhmed_Zakayev_,121000.666667,0.591597,125.146994
Al_Davis_,108347.000000,0.718178,149.325327
Al_Gore_,123093.500000,0.927596,139.245609
Al_Pacino_,117712.000000,0.939444,136.659655
Al_Sharpton_,130414.000000,0.697101,144.181206
Alan_Ball_,132893.000000,0.885562,123.320114
Alan_Greenspan_,140881.500000,0.787148,139.919876
Alan_Mulally_,109130.000000,0.567362,128.858124
Alastair_Campbell_,117103.000000,0.578053,103.823954
Albert_Costa_,67524.000000,0.978570,168.730200
Alberto_Fujimori_,117195.500000,0.922115,127.414570
Alberto_Ruiz_Gallardon_,123182.000000,0.691542,106.267303
Albrecht_Mentz_,109170.500000,0.729089,117.674746
Aldo_Paredes_,91765.000000,0.621737,113.540493
Alec_Baldwin_,128175.500000,0.675786,116.776503
Alejandro_Atchugarry_,132383.000000,0.732835,120.327171
Alejandro_Avila_,151507.000000,0.877429,144.145258
Alejandro_Toledo_,141595.000000,0.636055,145.850817
Aleksander_Kwasniewski_,150297.500000,0.698243,117.050367
Alex_Barros_,153760.000000,0.704690,109.259102
Alex_Penelas_,124085.000000,0.755495,93.884615
Alex_Sink_,0.000000,1.108859,138.281746
Alexander_Downer_,95896.000000,1.033769,105.943336
Alexander_Losyukov_,77803.250000,0.612107,112.929842
Alexander_Rumyantsev_,128043.000000,1.031273,112.048647
Alexandra_Stevenson_,101994.000000,0.876565,103.012516
Alexandra_Vodjanikova_,113230.000000,0.788144,155.259050
Ali_Abbas_,146993.000000,0.772939,91.188572
Ali_Khamenei_,132568.000000,0.727972,131.917118
Ali_Naimi_,125981.000000,0.910018,112.308474
Alice_Fisher_,0.000000,0.672601,139.574329
