Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,90715.666667,0.813916,117.285492
Aaron_Sorkin_,151309.000000,0.894638,134.502142
Abdel_Nasser_Assidi_,106424.000000,0.653055,158.805592
Abdoulaye_Wade_,119454.000000,0.912770,177.818066
Abdullah_,95250.000000,0.904799,139.142036
Abdullah_Gul_,139394.200000,1.185928,106.029633
Abdullah_al-Attiyah_,94086.000000,0.475943,163.383635
Abdullatif_Sener_,136883.000000,1.034382,131.035282
Abel_Pacheco_,120421.333333,0.369468,135.926672
Abid_Hamid_Mahmud_Al-Tikriti_,147173.000000,0.891118,177.240101
Adam_Sandler_,85317.200000,0.273823,115.315662
Adam_Scott_,142946.500000,0.528863,160.236328
Adel_Al-Jubeir_,140968.000000,0.809168,148.605469
Adolfo_Aguilar_Zinser_,127502.571429,0.610402,135.528164
Adolfo_Rodriguez_Saa_,143258.000000,0.976303,139.622463
Adrian_McPherson_,128049.000000,0.655522,196.333586
Adrian_Nastase_,126700.500000,0.776935,136.947388
Adrien_Brody_,156617.500000,0.749649,110.835064
Ahmad_Masood_,135981.000000,0.873096,126.417980
Ahmed_Chalabi_,107195.000000,1.133894,111.100914
Ahmet_Necdet_Sezer_,106618.500000,0.320034,129.487284
Ai_Sugiyama_,115287.000000,0.507885,135.279411
Aicha_El_Ouafi_,125215.000000,0.560275,151.231569
Aitor_Gonzalez_,0.000000,1.057384,170.289190
Akbar_Hashemi_Rafsanjani_,119134.666667,0.749947,103.615480
Akhmed_Zakayev_,92601.000000,0.723804,125.160656
Al_Davis_,93054.500000,0.994783,149.343973
Al_Gore_,133273.333333,0.695352,139.250959
Al_Pacino_,56551.000000,0.283597,136.661217
Al_Sharpton_,67304.000000,0.808845,144.199583
Alan_Ball_,120539.000000,1.013165,123.349762
Alan_Greenspan_,116722.500000,0.966737,139.926332
Alan_Mulally_,117228.000000,0.621082,128.881767
Alastair_Campbell_,137459.000000,1.130242,129.317238
Albert_Costa_,116835.000000,0.548712,168.744360
Alberto_Fujimori_,76056.000000,0.581692,127.435371
Alberto_Ruiz_Gallardon_,138068.000000,0.975415,106.315760
Albrecht_Mentz_,70839.000000,0.847323,117.700296
Aldo_Paredes_,136835.000000,1.081349,113.555822
Alec_Baldwin_,127405.750000,0.885741,136.282854
Alejandro_Atchugarry_,117448.250000,0.866471,120.514542
Alejandro_Avila_,179029.000000,0.775087,160.752308
Alejandro_Toledo_,120333.000000,0.536351,130.836805
Aleksander_Kwasniewski_,154926.250000,0.586920,138.495707
Alex_Barros_,102990.000000,0.880338,109.313215
Alex_Penelas_,123867.800000,0.531097,93.918550
Alex_Sink_,138649.500000,0.858185,118.600456
Alexander_Downer_,115143.000000,0.737218,98.390640
Alexander_Losyukov_,108710.000000,1.039268,112.954412
Alexander_Rumyantsev_,97702.000000,0.797390,112.077444
Alexandra_Stevenson_,131444.500000,0.635480,160.332096
Alexandra_Vodjanikova_,134312.750000,0.761483,154.618284
Ali_Abbas_,170831.500000,0.531992,109.485920
Ali_Khamenei_,154661.000000,0.944999,138.265358
Ali_Naimi_,136042.750000,0.481372,112.339216
