Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,93627.800000,0.542136,117.287344
Aaron_Sorkin_,122701.333333,0.740073,134.503090
Abdel_Nasser_Assidi_,139617.000000,0.702525,173.091751
Abdoulaye_Wade_,100220.000000,0.667930,177.818226
Abdullah_,133710.333333,0.475394,139.142902
Abdullah_Gul_,106550.000000,0.626154,106.030937
Abdullah_al-Attiyah_,148596.000000,0.782280,163.384308
Abdullatif_Sener_,137107.000000,0.637549,131.038364
Abel_Pacheco_,131479.333333,0.890653,135.929535
Abid_Hamid_Mahmud_Al-Tikriti_,138898.333333,0.936005,177.240276
Adam_Sandler_,106727.400000,0.497804,154.733492
Adam_Scott_,112921.500000,0.876787,160.236919
Adel_Al-Jubeir_,81938.571429,0.496585,148.605524
Adolfo_Aguilar_Zinser_,123814.200000,0.600229,135.529053
Adolfo_Rodriguez_Saa_,93364.000000,0.956210,90.630793
Adrian_McPherson_,101284.000000,0.702313,155.083736
Adrian_Nastase_,56767.250000,0.400942,136.947849
Adrien_Brody_,121900.000000,0.650020,124.419455
Ahmad_Masood_,135730.000000,0.655838,149.202381
Ahmed_Chalabi_,156560.250000,0.613110,111.106142
Ahmet_Necdet_Sezer_,81086.833333,0.478401,135.107109
Ai_Sugiyama_,118636.000000,0.930347,135.280081
Aicha_El_Ouafi_,92153.000000,0.607722,151.233488
Aitor_Gonzalez_,136483.500000,0.963700,174.416271
Akbar_Hashemi_Rafsanjani_,145120.000000,0.697757,103.622316
Akhmed_Zakayev_,84004.142857,0.560248,128.858889
Al_Davis_,110018.666667,0.610100,149.343786
Al_Gore_,100108.333333,0.791956,139.251385
Al_Pacino_,93794.400000,0.550686,136.662252
Al_Sharpton_,143822.000000,0.685800,144.200544
Alan_Ball_,138228.200000,0.721434,123.354919
Alan_Greenspan_,128722.000000,0.855589,139.927673
Alan_Mulally_,61884.500000,0.413312,128.883404
Alastair_Campbell_,151143.000000,0.666466,129.320074
Albert_Costa_,114720.000000,0.790932,168.745930
Alberto_Fujimori_,118496.400000,0.636928,127.438789
Alberto_Ruiz_Gallardon_,144332.500000,0.794116,106.322582
Albrecht_Mentz_,155416.333333,0.815092,128.810452
Aldo_Paredes_,118609.500000,0.754528,148.939070
Alec_Baldwin_,146359.000000,0.608154,136.291500
Alejandro_Atchugarry_,81975.333333,0.525257,120.351881
Alejandro_Avila_,123570.000000,0.551665,160.753344
Alejandro_Toledo_,70776.000000,0.496111,130.841724
Aleksander_Kwasniewski_,108637.500000,0.626796,138.496614
Alex_Barros_,166988.000000,0.755353,109.313419
Alex_Penelas_,104456.000000,0.659146,106.857817
Alex_Sink_,63102.000000,0.548555,118.603764
Alexander_Downer_,130023.750000,0.654255,98.391876
Alexander_Losyukov_,108885.000000,0.590106,112.954826
Alexander_Rumyantsev_,64953.000000,0.785332,112.079105
Alexandra_Stevenson_,142236.200000,0.543534,160.331867
Alexandra_Vodjanikova_,117176.000000,0.615023,154.620037
Ali_Abbas_,124085.000000,0.892123,109.487551
Ali_Khamenei_,122328.000000,0.785641,138.266497
Ali_Naimi_,85805.500000,0.656557,112.339710
