Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,117521.666667,0.853541,131.930714
Aaron_Sorkin_,147181.000000,0.896951,134.498812
Abdel_Nasser_Assidi_,143416.000000,0.570319,158.803192
Abdoulaye_Wade_,106350.000000,0.854739,195.730431
Abdullah_,142996.000000,0.611564,139.139729
Abdullah_Gul_,144169.000000,0.902781,124.047518
Abdullah_al-Attiyah_,128110.000000,0.976862,145.208729
Abdullatif_Sener_,0.000000,0.528996,124.879576
Abel_Pacheco_,146230.000000,0.996196,135.924749
Abid_Hamid_Mahmud_Al-Tikriti_,129856.000000,0.606970,156.624340
Adam_Sandler_,120524.000000,0.721930,115.314743
Adam_Scott_,0.000000,0.995452,145.650204
Adel_Al-Jubeir_,0.000000,0.642757,135.184666
Adolfo_Aguilar_Zinser_,143270.333333,0.834271,135.520292
Adolfo_Rodriguez_Saa_,113101.500000,0.575691,139.614822
Adrian_McPherson_,128041.000000,1.137599,196.331715
Adrian_Nastase_,159379.000000,0.493578,136.946522
Adrien_Brody_,107623.500000,0.594164,110.824844
Ahmad_Masood_,0.000000,0.595636,126.411268
Ahmed_Chalabi_,157681.000000,0.714081,111.093826
Ahmet_Necdet_Sezer_,106181.333333,0.651696,135.099184
Ai_Sugiyama_,106571.000000,0.918254,136.164600
Aicha_El_Ouafi_,133275.000000,0.671047,122.065413
Aitor_Gonzalez_,0.000000,0.892139,170.286375
Akbar_Hashemi_Rafsanjani_,155049.000000,0.575340,103.612953
Akhmed_Zakayev_,124329.000000,0.602694,128.850805
Al_Davis_,119432.000000,0.757824,149.337194
Al_Gore_,140069.000000,0.702161,90.807642
Al_Pacino_,119861.000000,0.718248,136.660648
Al_Sharpton_,135446.500000,0.602571,144.193544
Alan_Ball_,97044.000000,0.770482,123.341082
Alan_Greenspan_,127124.000000,0.614934,139.924149
Alan_Mulally_,122245.000000,0.927424,110.257580
Alastair_Campbell_,119079.500000,0.628283,103.846209
Albert_Costa_,149625.000000,0.857886,159.907557
Alberto_Fujimori_,112210.000000,0.815979,127.428535
Alberto_Ruiz_Gallardon_,107930.000000,0.521131,106.301424
Albrecht_Mentz_,119062.000000,0.851793,128.808990
Aldo_Paredes_,0.000000,0.879500,148.934608
Alec_Baldwin_,96717.000000,0.472231,136.273455
Alejandro_Atchugarry_,128261.000000,0.844085,120.342834
Alejandro_Avila_,57522.000000,0.800139,144.153847
Alejandro_Toledo_,104852.333333,0.626924,130.825266
Aleksander_Kwasniewski_,123788.000000,0.895169,138.492292
Alex_Barros_,100886.333333,0.458505,109.296799
Alex_Penelas_,114436.200000,0.676429,93.907953
Alex_Sink_,122191.000000,0.896215,149.198538
Alexander_Downer_,121754.000000,0.644849,105.973370
Alexander_Losyukov_,139747.000000,0.697206,122.959366
Alexander_Rumyantsev_,0.000000,0.578312,105.972424
Alexandra_Stevenson_,150721.000000,0.975255,103.037510
Alexandra_Vodjanikova_,129811.000000,0.439935,154.616215
Ali_Abbas_,111543.000000,1.074813,109.480330
Ali_Khamenei_,138507.000000,0.964055,131.930792
Ali_Naimi_,133695.500000,0.967481,112.330082
Alice_Fisher_,148549.000000,0.625163,139.599125
