Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,127775.000000,0.908430,131.929054
Aaron_Sorkin_,126558.333333,0.922835,134.497625
Abdel_Nasser_Assidi_,129408.000000,0.783411,173.088335
Abdoulaye_Wade_,100090.000000,0.750282,195.729467
Abdullah_,126531.000000,0.839184,139.138872
Abdullah_Gul_,117751.000000,1.049903,106.018103
Abdullah_al-Attiyah_,138948.000000,1.052987,139.398029
Abdullatif_Sener_,129516.000000,0.890553,131.026501
Abel_Pacheco_,114007.500000,0.767460,135.924284
Abid_Hamid_Mahmud_Al-Tikriti_,104966.333333,0.737490,177.238823
Adam_Sandler_,109701.000000,0.597207,115.314537
Adam_Scott_,162105.000000,0.654384,160.235306
Adel_Al-Jubeir_,156936.000000,0.772672,148.604307
Adolfo_Aguilar_Zinser_,148428.000000,0.874095,135.517361
Adolfo_Rodriguez_Saa_,114387.500000,0.672829,139.612669
Adrian_McPherson_,145767.000000,1.016273,196.331039
Adrian_Nastase_,88260.000000,0.549173,136.946150
Adrien_Brody_,147470.000000,0.536668,110.821632
Ahmad_Masood_,138030.000000,0.904084,149.199497
Ahmed_Chalabi_,135968.000000,0.960171,111.092379
Ahmet_Necdet_Sezer_,101823.000000,0.743500,129.482523
Ai_Sugiyama_,109568.250000,0.757417,135.276495
Aicha_El_Ouafi_,130860.000000,0.845376,151.224552
Aitor_Gonzalez_,142083.500000,0.915113,174.413195
Akbar_Hashemi_Rafsanjani_,140172.000000,0.536088,103.612118
Akhmed_Zakayev_,128001.000000,0.570529,128.849022
Al_Davis_,0.000000,1.088547,140.220572
Al_Gore_,110095.600000,0.964841,139.248257
Al_Pacino_,128164.000000,0.665303,136.660442
Al_Sharpton_,145926.000000,0.682547,164.894882
Alan_Ball_,92718.000000,0.853824,123.338562
Alan_Greenspan_,122771.500000,0.777084,127.084311
Alan_Mulally_,121736.000000,0.793406,110.254684
Alastair_Campbell_,134432.500000,1.182583,129.303026
Albert_Costa_,136966.500000,0.830647,168.738670
Alberto_Fujimori_,97070.000000,0.842715,127.425955
Alberto_Ruiz_Gallardon_,0.000000,0.710258,129.842028
Albrecht_Mentz_,133619.666667,0.715815,128.808601
Aldo_Paredes_,121291.000000,0.825338,113.549023
Alec_Baldwin_,97794.000000,0.685193,136.271988
Alejandro_Atchugarry_,162939.000000,0.635407,120.510838
Alejandro_Avila_,119305.000000,0.958344,160.748657
Alejandro_Toledo_,159325.500000,0.639763,130.822067
Aleksander_Kwasniewski_,135065.000000,0.596208,116.647833
Alex_Barros_,122298.000000,0.886506,146.774141
Alex_Penelas_,133320.000000,0.640303,106.846926
Alex_Sink_,134113.000000,0.688341,138.290533
Alexander_Downer_,121569.000000,0.454866,98.387232
Alexander_Losyukov_,153827.000000,0.695776,140.565264
Alexander_Rumyantsev_,94791.000000,0.622242,112.064989
Alexandra_Stevenson_,127320.000000,0.741911,160.323790
Alexandra_Vodjanikova_,112851.000000,0.491022,154.615456
Ali_Abbas_,114836.000000,0.851571,109.478054
Ali_Khamenei_,121194.000000,1.224774,122.165869
Ali_Naimi_,100915.500000,0.843503,112.326954
Alice_Fisher_,145809.000000,0.708018,141.140621
