Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,564,1167
Aaron_Sorkin_,804,1417
Abdel_Nasser_Assidi_,812,1426
Abdoulaye_Wade_,1163,1622
Abdullah_,1223,1638
Abdullah_Gul_,104,295
Abdullah_al-Attiyah_,156,426
Abdullatif_Sener_,989,1550
Abel_Pacheco_,379,896
Abid_Hamid_Mahmud_Al-Tikriti_,679,1303
Adam_Sandler_,516,1108
Adam_Scott_,932,1521
Adel_Al-Jubeir_,115,325
Adolfo_Aguilar_Zinser_,550,1148
Adolfo_Rodriguez_Saa_,1231,1642
Adrian_McPherson_,1120,1608
Adrian_Nastase_,1293,1659
Adrien_Brody_,406,947
Ahmad_Masood_,831,1444
Ahmed_Chalabi_,288,729
Ahmet_Necdet_Sezer_,102,289
Ai_Sugiyama_,592,1203
Aicha_El_Ouafi_,961,1537
Aitor_Gonzalez_,1,1
Akbar_Hashemi_Rafsanjani_,257,660
Akhmed_Zakayev_,910,1506
Al_Davis_,202,538
Al_Gore_,5,13
Al_Pacino_,219,576
Al_Sharpton_,794,1410
Alan_Ball_,375,890
Alan_Greenspan_,991,1551
Alan_Mulally_,2,4
Alastair_Campbell_,404,942
Albert_Costa_,376,892
Alberto_Fujimori_,243,626
Alberto_Ruiz_Gallardon_,791,1407
Albrecht_Mentz_,474,1049
Aldo_Paredes_,472,1045
Alec_Baldwin_,1123,1609
Alejandro_Atchugarry_,3,7
Alejandro_Avila_,606,1220
Alejandro_Toledo_,123,347
Aleksander_Kwasniewski_,213,566
Alex_Barros_,358,858
Alex_Penelas_,188,503
Alex_Sink_,597,1210
Alexander_Downer_,302,756
Alexander_Losyukov_,110,311
Alexander_Rumyantsev_,432,982
Alexandra_Stevenson_,806,1420
Alexandra_Vodjanikova_,917,1510
Ali_Abbas_,4,10
Ali_Khamenei_,170,460
Ali_Naimi_,40,115
Alice_Fisher_,309,768
Alicia_Silverstone_,548,1146
Alimzhan_Tokhtakhounov_,203,541
Alison_Lohman_,5,14
Allen_Iverson_,141,393
Allison_Janney_,124,350
Allyson_Felix_,1435,1675
Alvaro_Noboa_,449,1010
Alvaro_Silva_Calderon_,846,1459
Alvaro_Uribe_,312,772
Amanda_Beard_,331,807
Amanda_Bynes_,65,190
Amanda_Coetzer_,706,1331
Amber_Tamblyn_,206,549
Amelia_Vega_,271,692
Amelie_Mauresmo_,883,1486
Amer_al-Saadi_,180,483
Amram_Mitzna_,179,481
Ana_Guevara_,194,517
Ana_Palacio_,220,579
Anastasia_Myskina_,1023,1565
Anders_Ebbeson_,927,1519
Anders_Fogh_Rasmussen_,1136,1613
Andre_Agassi_,368,877
Andrei_Mikhnevich_,557,1157
Andrew_Bunner_,6,16
Andrew_Cuomo_,414,956
Andrew_Niccol_,135,377
Andrew_Weissmann_,7,19
Andy_Hebb_,393,918
Andy_Roddick_,596,1209
Angela_Bassett_,696,1326
Angela_Lansbury_,495,1079
Angela_Merkel_,54,157
Angelina_Jolie_,464,1030
Angelo_Reyes_,283,719
Anibal_Ibarra_,49,142
Ann_Veneman_,224,585
Anna_Kournikova_,172,465
Anna_Nicole_Smith_,210,559
Anne_Krueger_,458,1025
