Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,113,309
Aaron_Sorkin_,551,1098
Abdel_Nasser_Assidi_,458,977
Abdoulaye_Wade_,427,931
Abdullah_,67,193
Abdullah_Gul_,290,675
Abdullah_al-Attiyah_,613,1177
Abdullatif_Sener_,1,1
Abel_Pacheco_,1138,1598
Abid_Hamid_Mahmud_Al-Tikriti_,126,341
Adam_Sandler_,242,582
Adam_Scott_,689,1280
Adel_Al-Jubeir_,1179,1608
Adolfo_Aguilar_Zinser_,342,780
Adolfo_Rodriguez_Saa_,437,945
Adrian_McPherson_,1561,1678
Adrian_Nastase_,770,1358
Adrien_Brody_,385,858
Ahmad_Masood_,413,911
Ahmed_Chalabi_,181,467
Ahmet_Necdet_Sezer_,940,1491
Ai_Sugiyama_,668,1253
Aicha_El_Ouafi_,1097,1579
Aitor_Gonzalez_,243,584
Akbar_Hashemi_Rafsanjani_,577,1125
Akhmed_Zakayev_,629,1202
Al_Davis_,891,1454
Al_Gore_,655,1232
Al_Pacino_,76,217
Al_Sharpton_,48,140
Alan_Ball_,709,1307
Alan_Greenspan_,307,713
Alan_Mulally_,372,839
Alastair_Campbell_,378,850
Albert_Costa_,428,932
Alberto_Fujimori_,353,804
Alberto_Ruiz_Gallardon_,296,688
Albrecht_Mentz_,406,897
Aldo_Paredes_,396,876
Alec_Baldwin_,500,1035
Alejandro_Atchugarry_,305,708
Alejandro_Avila_,899,1461
Alejandro_Toledo_,72,208
Aleksander_Kwasniewski_,1202,1614
Alex_Barros_,286,664
Alex_Penelas_,249,598
Alex_Sink_,581,1130
Alexander_Downer_,169,443
Alexander_Losyukov_,96,267
Alexander_Rumyantsev_,414,913
Alexandra_Stevenson_,1117,1589
Alexandra_Vodjanikova_,314,728
Ali_Abbas_,239,576
Ali_Khamenei_,1039,1547
Ali_Naimi_,366,826
Alice_Fisher_,133,358
Alicia_Silverstone_,758,1349
Alimzhan_Tokhtakhounov_,556,1102
Alison_Lohman_,473,996
Allen_Iverson_,1230,1622
Allison_Janney_,942,1492
Allyson_Felix_,493,1024
Alvaro_Noboa_,392,868
Alvaro_Silva_Calderon_,540,1084
Alvaro_Uribe_,116,317
Amanda_Beard_,431,934
Amanda_Bynes_,55,161
Amanda_Coetzer_,659,1238
Amber_Tamblyn_,348,793
Amelia_Vega_,409,903
Amelie_Mauresmo_,980,1516
Amer_al-Saadi_,466,989
Amram_Mitzna_,842,1415
Ana_Guevara_,525,1064
Ana_Palacio_,213,523
Anastasia_Myskina_,512,1049
Anders_Ebbeson_,168,440
Anders_Fogh_Rasmussen_,280,655
Andre_Agassi_,885,1447
Andrei_Mikhnevich_,1053,1556
Andrew_Bunner_,122,332
Andrew_Cuomo_,171,449
Andrew_Niccol_,921,1483
Andrew_Weissmann_,108,297
Andy_Hebb_,32,92
Andy_Roddick_,203,501
Angela_Bassett_,224,547
Angela_Lansbury_,371,836
Angela_Merkel_,43,125
Angelina_Jolie_,444,953
Angelo_Reyes_,343,782
Anibal_Ibarra_,125,338
Ann_Veneman_,306,711
Anna_Kournikova_,370,834
Anna_Nicole_Smith_,474,998
Anne_Krueger_,406,898
Anne_McLellan_,636,1210
