Name,Scores,EMD Ranks
,,
,,
Aaron_Peirsol_,117.292,551
Aaron_Sorkin_,134.506,1092
Abdel_Nasser_Assidi_,158.808,1568
Abdoulaye_Wade_,177.821,1664
Abdullah_,139.145,1218
Abdullah_Gul_,106.037,298
Abdullah_al-Attiyah_,163.388,1610
Abdullatif_Sener_,131.045,996
Abel_Pacheco_,135.932,1138
Abid_Hamid_Mahmud_Al-Tikriti_,116.791,538
Adam_Sandler_,115.317,500
Adam_Scott_,145.657,1365
Adel_Al-Jubeir_,148.606,1420
Adolfo_Aguilar_Zinser_,135.535,1123
Adolfo_Rodriguez_Saa_,139.632,1228
Adrian_McPherson_,155.088,1523
Adrian_Nastase_,136.949,1164
Adrien_Brody_,116.104,522
Ahmad_Masood_,126.424,829
Ahmed_Chalabi_,111.114,399
Ahmet_Necdet_Sezer_,129.493,951
Ai_Sugiyama_,135.282,1115
Aicha_El_Ouafi_,151.238,1464
Aitor_Gonzalez_,170.292,1645
Akbar_Hashemi_Rafsanjani_,103.626,249
Akhmed_Zakayev_,128.864,920
Al_Davis_,149.348,1429
Al_Gore_,139.253,1219
Al_Pacino_,136.663,1158
Al_Sharpton_,144.205,1342
Alan_Ball_,123.364,721
Alan_Greenspan_,127.105,857
Alan_Mulally_,128.889,922
Alastair_Campbell_,129.329,943
Albert_Costa_,168.75,1639
Alberto_Fujimori_,127.445,872
Alberto_Ruiz_Gallardon_,106.336,306
Albrecht_Mentz_,128.811,919
Aldo_Paredes_,113.561,449
Alec_Baldwin_,136.303,1149
Alejandro_Atchugarry_,120.519,643
Alejandro_Avila_,160.756,1588
Alejandro_Toledo_,130.852,990
Aleksander_Kwasniewski_,117.054,546
Alex_Barros_,109.326,365
Alex_Penelas_,106.863,317
Alex_Sink_,118.612,584
Alexander_Downer_,106.008,295
Alexander_Losyukov_,112.961,437
Alexander_Rumyantsev_,105.983,292
Alexandra_Stevenson_,160.336,1587
Alexandra_Vodjanikova_,154.622,1519
Ali_Abbas_,109.492,368
Ali_Khamenei_,122.196,683
Ali_Naimi_,112.347,421
Alice_Fisher_,141.154,1275
Alicia_Silverstone_,129.937,967
Alimzhan_Tokhtakhounov_,117.482,560
Alison_Lohman_,114.447,474
Allen_Iverson_,142.219,1296
Allison_Janney_,131.463,1005
Allyson_Felix_,173.759,1652
Alvaro_Noboa_,111.106,398
Alvaro_Silva_Calderon_,126.853,849
Alvaro_Uribe_,99.7946,178
Amanda_Beard_,116.529,531
Amanda_Bynes_,87.5347,58
Amanda_Coetzer_,140.548,1252
Amber_Tamblyn_,109.013,358
Amelia_Vega_,104.668,262
Amelie_Mauresmo_,145.103,1355
Amer_al-Saadi_,114.087,467
Amram_Mitzna_,126.983,853
Ana_Guevara_,177.765,1663
Ana_Palacio_,101.304,214
Anastasia_Myskina_,156.077,1537
Anders_Ebbeson_,162.862,1605
Anders_Fogh_Rasmussen_,166.948,1633
Andre_Agassi_,150.559,1449
Andrei_Mikhnevich_,132.051,1023
Andrew_Bunner_,111.822,412
Andrew_Cuomo_,98.6193,168
Andrew_Niccol_,128.98,925
Andrew_Weissmann_,160.897,1591
Andy_Hebb_,110.058,378
Andy_Roddick_,131.049,997
