Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,337,855
Aaron_Sorkin_,928,1515
Abdel_Nasser_Assidi_,438,1019
Abdoulaye_Wade_,377,922
Abdullah_,94,267
Abdullah_Gul_,33,96
Abdullah_al-Attiyah_,426,1001
Abdullatif_Sener_,331,844
Abel_Pacheco_,599,1234
Abid_Hamid_Mahmud_Al-Tikriti_,560,1193
Adam_Sandler_,504,1118
Adam_Scott_,481,1088
Adel_Al-Jubeir_,833,1456
Adolfo_Aguilar_Zinser_,215,587
Adolfo_Rodriguez_Saa_,82,236
Adrian_McPherson_,1101,1601
Adrian_Nastase_,72,207
Adrien_Brody_,396,952
Ahmad_Masood_,67,194
Ahmed_Chalabi_,163,455
Ahmet_Necdet_Sezer_,948,1524
Ai_Sugiyama_,1124,1610
Aicha_El_Ouafi_,1052,1582
Aitor_Gonzalez_,878,1485
Akbar_Hashemi_Rafsanjani_,592,1229
Akhmed_Zakayev_,310,806
Al_Davis_,966,1533
Al_Gore_,673,1314
Al_Pacino_,540,1162
Al_Sharpton_,547,1172
Alan_Ball_,736,1376
Alan_Greenspan_,1,1
Alan_Mulally_,2,4
Alastair_Campbell_,332,847
Albert_Costa_,708,1349
Alberto_Fujimori_,874,1482
Alberto_Ruiz_Gallardon_,3,7
Albrecht_Mentz_,911,1507
Aldo_Paredes_,807,1438
Alec_Baldwin_,150,425
Alejandro_Atchugarry_,629,1268
Alejandro_Avila_,813,1441
Alejandro_Toledo_,227,615
Aleksander_Kwasniewski_,202,552
Alex_Barros_,776,1409
Alex_Penelas_,112,318
Alex_Sink_,806,1436
Alexander_Downer_,169,473
Alexander_Losyukov_,4,10
Alexander_Rumyantsev_,426,1002
Alexandra_Stevenson_,237,633
Alexandra_Vodjanikova_,362,897
Ali_Abbas_,361,896
Ali_Khamenei_,884,1490
Ali_Naimi_,434,1013
Alice_Fisher_,200,547
Alicia_Silverstone_,916,1511
Alimzhan_Tokhtakhounov_,5,13
Alison_Lohman_,486,1095
Allen_Iverson_,6,16
Allison_Janney_,642,1285
Allyson_Felix_,585,1222
Alvaro_Noboa_,400,955
Alvaro_Silva_Calderon_,186,513
Alvaro_Uribe_,521,1141
Amanda_Beard_,345,865
Amanda_Bynes_,58,168
Amanda_Coetzer_,7,19
Amber_Tamblyn_,1011,1563
Amelia_Vega_,209,572
Amelie_Mauresmo_,748,1386
Amer_al-Saadi_,2,5
Amram_Mitzna_,599,1235
Ana_Guevara_,645,1290
Ana_Palacio_,209,573
Anastasia_Myskina_,689,1329
Anders_Ebbeson_,986,1546
Anders_Fogh_Rasmussen_,282,741
Andre_Agassi_,465,1064
Andrei_Mikhnevich_,8,22
Andrew_Bunner_,419,991
Andrew_Cuomo_,9,25
Andrew_Niccol_,924,1513
Andrew_Weissmann_,10,28
Andy_Hebb_,375,918
Andy_Roddick_,122,344
Angela_Bassett_,686,1324
Angela_Lansbury_,11,31
Angela_Merkel_,46,134
Angelina_Jolie_,221,603
Angelo_Reyes_,92,262
Anibal_Ibarra_,210,575
Ann_Veneman_,211,577
Anna_Kournikova_,206,563
Anna_Nicole_Smith_,488,1097
Anne_Krueger_,550,1178
