Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,1109,110
Aaron_Sorkin_,2874,1080
Abdel_Nasser_Assidi_,2983,1153
Abdoulaye_Wade_,2959,1141
Abdullah_,2442,779
Abdullah_Gul_,2916,1118
Abdullah_al-Attiyah_,3644,1475
Abdullatif_Sener_,2351,723
Abel_Pacheco_,3547,1430
Abid_Hamid_Mahmud_Al-Tikriti_,4147,1616
Adam_Sandler_,1299,169
Adam_Scott_,3057,1203
Adel_Al-Jubeir_,2475,806
Adolfo_Aguilar_Zinser_,2243,659
Adolfo_Rodriguez_Saa_,4318,1647
Adrian_McPherson_,3213,1277
Adrian_Nastase_,1491,230
Adrien_Brody_,2341,718
Ahmad_Masood_,3169,1254
Ahmed_Chalabi_,2438,776
Ahmet_Necdet_Sezer_,2695,946
Ai_Sugiyama_,3615,1460
Aicha_El_Ouafi_,3155,1250
Aitor_Gonzalez_,4660,1673
Akbar_Hashemi_Rafsanjani_,1502,238
Akhmed_Zakayev_,1659,313
Al_Davis_,3501,1412
Al_Gore_,2424,769
Al_Pacino_,1644,311
Al_Sharpton_,3140,1241
Alan_Ball_,2499,823
Alan_Greenspan_,4404,1656
Alan_Mulally_,1037,91
Alastair_Campbell_,3496,1409
Albert_Costa_,3895,1565
Alberto_Fujimori_,2532,846
Alberto_Ruiz_Gallardon_,3076,1218
Albrecht_Mentz_,3153,1249
Aldo_Paredes_,2807,1032
Alec_Baldwin_,3322,1338
Alejandro_Atchugarry_,2664,930
Alejandro_Avila_,2174,619
Alejandro_Toledo_,1734,345
Aleksander_Kwasniewski_,2319,704
Alex_Barros_,2163,609
Alex_Penelas_,1503,239
Alex_Sink_,2454,788
Alexander_Downer_,1327,176
Alexander_Losyukov_,1849,431
Alexander_Rumyantsev_,2214,642
Alexandra_Stevenson_,434,8
Alexandra_Vodjanikova_,3242,1293
Ali_Abbas_,3122,1235
Ali_Khamenei_,2992,1162
Ali_Naimi_,693,28
Alice_Fisher_,2586,888
Alicia_Silverstone_,3231,1286
Alimzhan_Tokhtakhounov_,2258,668
Alison_Lohman_,3232,1288
Allen_Iverson_,3067,1213
Allison_Janney_,3270,1311
Allyson_Felix_,3363,1354
Alvaro_Noboa_,2497,820
Alvaro_Silva_Calderon_,2584,883
Alvaro_Uribe_,2746,996
Amanda_Beard_,2045,532
Amanda_Bynes_,1096,107
Amanda_Coetzer_,2614,901
Amber_Tamblyn_,719,34
Amelia_Vega_,1800,399
Amelie_Mauresmo_,4358,1653
Amer_al-Saadi_,1411,203
Amram_Mitzna_,1375,186
Ana_Guevara_,3678,1493
Ana_Palacio_,1722,338
Anastasia_Myskina_,3610,1457
Anders_Ebbeson_,3666,1486
Anders_Fogh_Rasmussen_,3565,1435
Andre_Agassi_,1202,133
Andrei_Mikhnevich_,2018,522
Andrew_Bunner_,2324,706
Andrew_Cuomo_,637,21
Andrew_Niccol_,1497,234
Andrew_Weissmann_,2666,933
Andy_Hebb_,2522,837
Andy_Roddick_,2840,1056
Angela_Bassett_,2672,936
Angela_Lansbury_,1647,312
Angela_Merkel_,2425,771
Angelina_Jolie_,1633,302
Angelo_Reyes_,1586,284
