Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,2481,790
Aaron_Sorkin_,1261,141
Abdel_Nasser_Assidi_,1855,397
Abdoulaye_Wade_,3349,1373
Abdullah_,1990,480
Abdullah_Gul_,1123,96
Abdullah_al-Attiyah_,3935,1590
Abdullatif_Sener_,2928,1119
Abel_Pacheco_,3751,1538
Abid_Hamid_Mahmud_Al-Tikriti_,2411,747
Adam_Sandler_,1697,313
Adam_Scott_,2287,669
Adel_Al-Jubeir_,2855,1072
Adolfo_Aguilar_Zinser_,2626,911
Adolfo_Rodriguez_Saa_,1626,279
Adrian_McPherson_,3471,1436
Adrian_Nastase_,2545,837
Adrien_Brody_,1334,165
Ahmad_Masood_,1819,380
Ahmed_Chalabi_,1788,358
Ahmet_Necdet_Sezer_,3004,1162
Ai_Sugiyama_,3474,1438
Aicha_El_Ouafi_,4065,1608
Aitor_Gonzalez_,3677,1519
Akbar_Hashemi_Rafsanjani_,805,42
Akhmed_Zakayev_,1864,403
Al_Davis_,3750,1536
Al_Gore_,4225,1647
Al_Pacino_,2590,877
Al_Sharpton_,1909,436
Alan_Ball_,3222,1302
Alan_Greenspan_,3468,1432
Alan_Mulally_,3569,1475
Alastair_Campbell_,1372,183
Albert_Costa_,3611,1494
Alberto_Fujimori_,3004,1163
Albrecht_Mentz_,2470,782
Aldo_Paredes_,3917,1587
Alec_Baldwin_,1412,193
Alejandro_Atchugarry_,1228,127
Alejandro_Avila_,2029,512
Alejandro_Toledo_,2598,885
Aleksander_Kwasniewski_,4350,1662
Alex_Barros_,1092,86
Alex_Penelas_,2326,692
Alex_Sink_,2695,957
Alexander_Downer_,526,16
Alexander_Losyukov_,1966,468
Alexander_Rumyantsev_,2789,1029
Alexandra_Stevenson_,3844,1568
Alexandra_Vodjanikova_,1710,317
Ali_Abbas_,3236,1308
Ali_Khamenei_,2972,1144
Ali_Naimi_,1965,467
Alice_Fisher_,2229,635
Alicia_Silverstone_,2774,1016
Alimzhan_Tokhtakhounov_,2642,919
Alison_Lohman_,2476,783
Allen_Iverson_,3145,1248
Allison_Janney_,1714,320
Allyson_Felix_,3552,1464
Alvaro_Noboa_,2000,487
Alvaro_Silva_Calderon_,1646,285
Alvaro_Uribe_,1889,425
Amanda_Beard_,1428,199
Amanda_Bynes_,3160,1259
Amanda_Coetzer_,3313,1345
Amber_Tamblyn_,3539,1453
Amelia_Vega_,2415,749
Amelie_Mauresmo_,2905,1108
Amer_al-Saadi_,2791,1030
Amram_Mitzna_,2111,564
Ana_Guevara_,3818,1559
Ana_Palacio_,1267,143
Anastasia_Myskina_,4126,1630
Anders_Ebbeson_,3077,1210
Anders_Fogh_Rasmussen_,2152,589
Andre_Agassi_,3183,1272
Andrei_Mikhnevich_,3131,1242
Andrew_Bunner_,2639,916
Andrew_Cuomo_,2317,686
Andrew_Niccol_,3904,1581
Andrew_Weissmann_,2780,1019
Andy_Hebb_,2619,905
Andy_Roddick_,2646,922
Angela_Bassett_,2504,804
Angela_Lansbury_,3067,1201
Angela_Merkel_,3129,1238
Angelina_Jolie_,2005,492
Angelo_Reyes_,3843,1567
Anibal_Ibarra_,2625,910
