Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,3410,1403
Aaron_Sorkin_,3110,1249
Abdel_Nasser_Assidi_,3180,1286
Abdoulaye_Wade_,4440,1660
Abdullah_,1784,363
Abdullah_Gul_,1801,368
Abdullah_al-Attiyah_,3517,1451
Abdullatif_Sener_,2525,849
Abel_Pacheco_,3200,1297
Abid_Hamid_Mahmud_Al-Tikriti_,3962,1580
Adam_Sandler_,2997,1175
Adam_Scott_,3492,1443
Adel_Al-Jubeir_,4190,1621
Adolfo_Aguilar_Zinser_,3579,1466
Adolfo_Rodriguez_Saa_,3242,1326
Adrian_McPherson_,3537,1457
Adrian_Nastase_,2644,921
Adrien_Brody_,1900,424
Ahmad_Masood_,2415,763
Ahmed_Chalabi_,892,46
Ahmet_Necdet_Sezer_,2552,862
Ai_Sugiyama_,2822,1051
Aicha_El_Ouafi_,4197,1627
Aitor_Gonzalez_,3221,1311
Akbar_Hashemi_Rafsanjani_,907,48
Akhmed_Zakayev_,2276,677
Al_Davis_,2593,889
Al_Gore_,2454,807
Al_Pacino_,2241,653
Al_Sharpton_,2011,493
Alan_Ball_,2432,784
Alan_Greenspan_,2396,753
Alan_Mulally_,1892,419
Alastair_Campbell_,2152,590
Albert_Costa_,3839,1538
Alberto_Fujimori_,2440,789
Alberto_Ruiz_Gallardon_,1046,82
Albrecht_Mentz_,1900,425
Aldo_Paredes_,3350,1385
Alec_Baldwin_,1504,225
Alejandro_Atchugarry_,1682,315
Alejandro_Avila_,3242,1327
Alejandro_Toledo_,2119,564
Aleksander_Kwasniewski_,1601,276
Alex_Barros_,966,62
Alex_Penelas_,2305,695
Alex_Sink_,2652,926
Alexander_Downer_,986,68
Alexander_Losyukov_,1531,240
Alexander_Rumyantsev_,2465,813
Alexandra_Stevenson_,1546,246
Alexandra_Vodjanikova_,2760,1001
Ali_Abbas_,3166,1281
Ali_Khamenei_,2435,787
Ali_Naimi_,2452,801
Alice_Fisher_,2348,725
Alicia_Silverstone_,2939,1135
Alimzhan_Tokhtakhounov_,2103,553
Alison_Lohman_,2990,1170
Allen_Iverson_,3930,1568
Allison_Janney_,2424,775
Allyson_Felix_,3450,1418
Alvaro_Noboa_,2835,1064
Alvaro_Silva_Calderon_,3323,1368
Alvaro_Uribe_,2170,607
Amanda_Beard_,3028,1195
Amanda_Bynes_,627,24
Amanda_Coetzer_,2526,851
Amber_Tamblyn_,1959,455
Amelia_Vega_,797,37
Amelie_Mauresmo_,3927,1566
Amer_al-Saadi_,2629,911
Amram_Mitzna_,1979,468
Ana_Guevara_,1694,321
Ana_Palacio_,1505,227
Anastasia_Myskina_,4098,1601
Anders_Ebbeson_,3943,1574
Anders_Fogh_Rasmussen_,2951,1140
Andre_Agassi_,2427,778
Andrei_Mikhnevich_,2445,793
Andrew_Bunner_,2907,1120
Andrew_Cuomo_,3102,1246
Andrew_Niccol_,1627,289
Andrew_Weissmann_,1880,410
Andy_Hebb_,3116,1253
Andy_Roddick_,2453,805
Angela_Bassett_,2669,943
Angela_Lansbury_,1517,234
Angela_Merkel_,1836,379
Angelina_Jolie_,1909,428
Angelo_Reyes_,3299,1356
Anibal_Ibarra_,2124,570
