Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.927589,1443
Aaron_Sorkin_,0.996326,1552
Abdel_Nasser_Assidi_,0.550222,291
Abdoulaye_Wade_,0.973798,1519
Abdullah_,0.432192,29
Abdullah_Gul_,0.842694,1276
Abdullah_al-Attiyah_,1.22933,1670
Abdullatif_Sener_,0.914982,1427
Abel_Pacheco_,0.825497,1236
Abid_Hamid_Mahmud_Al-Tikriti_,0.967228,1513
Adam_Sandler_,1.06182,1609
Adam_Scott_,0.699262,862
Adel_Al-Jubeir_,0.796648,1160
Adolfo_Aguilar_Zinser_,0.71101,895
Adolfo_Rodriguez_Saa_,0.758317,1043
Adrian_McPherson_,1.02125,1577
Adrian_Nastase_,0.464042,74
Adrien_Brody_,0.558831,322
Ahmad_Masood_,0.532978,241
Ahmed_Chalabi_,0.545948,275
Ahmet_Necdet_Sezer_,0.833654,1259
Ai_Sugiyama_,0.758463,1045
Aicha_El_Ouafi_,0.964949,1507
Aitor_Gonzalez_,0.761862,1057
Akbar_Hashemi_Rafsanjani_,0.615515,523
Akhmed_Zakayev_,0.465399,78
Al_Davis_,0.616347,529
Al_Gore_,0.693731,833
Al_Pacino_,0.564475,348
Al_Sharpton_,0.525777,210
Alan_Ball_,0.995447,1551
Alan_Greenspan_,0.551331,296
Alan_Mulally_,0.584278,419
Alastair_Campbell_,0.980184,1527
Albert_Costa_,0.965721,1510
Alberto_Fujimori_,0.633136,606
Alberto_Ruiz_Gallardon_,0.631294,598
Albrecht_Mentz_,0.861135,1324
Aldo_Paredes_,0.843702,1277
Alec_Baldwin_,0.535367,247
Alejandro_Atchugarry_,0.754615,1032
Alejandro_Avila_,0.928125,1444
Alejandro_Toledo_,0.554412,306
Aleksander_Kwasniewski_,0.428957,26
Alex_Barros_,0.624258,565
Alex_Penelas_,0.668058,747
Alex_Sink_,0.813726,1214
Alexander_Downer_,0.448725,52
Alexander_Losyukov_,0.728671,955
Alexander_Rumyantsev_,0.859634,1321
Alexandra_Stevenson_,0.601891,480
Alexandra_Vodjanikova_,0.412722,19
Ali_Abbas_,0.852618,1304
Ali_Khamenei_,1.23368,1671
Ali_Naimi_,0.913946,1422
Alice_Fisher_,0.530164,229
Alicia_Silverstone_,0.919587,1433
Alimzhan_Tokhtakhounov_,0.869865,1342
Alison_Lohman_,1.0619,1610
Allen_Iverson_,0.743043,1002
Allison_Janney_,0.772145,1089
Allyson_Felix_,0.513739,185
Alvaro_Noboa_,0.857886,1317
Alvaro_Silva_Calderon_,0.762447,1059
Alvaro_Uribe_,0.999304,1555
Amanda_Beard_,1.08855,1638
Amanda_Bynes_,0.482092,110
Amanda_Coetzer_,0.682158,791
Amber_Tamblyn_,0.784264,1120
Amelia_Vega_,0.507097,166
Amelie_Mauresmo_,1.08193,1629
Amer_al-Saadi_,1.02944,1581
Amram_Mitzna_,0.765124,1065
Ana_Guevara_,0.635304,619
Ana_Palacio_,0.590852,439
Anastasia_Myskina_,0.758676,1046
Anders_Ebbeson_,0.653736,686
Anders_Fogh_Rasmussen_,0.591626,443
Andre_Agassi_,0.852256,1303
Andrei_Mikhnevich_,0.643246,650
